instance_id,width,optimizer,step,success_at_step,alpha,line_trials,projection_displacement,energy,gap,pstar,dominant_index,dominant_probability,dominant_gap,dominant_hamming,dominant_local_min,entropy,effective_support,gradient_rms,gradient_ratio,fisher_condition,fisher_rank,fisher_min_kept,fisher_max,theta_norm,theta_target_cosine,beta_projection,transverse_norm,transverse_ratio,update_norm,update_target_cosine,gradient_update_dot,update_fisher_target_cosine,replay_checkpoint,replay_budget,trap_v1
ct_w5_i1,5,adam,300,False,,0,0.0,-10.999998044109558,1.0000019558904416,3.3039660597570657e-29,9994,0.9999615341128552,1.0,8,True,0.0004614050420092,1.0004615115056892,4.942757221590225e-07,0.0035228530917347,281567079317.5546,50,1.8564389942028084e-15,0.0005227121055289,12.94492194482904,0.6669139490128069,1.5382040847112382,9.645711081185915,1.1172876856021463,0.003094856517128,0.2771888487282112,-9.006309373767318e-09,0.311290428392282,999,1000,True
ct_w5_i1,5,adam,325,False,,0,0.0,-10.99999825027836,1.000001749721639,2.070488604274637e-29,9994,0.9999639686600584,1.0,8,True,0.0004342190514709,1.00043431333821,4.418455852340692e-07,0.0031491675925575,322030593556.8004,50,1.5279060785588337e-15,0.0004920325013773,13.011213154895708,0.665113324749577,1.5419069405032724,9.716025002397226,1.1227296280043508,0.0028949010771874,0.2776452217571244,-7.526189978215221e-09,0.3046048487061316,999,1000,True
ct_w5_i1,5,adam,350,False,,0,0.0,-10.99999842355499,1.00000157644501,1.3354144738783237e-29,9994,0.999966105331584,1.0,8,True,0.0004102500089841,1.0004103341730282,3.978389223875179e-07,0.0028355187497847,365292228205.8236,50,1.2727787038998457e-15,0.0004649361687604,13.073459831811125,0.663438940616198,1.5453833144752354,9.781960433943562,1.1278060139626065,0.0027198126337943,0.2780429289112002,-6.363476712496912e-09,0.2985113229499563,999,1000,True
ct_w5_i1,5,adam,375,False,,0,0.0,-10.999998570801337,1.0000014291986634,8.834439112031216e-30,9994,0.9999679961925648,1.0,8,True,0.000388947274346,1.0003890229241448,3.604852831735979e-07,0.0025692880257315,411364297926.172,50,1.0716014461003285e-15,0.0004408185765317,13.132142856859238,0.6618746740648873,1.5486600142994116,9.84404485241858,1.1325626147364083,0.0025652814002499,0.2783933015697943,-5.436030491873091e-09,0.2929160064882212,999,1000,True
ct_w5_i1,5,adam,400,False,,0,0.0,-10.999998697148518,1.0000013028514818,5.977522156485619e-30,9994,0.9999696818436724,1.0,8,True,0.0003698796201177,1.0003699480340191,3.28464292489847e-07,0.0023410647062896,460291532638.6939,50,9.107365425324702e-16,0.0004192043189923,13.187663160373988,0.6604072356212223,1.551759424906533,9.902717014977164,1.1370372689007535,0.002427928919405,0.2787048567665919,-4.686207144170179e-09,0.2877456228177236,999,1000,True
ct_w5_i1,5,adam,425,False,,0,0.0,-10.99999880650081,1.0000011934991893,4.1266499520778175e-30,9994,0.9999711944031636,1.0,8,True,0.0003527045400702,1.00035276674763,3.0077351666211365e-07,0.0021437041424101,512068810297.2336,50,7.805873811650081e-16,0.0003997144516061,13.24035832775164,0.6590255516960268,1.5547004174216923,9.958345591885728,1.1412615920325373,0.0023050719342857,0.2789841511052271,-4.072687807344781e-09,0.2829418769552334,999,1000,True
ct_w5_i1,5,adam,450,False,,0,0.0,-10.999998901875228,1.0000010981247716,2.900815161307416e-30,9994,0.9999725596069958,1.0,8,True,0.0003371465466681,1.0003372033869529,2.76639821245669e-07,0.0019716959702477,566745384360.0874,50,6.741003061831096e-16,0.0003820432371249,13.290515149266882,0.6577203049135698,1.5574990390325587,10.011243197045571,1.145262253940852,0.0021945537014121,0.27923627300169,-3.5652942005274942e-09,0.2784577516053746,999,1000,True
ct_w5_i1,5,adam,475,False,,0,0.0,-10.99999898563554,1.0000010143644609,2.0726574515968637e-30,9994,0.9999737983171808,1.0,8,True,0.0003229815226814,1.0003230336868294,2.5545849658203296e-07,0.0018207302405283,624348545073.2201,50,5.861169708497724e-16,0.0003659412779927,13.338379244267298,0.6564835862311298,1.560169043757595,10.061677113844729,1.1490619480956563,0.0020946223719321,0.2794653047055712,-3.141612830075165e-09,0.274254549989873,999,1000,True
ct_w5_i1,5,adam,500,False,,0,0.0,-10.99999905965686,1.0000009403431402,1.5030153115487464e-30,9994,0.9999749276228496,1.0,8,True,0.0003100252565793,1.000310073319376,2.367505145568474e-07,0.0016873927744888,684860273268.9454,50,5.128098495854955e-16,0.0003512030937221,13.384162533000836,0.6553086282286587,1.5627223059836484,10.10987759731984,1.1526801368340571,0.0020038403527393,0.2796745072847725,-2.784742332562972e-09,0.270300334236829,999,1000,True
ct_w5_i1,5,adam,525,False,,0,0.0,-10.999999125443386,1.0000008745566138,1.1047328737980264e-30,9994,0.9999759616553232,1.0,8,True,0.0002981249268821,1.0002981693705346,2.201321157244162e-07,0.0015689484020831,748390658264.7346,50,4.5117861073840055e-16,0.0003376578574854,13.428049087930704,0.6541895984032187,1.565169145135811,10.156044359985527,1.1561336302438985,0.0019210178493799,0.2798665426933834,-2.4817644700220284e-09,0.2665681713506684,999,1000,True
ct_w5_i1,5,adam,550,False,,0,0.0,-10.9999991842142,1.0000008157857998,8.220734379445487e-31,9994,0.9999769122023212,1.0,8,True,0.0002871526627755,1.000287193895048,2.052926164750034e-07,0.0014631827869275,814912161775.5007,50,3.9901522866315356e-16,0.0003251623625712,13.470199789830538,0.6531214362212528,1.5675185839693178,10.200351723281,1.159437043740116,0.0018451615508076,0.2800436058689365,-2.222680820364485e-09,0.2630353127180847,999,1000,True
ct_w5_i1,5,adam,575,False,,0,0.0,-10.999999236966405,1.0000007630335954,6.187073322438061e-31,9994,0.999977789174358,1.0,8,True,0.0002770006399345,1.0002770390081543,1.91978185675313e-07,0.0013682867974937,884465998736.4017,50,3.54559301322239e-16,0.0003135956465552,13.510756045343893,0.6520997244519748,1.5697785559681974,10.24295271888444,1.162603159998303,0.0017754361468678,0.2802075369802694,-1.999666479312155e-09,0.2596823124648972,999,1000,True
ct_w5_i1,5,adam,600,False,,0,0.0,-10.999999284522586,1.0000007154774142,4.7053735900338725e-31,9994,0.9999786009647614,1.0,8,True,0.0002675772828561,1.0002676130848505,1.7997958546146924e-07,0.0012827691320191,957119757869.5492,50,3.1642311772961463e-16,0.0003028548178256,13.54984279803276,0.651120585561703,1.5719560727482766,10.28398240809072,1.1656432211393732,0.0017111342231479,0.2803598623622173,-1.806532556272459e-09,0.256492345235281,999,1000,True
ct_w5_i1,5,adam,625,False,,0,0.0,-10.999999327566693,1.000000672433309,3.6132124909704277e-31,9994,0.9999793547299698,1.0,8,True,0.0002588042996636,1.0002588377923858,1.691229933519675e-07,0.0012053909049203,214074417974.58945,49,1.3679905820285324e-15,0.0002928517876424,13.587570980643436,0.6501805980734512,1.5740573607457276,10.323560579766689,1.1685671650489466,0.0016516526830568,0.280501822009114,-1.638337672303566e-09,0.253450770346374,999,1000,True
ct_w5_i1,5,adam,650,False,,0,0.0,-10.999999366671426,1.0000006333285736,2.799477826333568e-31,9994,0.999980056609156,1.0,8,True,0.0002506143530589,1.0002506457594595,1.592629610311092e-07,0.0011351154619056,230492365763.82336,49,1.2300220642107216e-15,0.0002835106955216,13.62403952190528,0.6492767287326259,1.576087973594236,10.361793953192803,1.1713838173028768,0.001596474248736,0.2806345493183133,-1.4911019393097812e-09,0.2505449758976646,999,1000,True
ct_w5_i1,5,adam,675,False,,0,0.0,-10.999999402319611,1.000000597680387,2.187108626948393e-31,9994,0.9999807118992314,1.0,8,True,0.0002429491989723,1.0002429787135192,1.5027696093360056e-07,0.0010710695118282,247614185515.3348,49,1.1096531029540415e-15,0.0002747658492925,13.659337015968692,0.6484062765011129,1.5780528855662046,10.39877800811384,1.174101049988127,0.0015451528567279,0.2807589851160599,-1.3615937019650263e-09,0.2477637835659624,999,1000,True
ct_w5_i1,5,adam,700,False,,0,0.0,-10.999999434920808,1.0000005650791923,1.7219750647648124e-31,9994,0.9999813251951806,1.0,8,True,0.0002357581899415,1.0002357859830877,1.4206111062476662e-07,0.0010125126530465,265446159677.3228,49,1.0041963452435457e-15,0.0002665600634069,13.693543115068127,0.6475668260431349,1.5799565692740667,10.434598510688993,1.1767259138883,0.0014973020909119,0.2808759590363991,-1.2471689548307038e-09,0.2450972127268443,999,1000,True
ct_w5_i1,5,adam,725,False,,0,0.0,-10.999999464824407,1.000000535175591,1.3656018462275147e-31,9994,0.9999819005027242,1.0,8,True,0.0002289970711399,1.000229023292971,1.3452683961693988e-07,0.0009588136168123,283994266489.48413,49,9.114385437826789e-16,0.0002588433206918,13.726729685065653,0.646756209311684,1.5818030602767563,10.46933277814703,1.1792647477419318,0.0014525851032766,0.280986161516455,-1.1456491681129395e-09,0.2425365910114213,999,1000,True
ct_w5_i1,5,adam,750,False,,0,0.0,-10.99999949233012,1.0000005076698797,1.090336954802478e-31,9994,0.9999824413296968,1.0,8,True,0.0002226270017152,1.0002226517849453,1.2759821624379693e-07,0.0009094312150935,303269838609.5382,49,8.295308413183163e-16,0.0002515716843682,13.758961787108284,0.6459724733429977,1.5835960124101212,10.503050749553056,1.1817232699909053,0.001410707021723,0.2810902461115502,-1.055227681620547e-09,0.2400742757495824,999,1000,True
ct_w5_i1,5,adam,775,False,,0,0.0,-10.999999517696269,1.000000482303733,8.761005637311872e-32,9994,0.9999829507616652,1.0,8,True,0.0002166137424919,1.0002166372049428,1.2120981949129376e-07,0.0008638991724666,323281871681.0066,49,7.569443614820247e-16,0.0002447063899382,13.790298509921112,0.6452138528557368,1.5853387441028322,10.535815895591371,1.1841066570328582,0.0013714091759544,0.281188694803974,-9.743971695155067e-10,0.2377030399245805,999,1000,True
ct_w5_i1,5,adam,800,False,,0,0.0,-10.999999541146607,1.0000004588533926,7.081696033025007e-32,9994,0.9999834315240758,1.0,8,True,0.0002109269869104,1.0002109492335711,1.1530500254576297e-07,0.0008218137498975,344030879319.07635,49,6.924177801370297e-16,0.0002382130977567,13.82079368041656,0.6444787471074859,1.5870342782089448,10.567685993159593,1.1864196093944397,0.0013344629137754,0.2812820396383227,-9.018924950848147e-10,0.2354166873244309,999,1000,True
ct_w5_i1,5,adam,825,False,,0,0.0,-10.999999562875756,1.0000004371242426,5.756502272744914e-32,9994,0.9999838860328464,1.0,8,True,0.0002055398160583,1.0002055609408136,1.0983452805987869e-07,0.0007828240178676,365535587147.0686,49,6.348527833281173e-16,0.0002320612849057,13.850496461369426,0.6437657005855806,1.588685375885325,10.598713775006956,1.1886664069043646,0.0012996659085809,0.2813706762814262,-8.366465160669893e-10,0.2332096008768561,999,1000,True
ct_w5_i1,5,adam,850,False,,0,0.0,-10.999999583053771,1.0000004169462289,4.7041261162549694e-32,9994,0.9999843164375652,1.0,8,True,0.0002004282314159,1.000200448318496,1.0475536863281925e-07,0.0007466233070318,387808426907.0013,49,5.833388519657484e-16,0.0002262237225345,13.879451880447547,0.6430733858035073,1.590294565790774,10.628947507311036,1.1908509581109683,0.0012668382087199,0.281454986739807,-7.777538426272469e-10,0.2310767376888479,999,1000,True
ct_w5_i1,5,adam,875,False,,0,0.0,-10.999999601829694,1.0000003981703056,3.8634058127526406e-32,9994,0.9999847246573604,1.0,8,True,0.0001955707665048,1.000195589891714,1.0002985774249337e-07,0.0007129431566548,410840583338.9335,49,5.371330094877301e-16,0.0002206760389485,13.907701281960598,0.642400588951109,1.5918641697961116,10.658431479031403,1.1929768414387862,0.0012358197954454,0.2815353003119507,-7.244439421073306e-10,0.2290132659813878,999,1000,True
ct_w5_i1,5,adam,900,False,,0,0.0,-10.99999961933478,1.0000003806652202,3.1879773892993217e-32,9994,0.9999851124112202,1.0,8,True,0.0001909481578395,1.0001909663895996,9.56248116320478e-08,0.0006815470560298,434665637549.23816,49,4.955449243189854e-16,0.0002153963504634,13.935282714617086,0.6417461973284219,1.593396324387072,10.687206424943025,1.1950473413254254,0.0012064670374907,0.2816118456277489,-6.760565895996143e-10,0.2270149222549835,999,1000,True
ct_w5_i1,5,adam,925,False,,0,0.0,-10.999999635684928,1.0000003643150723,2.642440689233753e-32,9994,0.9999854812433852,1.0,8,True,0.0001865430690427,1.000186560469283,9.151093498457993e-08,0.0006522262085416,459283568337.2399,49,4.580284746936937e-16,0.0002103649522573,13.962231275831416,0.6411091885340147,1.594893000271972,10.715309897844026,1.1970654793293072,0.0011786513084467,0.2816850079135676,-6.320244941217538e-10,0.2250780057398572,999,1000,True
ct_w5_i1,5,adam,950,False,,0,0.0,-10.999999650982842,1.0000003490171585,2.199582275318524e-32,9994,0.9999858325448648,1.0,8,True,0.0001823398567502,1.0001823564816723,8.766229428059777e-08,0.0006247957781256,484695775598.0532,49,4.241094416302039e-16,0.0002055640547494,13.98857940311404,0.6404886212963858,1.5963560190315271,10.742776583501753,1.1990340404710127,0.001152256797903,0.2817549640609161,-5.918583112160636e-10,0.2231988800733356,999,1000,True
ct_w5_i1,5,adam,975,False,,0,0.0,-10.999999665319812,1.0000003346801876,1.8383464345802258e-32,9994,0.9999861675724206,1.0,8,True,0.0001783243631794,1.0001783402639135,8.40558332313387e-08,0.0005990914356139,510946425209.3245,49,3.9334368581926733e-16,0.000200977550148,14.014357141738913,0.6398836268109805,1.5977870674777974,10.769638593598698,1.2009555983437947,0.0011271791546568,0.2818219469406316,-5.551340877155786e-10,0.2213742440573216,999,1000,True
ct_w5_i1,5,adam,999,False,,0,0.0,-10.999999678254907,1.000000321745091,1.5531003629601122e-32,9994,0.9999864749460078,1.0,8,True,0.0001746341608701,1.000174649410303,8.080235871612121e-08,0.0005759029352668,536919515792.2293,49,3.6646576785096233e-16,0.0001967626226289,14.038593050315477,0.6393167366585717,1.599132250488909,10.79488491202772,1.202758286359435,0.0,,0.0,,999,1000,True
ct_w5_i1,5,armijo_gd,0,False,1.0,1,0.0,-10.999357436549008,1.0006425634509934,1.8660347712070622e-16,9994,0.9952163047717868,1.0,8,True,0.0359094566276045,1.036561988423746,0.0001403055163778,1.0,489673913.09180486,51,1.1393713379643412e-10,0.0557920421525644,9.362845254631363,0.7966242233897934,1.3289421520446212,5.659604499655599,0.7587954700079441,0.0010019818033419,0.2076812042546099,-1.003967534228299e-06,0.5386225764807543,999,1000,False
ct_w5_i1,5,armijo_gd,25,False,1.0,1,0.0,-10.999381565543686,1.0006184344563138,1.6188415558587952e-16,9994,0.9952990055080744,1.0,8,True,0.0353329011814251,1.0359645252159015,0.0001347784177276,0.96060669036499,514196881.8576659,51,1.0686504485708588e-10,0.0549496728450931,9.38017384183622,0.7956978343717251,1.3298534562718052,5.6815129609628965,0.7612107949324444,0.0009625104239142,0.2087070418094072,-9.26426316143518e-07,0.5319508649268136,999,1000,False
ct_w5_i1,5,armijo_gd,50,False,1.0,1,0.0,-10.999403869079302,1.000596130920698,1.4115010467226351e-16,9994,0.9953774464196886,1.0,8,True,0.0347860573115063,1.0353981692340957,0.0001296946814055,0.9243733586094076,538985953.6397858,51,1.0045654868180112e-10,0.0541446686906221,9.396907982484649,0.7948066174247581,1.3307337499171488,5.702633756999842,0.7635351450092261,0.0009262052848206,0.2096508121838834,-8.578562296297365e-07,0.5256136493394319,999,1000,False
ct_w5_i1,5,armijo_gd,75,False,1.0,1,0.0,-10.999424554005737,1.000575445994265,1.2364954833125654e-16,9994,0.9954519985724288,1.0,8,True,0.0342663060267093,1.0348601595330882,0.0001250007432118,0.8909182364238151,564034310.8152016,51,9.462957990089896e-11,0.0533743298821356,9.413089389939026,0.793947974111642,1.3315851735813329,5.723023765124638,0.7657752425743751,0.0008926838611621,0.2105224308068644,-7.968844759793203e-07,0.5195881472817222,999,1000,False
ct_w5_i1,5,armijo_gd,100,False,1.0,1,0.0,-10.999443796164998,1.0005562038350018,1.0879218169269446e-16,9994,0.9955229869738548,1.0,8,True,0.0337713573354103,1.0343480835875631,0.0001206516055212,0.8599206120758838,589335433.9765567,51,8.931454129694513e-11,0.0526362239556522,9.42875536415488,0.7931195897747979,1.3324096451551544,5.742733726044696,0.7679370745955768,0.0008616248056186,0.211330256586069,-7.423973056574108e-07,0.5138528784573464,999,1000,False
ct_w5_i1,5,armijo_gd,125,False,1.0,1,0.0,-10.9994617461259,1.000538253874101,9.61104619952323e-17,9994,0.9955906980205376,1.0,8,True,0.0332991966248914,1.0338598203399243,0.0001166091518592,0.8311088178834986,614883144.9030018,51,8.445206683449327e-11,0.0519281524487517,9.443939412610789,0.7923193927966721,1.3332088907013933,5.761809118873897,0.7700259984327151,0.0008327559121162,0.2120813866431334,-6.934824091645973e-07,0.5083877751576001,999,1000,False
ct_w5_i1,5,armijo_gd,150,False,1.0,1,0.0,-10.99947853366785,1.0005214663321509,8.523110024713741e-17,9994,0.9956553854662517,1.0,8,True,0.0328480417207361,1.0333934946122485,0.0001128408506821,0.8042509916595894,640671671.6331152,51,7.999124170671547e-11,0.0512481225402499,9.458671762928754,0.7915455210555504,1.3339844700098051,5.780290882184435,0.7720468288891549,0.0008058448589625,0.2127818871758931,-6.493859367164395e-07,0.5031742056011915,999,1000,False
ct_w5_i1,5,armijo_gd,175,False,1.0,1,0.0,-10.99949427132592,1.0005057286740815,7.585383386405391e-17,9994,0.9957172752569088,1.0,8,True,0.0324163081333465,1.0329474402268926,0.0001093187460152,0.7791478826884584,666695459.9203699,51,7.588820660991093e-11,0.0505943228083266,9.472979789566688,0.7907962940793071,1.3347377979176631,5.798216013055311,0.7740039104525616,0.0007806920005662,0.213436974980144,-6.094799997480706e-07,0.4981949422044852,999,1000,False
ct_w5_i1,5,armijo_gd,200,False,1.0,1,0.0,-10.999509057221609,1.0004909427783917,6.773545951736028e-17,9994,0.9957765694858842,1.0,8,True,0.0320025806595153,1.032520169884681,0.0001060186630481,0.7556271897585688,692949230.0900651,51,7.210499736934607e-11,0.0499651024127345,9.486888371674697,0.7900701897550336,1.335470162231379,5.815618068528225,0.775901177697695,0.0007571246942484,0.2140511620765887,-5.732378026408356e-07,0.4934340981086114,999,1000,False
ct_w5_i1,5,armijo_gd,225,False,1.0,1,0.0,-10.9995229773444,1.0004770226556,6.067770903902462e-17,9994,0.9958334496583736,1.0,8,True,0.0316055899749522,1.0321103503482651,0.0001029195761331,0.7335390566966188,719427917.815989,51,6.860861515084483e-11,0.0493589531422108,9.500420195278137,0.7893658247155905,1.33618273889338,5.832527588256685,0.7777422061381397,0.0007349927868505,0.2146283715439721,-5.4021439672241e-07,0.4888770481606766,999,1000,False
ct_w5_i1,5,armijo_gd,250,False,1.0,1,0.0,-10.999536107406158,1.0004638925938425,5.45179623277229e-17,9994,0.9958880794073072,1.0,8,True,0.0312241931863038,1.0317167818327664,0.0001000031015365,0.712752457054452,746126762.4015359,51,6.537025117785779e-11,0.0487744938687102,9.51359601006401,0.7886819377177047,1.3368766048976264,5.8489724529992255,0.7795302553097073,0.0007141649922557,0.2151720312004432,-5.100316361637191e-07,0.4845103397050828,999,1000,False
ct_w5_i1,5,armijo_gd,275,False,1.0,1,0.0,-10.999548514359867,1.0004514856401323,4.9122074891923584e-17,9994,0.9959406067696076,1.0,8,True,0.0308573575548959,1.0313383807654093,9.725308685229154e-05,0.6931522677298646,773041290.4219233,51,6.236465973008711e-11,0.0482104570344706,9.526434848869725,0.7880173754727424,1.3375527493518815,5.864978190483582,0.7812683054867466,0.0006945259592105,0.2156851502031828,-4.823663080172673e-07,0.4803216025549713,999,1000,False
ct_w5_i1,5,armijo_gd,300,False,1.0,1,0.0,-10.99956025765298,1.0004397423470213,4.4378795891358226e-17,9994,0.9959911661068658,1.0,8,True,0.0305041467834995,1.0309741652665736,9.46552755952168e-05,0.6746368784269996,800167066.1135433,51,5.956965599095843e-11,0.0476656768636782,9.53895421631072,0.7873710805025657,1.3382120830036417,5.880568237791166,0.7829590891428965,0.0006759738760472,0.2161703811348752,-4.569406810983288e-07,0.4762994618683905,999,1000,False
ct_w5_i1,5,armijo_gd,325,False,1.0,1,0.0,-10.999571390268036,1.000428609731964,4.0195392594726457e-17,9994,0.9960398797360556,1.0,8,True,0.0301637093908394,1.0306232428467963,9.2197031745551e-05,0.6571162283974865,827499987.0185772,51,5.696565532535196e-11,0.0471390790422334,9.551170251698354,0.7867420806785801,1.3388554464835454,5.895764167578279,0.7846051180448117,0.0006584185035349,0.216630072419786,-4.33514925797197e-07,0.4724334530932501,999,1000,False
ct_w5_i1,5,armijo_gd,350,False,1.0,1,0.0,-10.99958195959256,1.000418040407439,3.64941972038732e-17,9994,0.9960868593219796,1.0,8,True,0.0298352687997771,1.0302847999219928,8.986711144095775e-05,0.6405101792217773,855036021.0702544,51,5.4535330097801136e-11,0.0466296716545767,9.563097870407164,0.7861294801681594,1.3394836174711506,5.910585884036169,0.7862087066954236,0.0006417795444354,0.2170663101688081,-4.1188098365581756e-07,0.468713943171061,999,1000,False
ct_w5_i1,5,armijo_gd,375,False,1.0,1,0.0,-10.999592008150014,1.0004079918499862,3.32098641515722e-17,9994,0.9961322070725736,1.0,8,True,0.0295181148415591,1.0299580928305678,8.765547304230272e-05,0.6247471610899774,882771438.3153259,51,5.2263287184790604e-11,0.0461365371992045,9.574750887077991,0.7855324515647846,1.3400973169509998,5.925051793383234,0.7877719927076718,0.0006259852871016,0.2174809551175094,-3.918575796677628e-07,0.4651320577861182,999,1000,False
ct_w5_i1,5,armijo_gd,400,False,1.0,1,0.0,-10.99960157421777,1.0003984257822296,3.0287178514860456e-17,9994,0.9961760167700596,1.0,8,True,0.029211596437706,1.029642440099075,8.55531176186686e-05,0.609763035890132,910702452.6004714,51,5.013583240425932e-11,0.0456588255337251,9.586142123441387,0.7849502290185686,1.340697214697436,5.939178952822289,0.7892969545847512,0.0006109714663124,0.2178756717200249,-3.732861326479609e-07,0.4616796140964067,999,1000,False
ct_w5_i1,5,armijo_gd,425,False,1.0,1,0.0,-10.99961069235172,1.0003893076482804,2.767929477924495e-17,9994,0.9962183746645716,1.0,8,True,0.0289151152671608,1.029337215752063,8.355195487888182e-05,0.5955001416615255,938825805.0641538,51,4.814071724456785e-11,0.0451957476234972,9.597283503031326,0.7843821022167553,1.341283934099676,5.952983201179832,0.7907854272973485,0.0005966803058323,0.2182519540632419,-3.560273873682178e-07,0.458349058607005,999,1000,False
ct_w5_i1,5,armijo_gd,450,False,1.0,1,0.0,-10.9996193938342,1.0003806061658,2.5346313769636042e-17,9994,0.9962593602518518,1.0,8,True,0.0286281202629193,1.02904184350067,8.164468927787548e-05,0.5819064808401615,967137845.67641,51,4.626700339397068e-11,0.0447465699883479,9.60818613468638,0.7838274110902882,1.341858056422816,5.966479273893013,0.7922391159794077,0.0005830597050485,0.2186111474574235,-3.399586196513226e-07,0.455133411952763,999,1000,False
ct_w5_i1,5,armijo_gd,475,False,1.0,1,0.0,-10.999627707057869,1.0003722929421333,2.325412689228669e-17,9994,0.9962990469528682,1.0,8,True,0.0283501028093857,1.0287557916733032,7.982472317008207e-05,0.5689350300035985,995635519.3583192,51,4.4504850312862826e-11,0.0443106097552114,9.618860386424258,0.7832855411421874,1.342420124583269,5.9796809045807615,0.7936596080129918,0.0005700625473473,0.2189544661541841,-3.249713078881921e-07,0.4520262176023357,999,1000,False
ct_w5_i1,5,armijo_gd,500,False,1.0,1,0.0,-10.99963565785611,1.0003643421438897,2.1373472882888752e-17,9994,0.9963375027098648,1.0,8,True,0.0280805925359581,1.0284785687774864,7.808607415424019e-05,0.5565431507623001,1024315741.4255782,51,4.2845412275341065e-11,0.0438872302415005,9.629315950997125,0.7827559193115841,1.342970646503297,5.992600915044227,0.7950483837256972,0.0005576461098383,0.219283009655152,-3.109691838178963e-07,0.4490214956018983,999,1000,False
ct_w5_i1,5,armijo_gd,525,False,1.0,1,0.0,-10.999643269788749,1.0003567302112533,1.967916439560742e-17,9994,0.9963747905110673,1.0,8,True,0.0278191536190358,1.0282097195997375,7.642330365982368e-05,0.5446920807734409,1053175332.0018516,51,4.128072095886655e-11,0.04347583700113,9.63956190425749,0.7822380103004398,1.3435100981022143,6.005251295273142,0.7964068258898881,0.0005457715533594,0.2195977758014822,-2.978665884563627e-07,0.4461137014857009,999,1000,False
ct_w5_i1,5,armijo_gd,550,False,1.0,1,0.0,-10.999650564389771,1.0003494356102287,1.81494510373038e-17,9994,0.9964109688539778,1.0,8,True,0.02756538152091,1.0279488217675767,7.483145573329908e-05,0.5333464974519835,1082211689.4692204,51,3.980355664073402e-11,0.0430758742790525,9.649606757251512,0.7817313133024848,1.3440389259695915,6.01764327475192,0.7977362281805088,0.000534403485323,0.2198996723567378,-2.855870851253998e-07,0.4432976881490364,999,1000,False
ct_w5_i1,5,armijo_gd,575,False,1.0,1,0.0,-10.999657561382977,1.0003424386170234,1.6765492545060392e-17,9994,0.9964460921558862,1.0,8,True,0.0273189001037664,1.027695482708204,7.330600394803014e-05,0.5224741395814547,1111421743.1950114,51,3.840740212641725e-11,0.0426868218229344,9.659458502862428,0.7812353590809732,1.3445575497614657,6.029787386216345,0.7990378027299507,0.0005235095805773,0.2201895272346339,-2.740622809562592e-07,0.4405686715617147,999,1000,False
ct_w5_i1,5,armijo_gd,600,False,1.0,1,0.0,-10.999664278870574,1.000335721129426,1.5510921298708896e-17,9994,0.9964802111185936,1.0,8,True,0.0270793590686415,1.0274493369506648,7.184280503913816e-05,0.5120454768555225,1140803060.9027772,51,3.7086324065409135e-11,0.042308192011451,9.669124657672254,0.7807497073522063,1.3450663643540255,6.041693522790943,0.8003126868915151,0.0005130602502927,0.2204680971603447,-2.632308204304725e-07,0.4379222004134812,999,1000,False
ct_w5_i1,5,armijo_gd,625,False,1.0,1,0.0,-10.999670733498162,1.0003292665018382,1.4371477608994137e-17,9994,0.9965133730533368,1.0,8,True,0.0268464316763446,1.027210043725947,7.04380588039631e-05,0.5020334240764117,1170352990.02466,51,3.583493836528474e-11,0.0419395272631604,9.678612299618662,0.7802739444366339,1.3455657417826248,6.053370989322423,0.8015619493104442,0.0005030283555939,0.2207360750839646,-2.530375265315988e-07,0.4353541277815706,999,1000,False
ct_w5_i1,5,armijo_gd,650,False,1.0,1,0.0,-10.999676940599976,1.0003230594000223,1.3334704545472145e-17,9994,0.9965456221711968,1.0,8,True,0.0266198127128782,1.0269772848253622,6.90882727315715e-05,0.4924130890586716,1200068974.1842067,51,3.4648339875429556e-11,0.0415803976914925,9.687928101962733,0.7798076811450331,1.3460560329932725,6.064828548618274,0.8027865953867253,0.0004933889549641,0.220994096957779,-2.434326608806323e-07,0.4328605859625192,999,1000,False
ct_w5_i1,5,armijo_gd,675,False,1.0,1,0.0,-10.999682914326884,1.0003170856731156,1.2389691675537977e-17,9994,0.9965769998431172,1.0,8,True,0.0263992166695151,1.0267507626855683,6.779023115776731e-05,0.4831615527875756,1229948568.323128,51,3.3522051281888056e-11,0.0412303989814126,9.697078363991311,0.7793505508717888,1.3465375694271404,6.076074463188197,0.8039875722021396,0.0004841190839675,0.2212427477319019,-2.3437128746159985e-07,0.430437964235474,999,1000,False
ct_w5_i1,5,armijo_gd,700,False,1.0,1,0.0,-10.99968866775948,1.0003113322405195,1.1526859140010315e-17,9994,0.996607544833398,1.0,8,True,0.0261843761102712,1.0265301986714053,6.654096794569113e-05,0.4742576747054611,1259989532.7299533,51,3.2451976306049335e-11,0.0408891504620226,9.70606903882957,0.7789022078714167,1.3470106644576303,6.0871165330067765,0.8051657729733407,0.0004751975601501,0.2214825658597034,-2.2581272117262413e-07,0.4280828867882369,999,1000,False
ct_w5_i1,5,armijo_gd,725,False,1.0,1,0.0,-10.999694213008327,1.000305786991671,1.0737775119731918e-17,9994,0.9966372935098008,1.0,8,True,0.0259750402042907,1.0263153315327382,6.533774255990349e-05,0.4656819221844583,1290189498.2473896,51,3.143436945434497e-11,0.0405562933540244,9.714905758676853,0.7784623256976873,1.347475614695264,6.097962129738405,0.8063220410844028,0.0004666048121741,0.2217140487338063,-2.177200507440354e-07,0.4257921947931547,999,1000,False
