instance_id,instance_width,split,graph,seed,blocks,max_block_size,stored_entries,cosine_exact_natural,cosine_target,relative_error
ct_w5_i3,5,evaluation,width2,0,16,6,271,0.7574457534611962,0.6801410842310021,0.7375655172061071
ct_w5_i3,5,evaluation,width2,19,16,6,271,0.7827320261821551,0.7554624265155431,0.7342517674259653
ct_w5_i3,5,evaluation,width2,42,16,6,271,0.7349526900253154,0.6625601491773878,0.7592590976717833
ct_w5_i3,5,evaluation,width2,50,16,6,271,0.6827484870752334,0.6076108961802745,0.77285032709975
ct_w5_i3,5,evaluation,width2,101,16,6,271,0.7712535255277315,0.6852588624151562,0.7141592156469836
ct_w5_i3,5,evaluation,width3,0,16,9,419,0.8453828131619192,0.815589663043245,0.7179671290775221
ct_w5_i3,5,evaluation,width3,19,16,9,419,0.8178170751280186,0.8114994803741699,0.7295757308994619
ct_w5_i3,5,evaluation,width3,42,16,9,419,0.7833124080659123,0.7524792920139091,0.7477725185574814
ct_w5_i3,5,evaluation,width3,50,16,9,419,0.7052121654868292,0.6722351667616036,0.7756256308009708
ct_w5_i3,5,evaluation,width3,101,16,9,419,0.781131728666364,0.7322580378225111,0.7394313969396493
ct_w5_i4,5,evaluation,chain,0,16,3,91,0.9294240718109888,-0.8267661064210846,0.3701236170759381
ct_w5_i4,5,evaluation,chain,19,16,3,91,0.9476952277298087,-0.8245218242694434,0.32069252781800456
ct_w5_i4,5,evaluation,chain,42,16,3,91,0.9407796613196195,-0.8223222720864014,0.34337185091680683
ct_w5_i4,5,evaluation,chain,50,16,3,91,0.897813714255394,-0.7772529896473885,0.4407944065295766
ct_w5_i4,5,evaluation,chain,101,16,3,91,0.9459325586243222,-0.8149977836183829,0.3265504682515426
ct_w5_i4,5,evaluation,problem_tree,0,16,3,91,0.7172008156626002,0.2444508558333594,0.7183352054397655
ct_w5_i4,5,evaluation,problem_tree,19,16,3,91,0.7120809084804804,0.25052793291188696,0.703672118442815
ct_w5_i4,5,evaluation,problem_tree,42,16,3,91,0.6433245776169979,0.06445567969424307,0.79911251680038
ct_w5_i4,5,evaluation,problem_tree,50,16,3,91,0.6215205466160084,0.1159974487316668,0.8036871994735493
ct_w5_i4,5,evaluation,problem_tree,101,16,3,91,0.6850504551915467,0.17785952058836155,0.7530647887570344
ct_w5_i4,5,evaluation,width2,0,16,6,253,0.7096981763503944,0.6190563817763806,0.7441002634353628
ct_w5_i4,5,evaluation,width2,19,16,6,253,0.7014279919225888,0.6024637383490851,0.7359271607384765
ct_w5_i4,5,evaluation,width2,42,16,6,253,0.6786678561480274,0.5923419402071511,0.7637957807358999
ct_w5_i4,5,evaluation,width2,50,16,6,253,0.684712195566771,0.6197111022474144,0.754217448867419
ct_w5_i4,5,evaluation,width2,101,16,6,253,0.6615942860986574,0.6042378710319263,0.7718627858316083
ct_w5_i4,5,evaluation,width3,0,16,10,439,0.6967988895252671,0.6830901445959977,0.7929286518089403
ct_w5_i4,5,evaluation,width3,19,16,10,439,0.7856003667746638,0.7691751503456512,0.7457938649772102
ct_w5_i4,5,evaluation,width3,42,16,10,439,0.7358243598493578,0.7325554919156295,0.7750925453958712
ct_w5_i4,5,evaluation,width3,50,16,10,439,0.703495752718071,0.694505557030893,0.7889346441329672
ct_w5_i4,5,evaluation,width3,101,16,10,439,0.6778131634706214,0.6790238415391138,0.8140360114036113
ct_w5_i5,5,evaluation,chain,0,16,3,91,0.922414044270172,-0.8007419979754283,0.3865792983866778
ct_w5_i5,5,evaluation,chain,19,16,3,91,0.9607106735118603,-0.8430338224306405,0.287318762494678
ct_w5_i5,5,evaluation,chain,42,16,3,91,0.9609538597901898,-0.8162231738341932,0.27856440567108254
ct_w5_i5,5,evaluation,chain,50,16,3,91,0.9269048663129891,-0.7793084995539321,0.3753695947588715
ct_w5_i5,5,evaluation,chain,101,16,3,91,0.9473834488838282,-0.8237211756402081,0.33733842021186466
ct_w5_i5,5,evaluation,problem_tree,0,16,3,91,0.6245326436919585,0.3633088723193644,0.7835244522270906
ct_w5_i5,5,evaluation,problem_tree,19,16,3,91,0.653693412619779,0.396405289862051,0.7571392136369328
ct_w5_i5,5,evaluation,problem_tree,42,16,3,91,0.6845494993264932,0.35593575244185177,0.729310297538944
ct_w5_i5,5,evaluation,problem_tree,50,16,3,91,0.6500834358399186,0.3932602875290169,0.7608559335352877
ct_w5_i5,5,evaluation,problem_tree,101,16,3,91,0.6729679079547541,0.3981033001236889,0.739868218868863
ct_w5_i5,5,evaluation,width2,0,16,6,266,0.7544917389678754,0.6980414820234737,0.7392832076634944
ct_w5_i5,5,evaluation,width2,19,16,6,266,0.8506472237226007,0.8225967691751507,0.6959396773500706
ct_w5_i5,5,evaluation,width2,42,16,6,266,0.7595370131669205,0.7037213349189377,0.737660400193714
ct_w5_i5,5,evaluation,width2,50,16,6,266,0.7640884505265972,0.7017689065749397,0.7425189149553468
ct_w5_i5,5,evaluation,width2,101,16,6,266,0.7647937786902103,0.6947552135230621,0.7196298684576299
ct_w5_i5,5,evaluation,width3,0,16,9,400,0.7507593301944967,0.7323553079926193,0.7515595177160636
ct_w5_i5,5,evaluation,width3,19,16,9,400,0.7798594185276813,0.7661122273754436,0.7335717217041603
ct_w5_i5,5,evaluation,width3,42,16,9,400,0.6737423403362086,0.6615389956068192,0.7776366396967471
ct_w5_i5,5,evaluation,width3,50,16,9,400,0.7741395796956432,0.7418710661275125,0.7350693829858952
ct_w5_i5,5,evaluation,width3,101,16,9,400,0.7024310504532467,0.6948397249134508,0.7566407262142394
ct_w6_i1,6,calibration,chain,0,16,3,91,0.938209581964383,-0.7685888085500354,0.3466984545853865
ct_w6_i1,6,calibration,chain,19,16,3,91,0.9494973228075885,-0.8391093992961435,0.3171475173359463
ct_w6_i1,6,calibration,chain,42,16,3,91,0.946342791336867,-0.7930145736472975,0.32386965342778395
ct_w6_i1,6,calibration,chain,50,16,3,91,0.9183602715694597,-0.7643100880661665,0.39972367691890665
ct_w6_i1,6,calibration,chain,101,16,3,91,0.9481187870837727,-0.8329678498746302,0.3303607528376034
ct_w6_i1,6,calibration,problem_tree,0,16,3,91,0.6693324399214905,0.012677212374171607,0.8078438495357655
ct_w6_i1,6,calibration,problem_tree,19,16,3,91,0.6566738476794363,-0.015027726970306157,0.7597783330316544
ct_w6_i1,6,calibration,problem_tree,42,16,3,91,0.729128933443572,-0.03771809711224234,0.707121381652344
ct_w6_i1,6,calibration,problem_tree,50,16,3,91,0.666262173241718,0.05421457970790801,0.7736859963176251
ct_w6_i1,6,calibration,problem_tree,101,16,3,91,0.6717649402278453,0.0831011103152904,0.7673331672773652
ct_w6_i1,6,calibration,width2,0,16,6,255,0.7034903018236417,0.5148002981082442,0.7623302746509559
ct_w6_i1,6,calibration,width2,19,16,6,255,0.7840124233902475,0.6807102746183772,0.6929568819591287
ct_w6_i1,6,calibration,width2,42,16,6,255,0.7225157660729002,0.6097263666350761,0.7204333854288154
ct_w6_i1,6,calibration,width2,50,16,6,255,0.6995795700075197,0.5550400600658286,0.7568009019021571
ct_w6_i1,6,calibration,width2,101,16,6,255,0.6744623400875305,0.5508010348888958,0.7692432384870668
ct_w6_i1,6,calibration,width3,0,16,10,443,0.6704502159140243,0.6705971270716218,0.7596375690778652
ct_w6_i1,6,calibration,width3,19,16,10,443,0.7845681084180561,0.7637509281332494,0.684091273572938
ct_w6_i1,6,calibration,width3,42,16,10,443,0.7870404099545353,0.767772175226147,0.717173178640172
ct_w6_i1,6,calibration,width3,50,16,10,443,0.7207412675531969,0.6895039617871791,0.7468351663967836
ct_w6_i1,6,calibration,width3,101,16,10,443,0.7476558980418162,0.7460065662704367,0.7383445354089383
ct_w6_i2,6,evaluation,chain,0,16,3,91,0.9543802876349999,-0.6562164860259422,0.3202103809543864
ct_w6_i2,6,evaluation,chain,19,16,3,91,0.960208943980374,-0.7501736225291612,0.28025307538731736
ct_w6_i2,6,evaluation,chain,42,16,3,91,0.9594160392008386,-0.6975895940969301,0.3209043251370938
ct_w6_i2,6,evaluation,chain,50,16,3,91,0.9041708997805428,-0.6146361938888084,0.45692179003960265
ct_w6_i2,6,evaluation,chain,101,16,3,91,0.9584821449447578,-0.763428478944197,0.28587036330292703
ct_w6_i2,6,evaluation,problem_tree,0,16,3,91,0.5722919795779488,0.3964425668068953,0.9041035654582337
ct_w6_i2,6,evaluation,problem_tree,19,16,3,91,0.6074886793330405,0.3270002038692323,0.8138986824016222
ct_w6_i2,6,evaluation,problem_tree,42,16,3,91,0.5829857334440604,0.21716579648008366,0.860117431598531
ct_w6_i2,6,evaluation,problem_tree,50,16,3,91,0.5270929811653967,0.23686507279775149,0.904369778560102
ct_w6_i2,6,evaluation,problem_tree,101,16,3,91,0.5489725352082815,0.39083781182089233,0.9068588216019988
ct_w6_i2,6,evaluation,width2,0,16,6,259,0.6840232708435025,0.6233246779759807,0.7573297147006639
ct_w6_i2,6,evaluation,width2,19,16,6,259,0.6775219555517248,0.6106571084862512,0.773749814733108
ct_w6_i2,6,evaluation,width2,42,16,6,259,0.7420142948890014,0.6255448956723155,0.7442484091972149
ct_w6_i2,6,evaluation,width2,50,16,6,259,0.6449220571086228,0.5077257219005018,0.7887591213906177
ct_w6_i2,6,evaluation,width2,101,16,6,259,0.6980939299965211,0.6369889567395105,0.7586717983116752
ct_w6_i2,6,evaluation,width3,0,16,10,420,0.7548859554466115,0.7427129396617155,0.7473601439824462
ct_w6_i2,6,evaluation,width3,19,16,10,420,0.7140510491628156,0.7082494089903209,0.7806815794787444
ct_w6_i2,6,evaluation,width3,42,16,10,420,0.7439344235757831,0.6990119161116275,0.7567644759948625
ct_w6_i2,6,evaluation,width3,50,16,10,420,0.7470373068001597,0.7194926582048735,0.7544230193465263
ct_w6_i2,6,evaluation,width3,101,16,10,420,0.7301459253204702,0.7080703105924903,0.7458253383597735
ct_w6_i3,6,evaluation,chain,0,16,3,91,0.9020595882384658,-0.8201746665278853,0.4316431197315439
ct_w6_i3,6,evaluation,chain,19,16,3,91,0.9509087402825309,-0.8238451842888773,0.32843686265660715
ct_w6_i3,6,evaluation,chain,42,16,3,91,0.928650944322643,-0.8237037254969484,0.37095848699027656
ct_w6_i3,6,evaluation,chain,50,16,3,91,0.887831487944664,-0.8175253555837659,0.4616161542607832
ct_w6_i3,6,evaluation,chain,101,16,3,91,0.9366743884997293,-0.8534933242876878,0.36855974544242864
ct_w6_i3,6,evaluation,problem_tree,0,16,3,91,0.7838553078998934,0.19707383135183662,0.6382259693770719
ct_w6_i3,6,evaluation,problem_tree,19,16,3,91,0.7318221496550574,0.2289045401232562,0.6859691390536664
ct_w6_i3,6,evaluation,problem_tree,42,16,3,91,0.7105922097114004,0.0753469398568942,0.718593538473993
ct_w6_i3,6,evaluation,problem_tree,50,16,3,91,0.6651114394162769,0.12910320199764141,0.7948448265930526
ct_w6_i3,6,evaluation,problem_tree,101,16,3,91,0.7645589725288721,0.3048821658771358,0.6546804556298192
ct_w6_i3,6,evaluation,width2,0,16,6,256,0.6941558160668128,0.5420958632391555,0.7398298305920442
ct_w6_i3,6,evaluation,width2,19,16,6,256,0.7631298834540284,0.5817834380773909,0.7255919328786496
ct_w6_i3,6,evaluation,width2,42,16,6,256,0.7694726115006533,0.6240525283111861,0.7213150928332811
ct_w6_i3,6,evaluation,width2,50,16,6,256,0.6819885739018806,0.41442275665304396,0.7787268314057054
ct_w6_i3,6,evaluation,width2,101,16,6,256,0.7248058094298618,0.5531526255440347,0.7585452746844916
ct_w6_i3,6,evaluation,width3,0,16,9,432,0.7646021679208206,0.7213203063836241,0.7220235806082189
ct_w6_i3,6,evaluation,width3,19,16,9,432,0.775658978372531,0.7249694278380616,0.7161323220810915
ct_w6_i3,6,evaluation,width3,42,16,9,432,0.7965854560157225,0.7547950192505882,0.6975303844027448
ct_w6_i3,6,evaluation,width3,50,16,9,432,0.7317461569651459,0.6769802870402314,0.7480435329152693
ct_w6_i3,6,evaluation,width3,101,16,9,432,0.7932059241857441,0.749698090211004,0.7181114321130703
ct_w6_i4,6,evaluation,chain,0,16,3,91,0.9183620488322323,-0.8643894025947936,0.4359405104775705
ct_w6_i4,6,evaluation,chain,19,16,3,91,0.9321895890267546,-0.8727967456660604,0.39324612789316715
ct_w6_i4,6,evaluation,chain,42,16,3,91,0.9176940907171505,-0.8694219588241252,0.41606979981654046
ct_w6_i4,6,evaluation,chain,50,16,3,91,0.896152581198834,-0.818186158931431,0.4525466470876179
ct_w6_i4,6,evaluation,chain,101,16,3,91,0.9186665609019384,-0.8683245419048241,0.4416273572122854
ct_w6_i4,6,evaluation,problem_tree,0,16,3,91,0.6014773283839221,0.3545319613199917,0.8144617990641139
ct_w6_i4,6,evaluation,problem_tree,19,16,3,91,0.5864094842901202,0.31976267729816904,0.8113726984153963
ct_w6_i4,6,evaluation,problem_tree,42,16,3,91,0.487719801830253,0.1246889785546245,0.9069018729351535
ct_w6_i4,6,evaluation,problem_tree,50,16,3,91,0.5555617288759229,0.2687337710740357,0.8356992953793018
ct_w6_i4,6,evaluation,problem_tree,101,16,3,91,0.6175703248836384,0.3692504319872657,0.7887945464287588
ct_w6_i4,6,evaluation,width2,0,16,6,283,0.7180914813350999,0.6400505096622099,0.7347868554751248
ct_w6_i4,6,evaluation,width2,19,16,6,283,0.7266413026507021,0.690666487151033,0.744832833615626
ct_w6_i4,6,evaluation,width2,42,16,6,283,0.7221819598299035,0.6185161891868749,0.7609864492215774
ct_w6_i4,6,evaluation,width2,50,16,6,283,0.7688512488675905,0.678299889064377,0.7522012757201811
ct_w6_i4,6,evaluation,width2,101,16,6,283,0.7796858809856608,0.7318699807853075,0.7178444237040845
ct_w6_i4,6,evaluation,width3,0,16,9,435,0.6405040043085177,0.6443953256036269,0.7898587374821753
ct_w6_i4,6,evaluation,width3,19,16,9,435,0.7994561950884421,0.7893134923287269,0.7526490536130985
ct_w6_i4,6,evaluation,width3,42,16,9,435,0.7280952715954029,0.6817912840191418,0.7674526846574122
ct_w6_i4,6,evaluation,width3,50,16,9,435,0.7147847926971285,0.6983650161382743,0.789513574556612
ct_w6_i4,6,evaluation,width3,101,16,9,435,0.7550385287592692,0.7497240414894942,0.7540064465336126
ct_w6_i5,6,evaluation,chain,0,16,3,91,0.9497194883372037,-0.817869812704866,0.31719775846407233
ct_w6_i5,6,evaluation,chain,19,16,3,91,0.9447950175767594,-0.8292297093990812,0.3296103666044684
ct_w6_i5,6,evaluation,chain,42,16,3,91,0.9627171008168768,-0.8156467561939809,0.27054102062204577
ct_w6_i5,6,evaluation,chain,50,16,3,91,0.9384329585908741,-0.7301368663965916,0.3496799480274132
ct_w6_i5,6,evaluation,chain,101,16,3,91,0.953260970310595,-0.8107332868611155,0.3185992257923571
ct_w6_i5,6,evaluation,problem_tree,0,16,3,91,0.5607781909417741,0.0037845010851243455,0.9009221796790553
ct_w6_i5,6,evaluation,problem_tree,19,16,3,91,0.5112352419017513,0.11700848846593269,0.8793909544221205
ct_w6_i5,6,evaluation,problem_tree,42,16,3,91,0.6347562022372872,0.10185548583510189,0.7941722811302729
ct_w6_i5,6,evaluation,problem_tree,50,16,3,91,0.5351076501878888,0.004408521271814105,0.858151011019387
ct_w6_i5,6,evaluation,problem_tree,101,16,3,91,0.47759022967458975,0.11480528682618985,0.9055667113995979
ct_w6_i5,6,evaluation,width2,0,16,6,253,0.5732711606300087,0.4056574031940786,0.8302385945671731
ct_w6_i5,6,evaluation,width2,19,16,6,253,0.6053590444622972,0.43114010526942265,0.8001932303936385
ct_w6_i5,6,evaluation,width2,42,16,6,253,0.7052223043370367,0.5926799801374905,0.7449218106273391
ct_w6_i5,6,evaluation,width2,50,16,6,253,0.6371180023030754,0.48635683719240186,0.7913444139978663
ct_w6_i5,6,evaluation,width2,101,16,6,253,0.62727118702823,0.5650322508808053,0.7903057715199361
ct_w6_i5,6,evaluation,width3,0,16,9,393,0.7229847187939261,0.6708806493065318,0.7798968207285718
ct_w6_i5,6,evaluation,width3,19,16,9,393,0.7348930792923036,0.6689641698515789,0.7508972696727124
ct_w6_i5,6,evaluation,width3,42,16,9,393,0.8000913139243934,0.7663985284941639,0.7086970208619293
ct_w6_i5,6,evaluation,width3,50,16,9,393,0.6925656218830154,0.6010993754303612,0.7705083302917696
ct_w6_i5,6,evaluation,width3,101,16,9,393,0.7103354429727563,0.6767275147743245,0.7617864215117953
