instance_id,instance_width,split,graph,sample_budget,seed,method,parameter_dimension,success,first_success_step,minimum_gap,initial_gradient_rms,sample_batches,total_samples,stored_metric_entries,first_direction_cosine_exact_ng,first_direction_cosine_projected_target,first_sample_rank,first_sample_alignment_residual,final_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_dominant_hamming,final_dominant_local_min,final_gradient_rms,final_gradient_ratio,final_fisher_condition,final_fisher_rank,final_fisher_min_kept,final_fisher_max,final_trap_candidate
ct_w5_i3,5,evaluation,problem_tree,256,19,protected_ray_star,31,0,,2.3821725844736203,0.4090734061121081,199,50944,101,,0.9601753751346028,28,1.274478021981711,2.5377916543710377,0.0005289356394929,0.2141868655929598,2.0,6,0,0.0971680803480899,0.2375321370107853,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,42,sampled_adam,31,0,,1.0360076154441096,0.4044839286138353,199,50944,62,,0.1663806377205825,31,1.0172380786358306,1.0360076154441096,5.565585429739349e-06,0.9714902897360266,1.0,5,1,0.0077513118757666,0.0191634607148184,27336.56637997308,31,3.305373026092663e-06,0.0903575491383545,1
ct_w5_i3,5,evaluation,problem_tree,256,42,sampled_diagonal_fisher,31,1,5.0,0.0504728527146873,0.4044839286138353,5,1280,31,,0.1595408438711769,31,1.0172380786358306,0.0504728527146873,0.95282472174112,0.95282472174112,0.0,0,1,0.0208126783061016,0.0514548955688465,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,42,sampled_two_block_fisher,31,1,6.0,0.029351418218388,0.4044839286138353,6,1536,256,,-0.2680554010716981,31,1.0172380786358306,0.029351418218388,0.9721593976936648,0.9721593976936648,0.0,0,1,0.0134671912793102,0.0332947499928173,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,42,sampled_star_fisher,31,1,5.0,0.0330273929081545,0.4044839286138353,5,1280,101,,0.5620038227317937,31,1.0172380786358306,0.0330273929081545,0.974360759945202,0.974360759945202,0.0,0,1,0.0082336440896982,0.0203559239495989,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,42,sampled_full_fisher,31,1,9.0,0.0547054566780911,0.4044839286138353,9,2304,496,,0.3807378370969259,31,1.0172380786358306,0.0547054566780911,0.9484679017310128,0.9484679017310128,0.0,0,1,0.0338563116417234,0.0837024891390589,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,42,protected_ray_star,31,0,,2.2206681706090787,0.4044839286138353,199,50944,101,,0.9677182605726716,31,1.0172380786358306,2.548468769346398,1.2396090012421846e-05,0.3045218631546377,3.0,7,0,0.038438806642632,0.0950317278967341,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,50,sampled_adam,31,0,,1.0316894759840824,0.4860807392751189,199,50944,62,,0.2873845497938914,29,0.8853558210120628,1.0316894759840824,6.808598112708168e-07,0.9744962660801016,1.0,5,1,0.0066519450605443,0.0136848562863531,31821.523686902856,31,2.379404430876198e-06,0.0757162744578485,1
ct_w5_i3,5,evaluation,problem_tree,256,50,sampled_diagonal_fisher,31,0,,1.0000485854677628,0.4860807392751189,199,50944,31,,0.1522787941795121,29,0.8853558210120628,1.0000485854677628,2.5551058424842528e-14,0.9999683567253848,1.0,5,1,1.019887686637066e-05,2.09818576263277e-05,11106346588.54852,31,1.0507083648860803e-14,0.0001166953126391,1
ct_w5_i3,5,evaluation,problem_tree,256,50,sampled_two_block_fisher,31,1,6.0,0.0184083053596086,0.4860807392751189,6,1536,256,,-0.274052636105805,29,0.8853558210120628,0.0184083053596086,0.9842403204218816,0.9842403204218816,0.0,0,1,0.0071911530548862,0.0147941534684346,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,50,sampled_star_fisher,31,0,,1.0002108481661178,0.4860807392751189,199,50944,101,,0.4009994246291616,29,0.8853558210120628,1.0002108481661178,7.494331854271563e-12,0.999898022419882,1.0,5,1,8.368948383206163e-05,0.0001721719810516,116123277.17364375,31,4.544891642364955e-12,0.0005277677119105,1
ct_w5_i3,5,evaluation,problem_tree,256,50,sampled_full_fisher,31,1,6.0,0.076842994508766,0.4860807392751189,6,1536,496,,0.177667110719233,29,0.8853558210120628,0.076842994508766,0.9385276924564008,0.9385276924564008,0.0,0,1,0.0494703689514016,0.101773974885686,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,50,protected_ray_star,31,0,,2.418266395581739,0.4860807392751189,199,50944,101,,0.967588242208241,29,0.8853558210120628,2.507615821097053,0.0002275447173364,0.373206871302469,2.0,6,0,0.0741341621124399,0.1525140910191063,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,101,sampled_adam,31,0,,1.0285703442981229,0.4127473088254204,199,50944,62,,0.4386393297689334,29,0.8187439254761719,1.0285703442981229,2.810620352487021e-06,0.9771183039841072,1.0,5,1,0.0059118934034289,0.0143232754690825,16527.681870051594,31,3.694062989767164e-06,0.0610542979028033,1
ct_w5_i3,5,evaluation,problem_tree,256,101,sampled_diagonal_fisher,31,1,5.0,0.0217330946305001,0.4127473088254204,5,1280,31,,0.3219578838471342,29,0.8187439254761719,0.0217330946305001,0.9811740523718622,0.9811740523718622,0.0,0,1,0.0077611117749637,0.0188035430129151,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,101,sampled_two_block_fisher,31,1,5.0,0.017386607302102,0.4127473088254204,5,1280,256,,-0.2073522857167624,29,0.8187439254761719,0.017386607302102,0.9881547769412076,0.9881547769412076,0.0,0,1,0.0040467956768871,0.0098045355847464,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,101,sampled_star_fisher,31,1,5.0,0.0298849957106543,0.4127473088254204,5,1280,101,,0.6333626738778673,29,0.8187439254761719,0.0298849957106543,0.9730243787597914,0.9730243787597914,0.0,0,1,0.0107202819918532,0.0259729906473784,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,101,sampled_full_fisher,31,1,5.0,0.0965143062661173,0.4127473088254257,5,1280,496,,0.3952156087351725,29,0.8187439254761719,0.0965143062661173,0.9262354593729176,0.9262354593729176,0.0,0,1,0.0433497618319075,0.1050273639706338,,-1,,,0
ct_w5_i3,5,evaluation,problem_tree,256,101,protected_ray_star,31,0,,2.445323434551812,0.4127473088254257,199,50944,101,,0.9793782698334146,29,0.8187439254761719,2.4574688864684813,1.7284439039344435e-06,0.4151307685290289,2.0,6,0,0.0485868723961753,0.1177157824104082,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,0,sampled_adam,43,1,44.0,0.0990826026423015,0.3314471872132091,44,11264,86,,0.0616438363975027,41,0.5110751712164989,0.0990826026423015,0.9364407566154972,0.9364407566154972,0.0,0,1,0.0230240842566524,0.0694653179899874,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,0,sampled_diagonal_fisher,43,1,3.0,0.0711711185412031,0.3314471872132091,3,768,43,,0.2403001649927667,41,0.5110751712164989,0.0711711185412031,0.9330982099336704,0.9330982099336704,0.0,0,1,0.0296052974784439,0.0893213115711247,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,0,sampled_two_block_fisher,43,1,4.0,0.0368422664335916,0.3314471872132091,4,1024,514,,0.0152004726623002,41,0.5110751712164989,0.0368422664335916,0.9703973839921404,0.9703973839921404,0.0,0,1,0.0134126774042908,0.0404670123076437,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,0,sampled_star_fisher,43,1,3.0,0.0758574890435372,0.3314471872132091,3,768,201,,0.6736977722288672,41,0.5110751712164989,0.0758574890435372,0.933684793047647,0.933684793047647,0.0,0,1,0.0262822260597285,0.0792953661206423,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,0,sampled_full_fisher,43,1,5.0,0.0513622587538211,0.3314471872132091,5,1280,946,,0.6802079948484816,41,0.5110751712164989,0.0513622587538211,0.956174298761158,0.956174298761158,0.0,0,1,0.0229322494582375,0.0691882457988275,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,0,protected_ray_star,43,1,6.0,0.0758973528494841,0.3314471872132091,6,1536,201,,0.9793246242311696,41,0.5110751712164989,0.0758973528494841,0.9389659891262742,0.9389659891262742,0.0,0,1,0.0271589196016919,0.0819404135845675,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,19,sampled_adam,43,0,,1.0112725438093637,0.2316263712300611,199,50944,86,,0.2342467998313052,42,0.2746762963481076,1.0112725438093637,6.611662644710539e-15,0.9912232978398808,1.0,8,1,0.0023334190461745,0.0100740646834934,273307.5248101469,43,8.283291675914417e-08,0.0226388594522466,1
ct_w5_i3,5,evaluation,width2,256,19,sampled_diagonal_fisher,43,0,,1.0000833325292415,0.2316263712300611,199,50944,43,,0.3048723048318891,42,0.2746762963481076,1.0000833325292415,2.86399813343254e-28,0.7453454219728615,1.0,8,1,1.810515764998723e-05,7.816535549833579e-05,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,19,sampled_two_block_fisher,43,0,,1.0000691830719417,0.2316263712300611,199,50944,514,,0.4117317735195835,42,0.2746762963481076,1.0000691830719417,3.561041682741765e-26,0.5529377168161145,1.0,8,1,1.320069950733316e-05,5.6991349634457925e-05,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,19,sampled_star_fisher,43,0,,1.0000817620368796,0.2316263712300611,199,50944,201,,0.5778902587566149,42,0.2746762963481076,1.0000817620368796,9.797347936788527e-24,0.5320735914473083,1.0,8,1,1.7506836008732322e-05,7.558222285209394e-05,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,19,sampled_full_fisher,43,0,,1.0009030345394354,0.2316263712300611,199,50944,946,,0.7513166738278216,42,0.2746762963481076,1.0009030345394354,2.5623286367319798e-11,0.3399247818783042,1.0,8,1,0.0003470059601345,0.0014981280339184,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,19,protected_ray_star,43,1,12.0,0.0764099390016301,0.2316263712300611,12,3072,201,,0.9813676769294114,42,0.2746762963481076,0.0764099390016301,0.9310530752419136,0.9310530752419136,0.0,0,1,0.0736583303744721,0.3180049403844071,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,42,sampled_adam,43,0,,1.0128100387082544,0.2985575526375583,199,50944,86,,0.2589042932453192,40,0.412566532298238,1.0128100387082544,7.655278334978668e-17,0.8037646492365526,1.0,12,1,0.0028285747715578,0.0094741357120906,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,42,sampled_diagonal_fisher,43,0,,1.0000110518374346,0.2985575526375583,199,50944,43,,0.3244019492004591,40,0.412566532298238,1.0000110518374346,8.990302749787839e-38,0.998470281564024,1.0,11,1,3.1636243053423835e-06,1.0596363338973866e-05,37334091896.7041,38,5.308324067446418e-13,0.019818145855153,1
ct_w5_i3,5,evaluation,width2,256,42,sampled_two_block_fisher,43,0,,1.0000149176662845,0.2985575526375583,199,50944,514,,0.3537103922230411,40,0.412566532298238,1.0000149176662845,1.7462382412156066e-23,0.6511227544779035,1.0,11,1,3.439360449455368e-06,1.1519924446964733e-05,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,42,sampled_star_fisher,43,0,,1.0000544660064443,0.2985575526375583,199,50944,201,,0.5211553462326963,40,0.412566532298238,1.0000544660064443,4.222500032076908e-26,0.7466753251969283,1.0,11,1,1.3779828969113097e-05,4.615468222919645e-05,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,42,sampled_full_fisher,43,1,6.0,0.0401578071323314,0.2985575526375583,6,1536,946,,0.7340399537131089,40,0.412566532298238,0.0401578071323314,0.9680568845189826,0.9680568845189826,0.0,0,1,0.0289278200592376,0.0968919386017186,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,42,protected_ray_star,43,1,7.0,0.0825344016702178,0.2985575526375583,7,1792,201,,0.9794267983897446,40,0.412566532298238,0.0825344016702178,0.9396133246883984,0.9396133246883984,0.0,0,1,0.0382354492199718,0.1280672650287589,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,50,sampled_adam,43,1,47.0,0.0970820785215682,0.3800483968702766,47,12032,86,,0.2342467669562814,41,0.4714857051899663,0.0970820785215682,0.9427671169166744,0.9427671169166744,0.0,0,1,0.0220637562252557,0.0580551224711175,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,50,sampled_diagonal_fisher,43,1,3.0,0.0291307046494608,0.3800483968702766,3,768,43,,0.2319621462086436,41,0.4714857051899663,0.0291307046494608,0.9746760062877614,0.9746760062877614,0.0,0,1,0.0094878631474676,0.0249648813824786,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,50,sampled_two_block_fisher,43,1,3.0,0.0798928150567146,0.3800483968702766,3,768,514,,0.2405866286399571,41,0.4714857051899663,0.0798928150567146,0.9320398675756504,0.9320398675756504,0.0,0,1,0.0277583704100168,0.0730390409184957,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,50,sampled_star_fisher,43,1,4.0,0.0216780716827091,0.3800483968702766,4,1024,201,,0.6167368394408889,41,0.4714857051899663,0.0216780716827091,0.980164775203322,0.980164775203322,0.0,0,1,0.0077812515159747,0.0204743700540611,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,50,sampled_full_fisher,43,1,5.0,0.0538688245569378,0.3800483968702766,5,1280,946,,0.7130264880486192,41,0.4714857051899663,0.0538688245569378,0.953485661540077,0.953485661540077,0.0,0,1,0.027280622750731,0.0717819703369064,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,50,protected_ray_star,43,1,8.0,0.0879969000111504,0.3800483968702766,8,2048,201,,0.9781453604985928,41,0.4714857051899663,0.0879969000111504,0.9397238694473742,0.9397238694473742,0.0,0,1,0.0359172751957512,0.0945071088091211,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,101,sampled_adam,43,0,,1.010490140282979,0.3061030274479773,199,50944,86,,0.2095891809534683,41,0.5190620929811588,1.010490140282979,8.755394674267928e-16,0.977803299331254,1.0,11,1,0.0024066849456743,0.0078623363046723,19199380.03718977,43,7.595121345101154e-09,0.145821621133169,1
ct_w5_i3,5,evaluation,width2,256,101,sampled_diagonal_fisher,43,0,,1.0000088996655752,0.3061030274479773,199,50944,43,,0.3146594837140065,41,0.5190620929811588,1.0000088996655752,5.092127757511172e-33,0.962155524033677,1.0,11,1,2.6843328148218846e-06,8.769376889871143e-06,985618262851.3698,36,4.428957492303787e-13,0.4365261389807017,1
ct_w5_i3,5,evaluation,width2,256,101,sampled_two_block_fisher,43,1,4.0,0.0302482681735476,0.3061030274479773,4,1024,514,,0.3437187983455556,41,0.5190620929811588,0.0302482681735476,0.97553204033675,0.97553204033675,0.0,0,1,0.0091067142910239,0.0297504874974541,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,101,sampled_star_fisher,43,1,4.0,0.0508730219153505,0.3061030274479773,4,1024,201,,0.6301425639571426,41,0.5190620929811588,0.0508730219153505,0.95322756410586,0.95322756410586,0.0,0,1,0.0150626024299863,0.0492076231834925,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,101,sampled_full_fisher,43,1,5.0,0.0604112298638934,0.3061030274479789,5,1280,946,,0.7150716246755049,41,0.5190620929811588,0.0604112298638934,0.955126721707735,0.955126721707735,0.0,0,1,0.0341381581751497,0.1115250589311841,,-1,,,0
ct_w5_i3,5,evaluation,width2,256,101,protected_ray_star,43,1,8.0,0.0877193567117071,0.3061030274479789,8,2048,201,,0.9793195770792325,41,0.5190620929811588,0.0877193567117071,0.9391591895741874,0.9391591895741874,0.0,0,1,0.0644145828610662,0.2104343214051133,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,0,sampled_adam,47,1,42.0,0.0997466621750593,0.2104267768171902,42,43008,94,,0.3143148750424824,47,0.6966491784223138,0.0997466621750593,0.927501415017832,0.927501415017832,0.0,0,1,0.0240855840731454,0.1144606424973658,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,0,sampled_star_fisher,47,1,4.0,0.018491337665047,0.2104267768171902,4,4096,250,,0.7215204020274384,47,0.6966491784223138,0.018491337665047,0.9835797899402224,0.9835797899402224,0.0,0,1,0.0061298513232075,0.0291305670120725,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,0,sampled_full_fisher,47,1,6.0,0.0437382986677192,0.2104267768171902,6,6144,1128,,0.9123105381715442,47,0.6966491784223138,0.0437382986677192,0.9602992543059332,0.9602992543059332,0.0,0,1,0.0245134714184275,0.1164940688119925,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,0,protected_ray_star,47,1,11.0,0.0253500757276015,0.2104267768171902,11,11264,250,,0.9789763145484978,47,0.6966491784223138,0.0253500757276015,0.9772566154210596,0.9772566154210596,0.0,0,1,0.02310717450139,0.1098109986328619,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,19,sampled_adam,47,0,,1.0088789626905823,0.2094577803699964,199,203776,94,,0.2444671689678283,47,0.3737678807586821,1.0088789626905823,9.208626899809816e-16,0.9927015495747752,1.0,8,1,0.0020243898082793,0.0096649062388774,6896910.148975549,47,5.186096061731334e-09,0.0357680385617169,1
ct_w5_i3,5,evaluation,width3,1024,19,sampled_star_fisher,47,0,,1.000042364824944,0.2094577803699964,199,203776,250,,0.6374986874704527,47,0.3737678807586821,1.000042364824944,6.308503353195663e-26,0.5751068411053384,1.0,8,1,1.3476426087680764e-05,6.43395822483908e-05,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,19,sampled_full_fisher,47,0,,1.0002119139290055,0.2094577803699964,199,203776,1128,,0.9574562100526788,47,0.3737678807586821,1.0002178416650036,2.693350895439167e-15,0.4416873671142212,1.0,8,1,0.0001163532400892,0.0005554973412005,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,19,protected_ray_star,47,1,16.0,0.0186120090198738,0.2094577803699964,16,16384,250,,0.9809734790932328,47,0.3737678807586821,0.0186120090198738,0.9827352106585816,0.9827352106585816,0.0,0,1,0.0198583017037526,0.0948081358862582,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,42,sampled_adam,47,0,,1.0066189783027308,0.2591204139190271,199,203776,94,,0.291032302569309,47,0.514472405121744,1.0066189783027308,9.797560635417481e-20,0.9890461577211964,1.0,12,1,0.0013963920193915,0.0053889695461348,707955383.6613028,47,1.4745348847853269e-10,0.1043904910080171,1
ct_w5_i3,5,evaluation,width3,1024,42,sampled_star_fisher,47,1,6.0,0.0874909231607912,0.2591204139190271,6,6144,250,,0.69939383827896,47,0.514472405121744,0.0874909231607912,0.92688680501095,0.92688680501095,0.0,0,1,0.0252697599434195,0.0975213012407278,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,42,sampled_full_fisher,47,1,6.0,0.0590550236745244,0.2591204139190271,6,6144,1128,,0.914207657401336,47,0.514472405121744,0.0590550236745244,0.9496943255832436,0.9496943255832436,0.0,0,1,0.0431600257737235,0.1665635876423486,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,42,protected_ray_star,47,1,8.0,0.0986648520214021,0.2591204139190271,8,8192,250,,0.9793314333328144,47,0.514472405121744,0.0986648520214021,0.9213118261169936,0.9213118261169936,0.0,0,1,0.0921799720536265,0.3557418370072225,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,50,sampled_adam,47,0,,1.0112220136913628,0.3382847713984073,199,203776,94,,0.2211846880378601,47,0.395666168818049,1.0112220136913628,4.4050795443043125e-11,0.9916374805635642,1.0,5,1,0.0023545893834393,0.0069603765304182,6275696.3169705225,47,5.841418066556417e-09,0.0366589658461731,1
ct_w5_i3,5,evaluation,width3,1024,50,sampled_star_fisher,47,0,,1.000009686477254,0.3382847713984073,199,203776,250,,0.739438080916468,47,0.395666168818049,1.000009686477254,7.645413037400941e-18,0.5357627831609422,1.0,5,1,1.834437235726931e-06,5.4227603215589735e-06,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,50,sampled_full_fisher,47,1,10.0,0.0487072264466625,0.3382847713984073,10,10240,1128,,0.8856873156116644,47,0.395666168818049,0.0487072264466625,0.953488015554265,0.953488015554265,0.0,0,1,0.0409348686000534,0.1210071279024361,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,50,protected_ray_star,47,1,14.0,0.0672536529562357,0.3382847713984073,14,14336,250,,0.978343085838471,47,0.395666168818049,0.0672536529562357,0.935953261189862,0.935953261189862,0.0,0,1,0.0646586093243491,0.191136624498532,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,101,sampled_adam,47,0,,1.008898092877459,0.3349267904823437,199,203776,94,,0.0814875934073395,47,0.5848096635069322,1.008898092877459,1.4576208460591008e-16,0.911003616966702,1.0,11,1,0.0019825796426837,0.0059194417975002,289811572.8237363,47,4.072017515575741e-09,1.1801178007548088,1
ct_w5_i3,5,evaluation,width3,1024,101,sampled_star_fisher,47,0,,1.0000289608423572,0.3349267904823437,199,203776,250,,0.4303629872346138,47,0.5848096635069322,1.0000289608423572,1.0713195343007697e-22,0.3837491208402376,1.0,12,1,6.896742672906626e-06,2.0591791606082943e-05,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,101,sampled_full_fisher,47,1,7.0,0.0541005086831596,0.3349267904823437,7,7168,1128,,0.8409779614441533,47,0.5848096635069322,0.0541005086831596,0.9502898924575596,0.9502898924575596,0.0,0,1,0.0561263288554974,0.1675779019488626,,-1,,,0
ct_w5_i3,5,evaluation,width3,1024,101,protected_ray_star,47,1,7.0,0.0894198721202901,0.3349267904823437,7,7168,250,,0.9773958954442584,47,0.5848096635069322,0.0894198721202901,0.9298738114174516,0.9298738114174516,0.0,0,1,0.0780164592057725,0.2329358576942064,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,0,sampled_adam,47,0,,1.009409309203113,0.2104267768171902,199,50944,94,,0.3375975724416117,47,0.7787708385702669,1.009409309203113,2.7906496272803243e-09,0.9934452700595964,1.0,5,1,0.0019067132157501,0.0090611719886134,705378.1607339286,47,2.6181310981861072e-08,0.0184677249859881,1
ct_w5_i3,5,evaluation,width3,256,0,sampled_diagonal_fisher,47,0,,1.0000433219601987,0.2104267768171902,199,50944,47,,0.3238181417233646,47,0.7787708385702669,1.0000433219601987,5.318961814189357e-18,0.9999631992503012,1.0,5,1,1.4008879254708896e-05,6.657365315669503e-05,227960241589.27777,47,1.2107642584855125e-15,0.000276006112872,1
ct_w5_i3,5,evaluation,width3,256,0,sampled_two_block_fisher,47,1,5.0,0.0471880918696747,0.2104267768171902,5,1280,632,,0.4044124021196676,47,0.7787708385702669,0.0471880918696747,0.9599855797481008,0.9599855797481008,0.0,0,1,0.0179102094852786,0.0851137376914646,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,0,sampled_star_fisher,47,1,5.0,0.0841680873539942,0.2104267768171902,5,1280,250,,0.7188677359725208,47,0.7787708385702669,0.0841680873539942,0.9219431123496936,0.9219431123496936,0.0,0,1,0.0294880547816599,0.1401345172305607,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,0,sampled_full_fisher,47,1,7.0,0.0404004125013965,0.2104267768171902,7,1792,1128,,0.898508220506449,47,0.7787708385702669,0.0404004125013965,0.9700897718494976,0.9700897718494976,0.0,0,1,0.0204045523006413,0.0969674706293103,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,0,protected_ray_star,47,1,10.0,0.0419769703129251,0.2104267768171902,10,2560,250,,0.979168251649703,47,0.7787708385702669,0.0419769703129251,0.9626769954014366,0.9626769954014366,0.0,0,1,0.036176231083955,0.1719183823995144,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,19,sampled_adam,47,0,,1.0099531662500638,0.2094577803699964,199,50944,94,,0.2211844744759489,46,0.3335417163335733,1.0099531662500638,2.5485240944301757e-15,0.9894613724508892,1.0,8,1,0.0021761323363158,0.0103893602446842,6465300.709215316,47,8.294730769670886e-09,0.0536279287279032,1
ct_w5_i3,5,evaluation,width3,256,19,sampled_diagonal_fisher,47,0,,1.0000326587234003,0.2094577803699964,199,50944,47,,0.3591756890649842,46,0.3335417163335733,1.0000326587234003,2.0912923667239728e-31,0.7758095335047245,1.0,8,1,9.255754879341518e-06,4.418911946355824e-05,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,19,sampled_two_block_fisher,47,0,,1.0000450802742336,0.2094577803699964,199,50944,632,,0.5636099991046594,46,0.3335417163335733,1.0000450802742336,2.2217745028063625e-30,0.5447937411331544,1.0,8,1,8.906267189952462e-06,4.25205842161604e-05,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,19,sampled_star_fisher,47,0,,1.0000592011840477,0.2094577803699964,199,50944,250,,0.4977238101626091,46,0.3335417163335733,1.0000592011840477,8.002208399219695e-28,0.6407646227872965,1.0,8,1,1.4842035337971764e-05,7.085931738488811e-05,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,19,sampled_full_fisher,47,0,,1.0003881369977154,0.2094577803699964,199,50944,1128,,0.8568576290175458,46,0.3335417163335733,1.0003881369977154,7.4361596399745585e-19,0.4619192485502912,1.0,8,1,0.0001513147979002,0.0007224119229803,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,19,protected_ray_star,47,1,16.0,0.0128953396313278,0.2094577803699964,16,4096,250,,0.980509973707118,46,0.3335417163335733,0.0128953396313278,0.9884199139088,0.9884199139088,0.0,0,1,0.0129383659855808,0.0617707585878449,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,42,sampled_adam,47,0,,1.0079985169559222,0.2591204139190271,199,50944,94,,0.1979020929873169,44,0.4840910023148485,1.0079985169559222,5.371580749096426e-19,0.6873052598748834,1.0,12,1,0.0017077180832577,0.0065904420938113,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,42,sampled_diagonal_fisher,47,0,,2.000092187859151,0.2591204139190271,199,50944,47,,0.3417738213665271,44,0.4840910023148485,2.000092187859151,1.121789169132495e-26,0.9975195253404756,2.0,9,1,4.77912601411149e-05,0.0001844364919702,467077909120.346,47,4.2401706591100775e-14,0.0198049004577057,1
ct_w5_i3,5,evaluation,width3,256,42,sampled_two_block_fisher,47,1,6.0,0.0457939084932768,0.2591204139190271,6,1536,632,,0.4481119629257589,44,0.4840910023148485,0.0457939084932768,0.9625184233014236,0.9625184233014236,0.0,0,1,0.0370662231304917,0.143046325721271,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,42,sampled_star_fisher,47,1,5.0,0.0862624556767706,0.2591204139190271,5,1280,250,,0.5678432583463232,44,0.4840910023148485,0.0862624556767706,0.9242742295662756,0.9242742295662756,0.0,0,1,0.0283366699700022,0.1093571499884111,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,42,sampled_full_fisher,47,1,6.0,0.0623209072368773,0.2591204139190271,6,1536,1128,,0.7041314210156099,44,0.4840910023148485,0.0623209072368773,0.9491285666107148,0.9491285666107148,0.0,0,1,0.0420269274328282,0.1621907235991113,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,42,protected_ray_star,47,1,11.0,0.0933624087302025,0.2591204139190271,11,2816,250,,0.9790854465976148,44,0.4840910023148485,0.0933624087302025,0.9300782176877036,0.9300782176877036,0.0,0,1,0.0868522814218772,0.3351811619481969,,-1,,,0
ct_w5_i3,5,evaluation,width3,256,50,sampled_adam,47,0,,1.012250556968416,0.3382847713984073,199,50944,94,,0.1979020046546782,46,0.4350367032483793,1.012250556968416,7.13106263999267e-11,0.990683640451104,1.0,5,1,0.0025073045748044,0.0074118162766821,5698761.808383668,47,6.35968653959628e-09,0.0362423387651429,1
ct_w5_i3,5,evaluation,width3,256,50,sampled_diagonal_fisher,47,0,,1.0000139230124478,0.3382847713984073,199,50944,47,,0.2895359522341835,46,0.4350367032483793,1.0000139230124478,9.851698920411851e-23,0.999790362507908,1.0,5,1,4.500951438586127e-06,1.3305214479445875e-05,85974733730.53183,42,3.7485506170160605e-14,0.0032228064117337,1
