instance_id,instance_width,split,graph,sample_budget,seed,method,parameter_dimension,success,first_success_step,minimum_gap,initial_gradient_rms,sample_batches,total_samples,stored_metric_entries,max_bag_feature_block,first_direction_cosine_exact_ng,first_direction_cosine_projected_target,first_sample_rank,final_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_dominant_hamming,final_dominant_local_min,final_gradient_rms,final_gradient_ratio,final_fisher_condition,final_fisher_rank,final_trap_candidate
ct_w3_i1,3,calibration,width2,256,0,sampled_bag_fisher,45,1,6.0,0.05385271506068001,0.24141381573396153,6,1536,301,6,0.6498184813717391,0.6054336781388538,44,0.05385271506068001,0.9543017552321066,0.9543017552321066,0.0,0,1,0.016532687672531684,0.06848277354080984,,-1,0
ct_w3_i1,3,calibration,width2,256,19,sampled_bag_fisher,45,1,5.0,0.056647667106000554,0.18917958627582424,5,1280,301,6,0.6747939961616285,0.6397101118980504,43,0.056647667106000554,0.9458505367617762,0.9458505367617762,0.0,0,1,0.022402326337174587,0.1184183070604243,,-1,0
ct_w3_i1,3,calibration,width2,256,42,sampled_bag_fisher,45,1,5.0,0.09199675649569272,0.25330075998906426,5,1280,301,6,0.6359233229549784,0.6177699182544162,43,0.09199675649569272,0.9142271921189169,0.9142271921189169,0.0,0,1,0.03858500084684636,0.1523288001524835,,-1,0
ct_w3_i1,3,calibration,width2,256,50,sampled_bag_fisher,45,1,6.0,0.029241190304253095,0.27749816898844515,6,1536,301,6,0.6700442198995491,0.6127337391518524,43,0.029241190304253095,0.9750074183077708,0.9750074183077708,0.0,0,1,0.007600026246978524,0.027387662681460735,,-1,0
ct_w3_i1,3,calibration,width2,256,101,sampled_bag_fisher,45,1,5.0,0.08973454520572233,0.18377909215031618,5,1280,301,6,0.6142019974888953,0.5720588803705173,43,0.08973454520572233,0.9154580765430098,0.9154580765430098,0.0,0,1,0.028356038308796024,0.15429414726678004,,-1,0
ct_w3_i1,3,calibration,width3,256,0,sampled_bag_fisher,49,1,8.0,0.024602042838244742,0.23023362686247503,8,2048,452,10,0.5706462807207039,0.5706462807207391,49,0.024602042838244742,0.9765948049820626,0.9765948049820626,0.0,0,1,0.007655973547579522,0.03325306408065512,,-1,0
ct_w3_i1,3,calibration,width3,256,19,sampled_bag_fisher,49,0,,1.0001247595138025,0.17665423789305154,199,50944,452,10,0.665531085702546,0.6655310857027827,48,1.0001247595138025,4.2312045735964166e-20,0.679051411725865,1.0,10,1,2.6819959308996445e-05,0.0001518217713250307,,-1,0
ct_w3_i1,3,calibration,width3,256,42,sampled_bag_fisher,49,1,5.0,0.07181638110063915,0.2592131428726767,5,1280,452,10,0.6457969428300299,0.6457969428300346,48,0.07181638110063915,0.9313532677793808,0.9313532677793808,0.0,0,1,0.029269669816627153,0.11291738332498119,,-1,0
ct_w3_i1,3,calibration,width3,256,50,sampled_bag_fisher,49,0,,1.0001490004231854,0.30856116073520456,199,50944,452,10,0.5884645609996975,0.5884645609994414,47,1.0001490004231854,3.6601948099554255e-22,0.4956060944204253,1.0,10,1,3.321946739062138e-05,0.00010765926376304067,,-1,0
ct_w3_i1,3,calibration,width3,256,101,sampled_bag_fisher,49,0,,1.0001704785974024,0.21459174296328412,199,50944,452,10,0.6179457765480545,0.6179457765481327,46,1.0001704785974024,1.1440660025769364e-19,0.8064417486615179,1.0,9,1,4.1728478796028904e-05,0.0001944551930088405,,-1,0
ct_w3_i2,3,evaluation,chain,256,0,sampled_bag_fisher,31,0,,2.0000464267014166,0.26538493611462355,199,50944,91,3,0.856896161510663,-0.4602974744196522,26,2.0000464267014166,6.214123006823258e-30,0.9623730604346793,2.0,10,1,1.2299937478965803e-05,4.6347534487237376e-05,328731799.2645581,31,1
ct_w3_i2,3,evaluation,chain,256,19,sampled_bag_fisher,31,0,,2.000132712088506,0.31214969900825407,199,50944,91,3,0.7478268174398531,-0.5031701651220285,29,2.000132712088506,3.419895467760056e-33,0.9999066346757903,2.0,9,1,3.8377914377268084e-05,0.00012294714522935763,225431.23352465304,31,1
ct_w3_i2,3,evaluation,chain,256,42,sampled_bag_fisher,31,0,,2.000182356235186,0.3304266680034132,199,50944,91,3,0.710664650215443,-0.6325448692002973,29,2.000182356235186,1.453902717872471e-28,0.6539895649618385,2.0,10,1,4.362072047784626e-05,0.00013201331702862335,,-1,0
ct_w3_i2,3,evaluation,chain,256,50,sampled_bag_fisher,31,0,,2.0000694383422406,0.3038780323074787,199,50944,91,3,0.6870954106592086,-0.46870578106064925,27,2.0000694383422406,4.3204904977045163e-29,0.9996250227935494,2.0,9,1,1.622028843484212e-05,5.337762756877943e-05,277413.93212484417,31,1
ct_w3_i2,3,evaluation,chain,256,101,sampled_bag_fisher,31,0,,2.000184010242293,0.40284462141034044,199,50944,91,3,0.8088078148124271,-0.6512822084523108,28,2.000184010242293,2.04433068969422e-31,0.46396405334198787,2.0,9,1,6.239601080613472e-05,0.00015488852895116027,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,0,sampled_bag_fisher,31,1,3.0,0.038823638534907445,0.42601785741671216,3,768,91,3,0.5582182670121253,0.30463661051404695,28,0.038823638534907445,0.9663698683843202,0.9663698683843202,0.0,0,1,0.009953896077103902,0.023364973800540555,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,19,sampled_bag_fisher,31,1,3.0,0.095863085480552,0.3906103686267413,3,768,91,3,0.5419701272580707,0.28112005528665657,29,0.095863085480552,0.9126134378218088,0.9126134378218088,0.0,0,1,0.03570102774657265,0.09139805446559399,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,42,sampled_bag_fisher,31,1,3.0,0.04206690966941551,0.38945692670544413,3,768,91,3,0.5803905715065091,0.479595174384955,30,0.04206690966941551,0.9635264288533492,0.9635264288533492,0.0,0,1,0.009799739681167959,0.02516257642165328,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,50,sampled_bag_fisher,31,1,4.0,0.06340992622683395,0.30629269245838314,4,1024,91,3,0.6356322080516635,0.4636942884632651,28,0.06340992622683395,0.9479278931115205,0.9479278931115205,0.0,0,1,0.02256848298467638,0.07368273400039677,,-1,0
ct_w3_i2,3,evaluation,problem_tree,256,101,sampled_bag_fisher,31,1,3.0,0.09787489453161058,0.3328283381032349,3,768,91,3,0.6141101261246537,0.34159615167930113,29,0.09787489453161058,0.9144416738187013,0.9144416738187013,0.0,0,1,0.022773990662173102,0.06842563584567486,,-1,0
ct_w3_i2,3,evaluation,width2,256,0,sampled_bag_fisher,43,1,6.0,0.05594572831404143,0.20004721696150124,6,1536,275,6,0.6980126711332537,0.5973782572818744,41,0.05594572831404143,0.9479137550502544,0.9479137550502544,0.0,0,1,0.030306412736592254,0.1514962977086788,,-1,0
ct_w3_i2,3,evaluation,width2,256,19,sampled_bag_fisher,43,0,,1.0001803115099275,0.22709867669111714,199,50944,275,6,0.6682643257915458,0.5927052407756094,42,1.0001803115099275,5.587527368989954e-25,0.8589197568153181,1.0,9,1,3.7155843825787706e-05,0.0001636110098357127,,-1,0
ct_w3_i2,3,evaluation,width2,256,42,sampled_bag_fisher,43,0,,1.0001617862884107,0.1944911971881277,199,50944,275,6,0.7577548234717966,0.7136659265415113,43,1.0001617862884107,2.2729360249264845e-18,0.8359174966997437,1.0,6,1,3.522043292299475e-05,0.00018109011324006957,,-1,0
ct_w3_i2,3,evaluation,width2,256,50,sampled_bag_fisher,43,0,,1.000110767926632,0.14800681132032667,199,50944,275,6,0.6621676658338792,0.5929099546261032,42,1.000110767926632,5.799880884029215e-16,0.6241152689011282,1.0,5,1,2.9521641953303274e-05,0.0001994613740404857,,-1,0
ct_w3_i2,3,evaluation,width2,256,101,sampled_bag_fisher,43,0,,1.0001251515949736,0.17658815953572538,199,50944,275,6,0.7140342900894986,0.6469607835108239,42,1.0001251515949736,2.2290008276561954e-13,0.7739426025911368,1.0,5,1,2.956499527152234e-05,0.0001674234294601223,,-1,0
ct_w3_i2,3,evaluation,width3,256,0,sampled_bag_fisher,47,1,4.0,0.04012977719302491,0.22875574077599573,4,1024,431,10,0.6044175173946249,0.6044175173946434,46,0.04012977719302491,0.9623825783785886,0.9623825783785886,0.0,0,1,0.010354471179172126,0.0452643118115734,,-1,0
ct_w3_i2,3,evaluation,width3,256,19,sampled_bag_fisher,47,1,11.0,0.02400125129673114,0.13710398574463376,11,2816,431,10,0.7393623479836865,0.7393623479836119,46,0.02400125129673114,0.9765825570672111,0.9765825570672111,0.0,0,1,0.009790586035901216,0.07140993008136833,,-1,0
ct_w3_i2,3,evaluation,width3,256,42,sampled_bag_fisher,47,1,5.0,0.0314969141088568,0.19806991025464926,5,1280,431,10,0.8137240037300293,0.8137240037300362,47,0.0314969141088568,0.9699503455148915,0.9699503455148915,0.0,0,1,0.008110167105028697,0.04094598263109138,,-1,0
ct_w3_i2,3,evaluation,width3,256,50,sampled_bag_fisher,47,1,6.0,0.027744711346906925,0.14138622169014195,6,1536,431,10,0.668549413591948,0.6685494135917179,44,0.027744711346906925,0.9739546792315138,0.9739546792315138,0.0,0,1,0.007494561527273194,0.05300772195255393,,-1,0
ct_w3_i2,3,evaluation,width3,256,101,sampled_bag_fisher,47,1,9.0,0.01712434067718327,0.16106355482014745,9,2304,431,10,0.6162649178348084,0.6162649178348245,44,0.01712434067718327,0.9835586904354063,0.9835586904354063,0.0,0,1,0.009765929054694556,0.06063400913757142,,-1,0
ct_w3_i3,3,evaluation,chain,256,0,sampled_bag_fisher,31,0,,2.000095857028409,0.31781734207875495,199,50944,91,3,0.9335053617741932,-0.7466078927814477,26,2.000095857028409,1.6400391392996863e-34,0.9585496630826762,2.0,9,1,2.3768809740907816e-05,7.478764244091476e-05,309773748.67462003,31,1
ct_w3_i3,3,evaluation,chain,256,19,sampled_bag_fisher,31,0,,2.0003156970040195,0.3789042944744363,199,50944,91,3,0.8779333296955479,-0.7689416886946627,27,2.0003156970040195,1.524952162125932e-35,0.5536801502539621,2.0,10,1,7.195832649688548e-05,0.00018991161500741535,,-1,0
ct_w3_i3,3,evaluation,chain,256,42,sampled_bag_fisher,31,0,,2.0000854356302327,0.2737777591263104,199,50944,91,3,0.8590045368651243,-0.7232611688553376,25,2.0000854356302327,2.3485119968004165e-39,0.99968771684414,2.0,11,1,2.6959136774017226e-05,9.847087966550026e-05,4901434.596925361,31,1
ct_w3_i3,3,evaluation,chain,256,50,sampled_bag_fisher,31,0,,2.000123826968961,0.3428305651023379,199,50944,91,3,0.6927139836833979,-0.6799534528088271,29,2.000123826968961,1.2669529621494612e-33,0.8106869307049824,2.0,9,1,2.8297274050970807e-05,8.25401143638515e-05,,-1,0
ct_w3_i3,3,evaluation,chain,256,101,sampled_bag_fisher,31,0,,2.0000430222999928,0.3164354799454868,199,50944,91,3,0.9043290837468873,-0.8155879572216029,25,2.0000430222999928,6.696580568456259e-32,0.49230828506933655,2.0,8,1,1.055760055414894e-05,3.336414916547198e-05,,-1,0
ct_w3_i3,3,evaluation,problem_tree,256,0,sampled_bag_fisher,31,0,,1.0000666469441164,0.26014187099576186,199,50944,91,3,0.4701440301491678,0.3244210780013388,27,1.0000666469441164,3.1154045210186414e-17,0.8123961368090785,1.0,6,1,1.4418812261516626e-05,5.5426726217985616e-05,,-1,0
ct_w3_i3,3,evaluation,problem_tree,256,19,sampled_bag_fisher,31,0,,1.0002766021070872,0.2941024762063305,199,50944,91,3,0.5076218738366473,0.44316078934246844,28,1.0002766021070872,8.905532030612208e-17,0.35296298416453104,1.0,6,1,8.399985081521457e-05,0.00028561422501007313,,-1,0
ct_w3_i3,3,evaluation,problem_tree,256,42,sampled_bag_fisher,31,0,,1.0001015359572794,0.2960172111850922,199,50944,91,3,0.5064169055245702,0.34882835640761234,26,1.0001015359572794,5.644305409902436e-17,0.7841476211402199,1.0,6,1,2.4925092614357826e-05,8.420149799591479e-05,,-1,0
ct_w3_i3,3,evaluation,problem_tree,256,50,sampled_bag_fisher,31,0,,1.0001698741329257,0.3693572472832622,199,50944,91,3,0.48572227383511274,0.2645044723984181,28,1.0001698741329257,7.338823554118705e-15,0.5742725007041785,1.0,6,1,3.4717053776586835e-05,9.399315711805196e-05,,-1,0
ct_w3_i3,3,evaluation,problem_tree,256,101,sampled_bag_fisher,31,0,,1.0001065538701877,0.27359860976421674,199,50944,91,3,0.5996075000297888,0.5094938400740848,26,1.0001065538701877,2.5960725619992517e-16,0.4385154456373036,1.0,5,1,2.014932598124504e-05,7.364557151298916e-05,,-1,0
