instance_id,instance_width,split,graph,sample_budget,seed,method,parameter_dimension,success,first_success_step,minimum_gap,initial_gradient_rms,sample_batches,total_samples,first_direction_cosine_exact_ng,first_direction_cosine_projected_target,first_sample_rank,final_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_dominant_hamming,final_dominant_local_min,final_gradient_rms,final_gradient_ratio,final_fisher_condition,final_fisher_rank,final_trap_candidate
ct_w4_i1,4,calibration,width3,64,0,independent_full_fisher,48,0,,1.0000234198394615,0.16605206752472038,199,12736,-0.01071379719402477,-0.007436544577479935,23,1.0000234198394615,1.0186756777266332e-24,0.5346555919150905,1.0,5,1,1.1383985431116872e-05,6.855672200180299e-05,,-1,0
ct_w4_i1,4,calibration,width3,64,19,independent_full_fisher,48,0,,1.0000847716481402,0.15549057656716447,199,12736,0.3241217917456706,0.31260029716611343,28,1.0000847716481402,3.9768750804863136e-13,0.5791672498610013,1.0,3,1,3.816935556135656e-05,0.00024547696975622975,,-1,0
ct_w4_i1,4,calibration,width3,64,42,independent_full_fisher,48,0,,1.000270309197596,0.19980731818149575,199,12736,0.28600739512308737,0.28118625716606804,28,1.000270309197596,4.252304805149315e-36,0.9997312892330197,1.0,10,1,0.0001329386092622721,0.0006653340351704076,427550944106.5154,36,1
ct_w4_i1,4,calibration,width3,64,50,independent_full_fisher,48,0,,1.0000249288715857,0.1932736409352558,199,12736,0.11237408387740018,0.09820786940362615,30,1.0000249288715857,3.8134811023403177e-13,0.5214962078593496,1.0,5,1,9.613445989958292e-06,4.974007807499561e-05,,-1,0
ct_w4_i1,4,calibration,width3,64,101,independent_full_fisher,48,0,,1.0001451603813916,0.18752823334675775,199,12736,0.2210534679617331,0.25722892530879166,27,1.0001451603813916,3.307651571285556e-21,0.442998325566691,1.0,6,1,8.635507338958802e-05,0.00046049105165892106,,-1,0
ct_w4_i1,4,calibration,width3,256,0,independent_full_fisher,48,1,16.0,0.05598620592264503,0.16605206752472038,16,4096,0.6741977942888073,0.6677434954121205,45,0.05598620592264503,0.9495308080900515,0.9495308080900515,0.0,0,1,0.04713570179769516,0.2838609750563811,,-1,0
ct_w4_i1,4,calibration,width3,256,19,independent_full_fisher,48,0,,1.0000445931396893,0.15549057656716447,199,50944,0.6174981925081517,0.6064146062546868,45,1.0000445931396893,6.434656113033132e-29,0.46140047399905365,1.0,8,1,1.8325415023078714e-05,0.00011785547026486851,,-1,0
ct_w4_i1,4,calibration,width3,256,42,independent_full_fisher,48,1,16.0,0.07758200883960598,0.19980731818149575,16,4096,0.6010696104516874,0.5980323467607334,46,0.07758200883960598,0.927632367961289,0.927632367961289,0.0,0,1,0.03080227387633102,0.15415988841986086,,-1,0
ct_w4_i1,4,calibration,width3,256,50,independent_full_fisher,48,1,18.0,0.04108813034988046,0.1932736409352558,18,4608,0.5809114320575377,0.5770844069261077,46,0.04108813034988046,0.9599075656084907,0.9599075656084907,0.0,0,1,0.026448608294214637,0.13684539788369063,,-1,0
ct_w4_i1,4,calibration,width3,256,101,independent_full_fisher,48,1,15.0,0.0841797026184512,0.18752823334675775,15,3840,0.43624701252088094,0.4441908292639041,41,0.0841797026184512,0.9298802191480775,0.9298802191480775,0.0,0,1,0.07227941976225358,0.38543220118008564,,-1,0
ct_w4_i1,4,calibration,width3,1024,0,independent_full_fisher,48,1,13.0,0.09044560739881113,0.16605206752472038,13,13312,0.8448690894381642,0.8400854634725634,48,0.09044560739881113,0.917262586034247,0.917262586034247,0.0,0,1,0.0780907376351054,0.4702786228390679,,-1,0
ct_w4_i1,4,calibration,width3,1024,19,independent_full_fisher,48,1,13.0,0.08222154145609828,0.15549057656716447,13,13312,0.8932887834096812,0.8785106829820198,48,0.08222154145609828,0.9262008322212738,0.9262008322212738,0.0,0,1,0.03906482423878395,0.2512359597683389,,-1,0
ct_w4_i1,4,calibration,width3,1024,42,independent_full_fisher,48,1,9.0,0.0559236206447693,0.19980731818149575,9,9216,0.8883146654678818,0.8892326496425668,48,0.0559236206447693,0.9519711893543809,0.9519711893543809,0.0,0,1,0.03624386765156173,0.18139409497824033,,-1,0
ct_w4_i1,4,calibration,width3,1024,50,independent_full_fisher,48,1,11.0,0.07637361803777942,0.1932736409352558,11,11264,0.8094559662640369,0.793649008048419,48,0.07637361803777942,0.9327880252182432,0.9327880252182432,0.0,0,1,0.053213678700529864,0.2753281743078238,,-1,0
ct_w4_i1,4,calibration,width3,1024,101,independent_full_fisher,48,1,10.0,0.0909414494498666,0.18752823334675775,10,10240,0.5988916560955082,0.5966809439853825,46,0.0909414494498666,0.927131163257964,0.927131163257964,0.0,0,1,0.04209602199083178,0.22447831582240838,,-1,0
ct_w4_i2,4,evaluation,problem_tree,256,0,independent_full_fisher,31,1,8.0,0.04084689266074726,0.33496887784165974,8,2048,0.24930397214220507,0.12265197852247284,24,0.04084689266074726,0.9614596045919421,0.9614596045919421,0.0,0,1,0.01990031930943311,0.05940945749246597,,-1,0
ct_w4_i2,4,evaluation,problem_tree,256,19,independent_full_fisher,31,1,11.0,0.05306949830095853,0.4062092141867477,11,2816,0.2872611414404337,0.11048012381916154,29,0.05306949830095853,0.9491488504608283,0.9491488504608283,0.0,0,1,0.017510559911105682,0.043107244492626165,,-1,0
ct_w4_i2,4,evaluation,problem_tree,256,42,independent_full_fisher,31,1,12.0,0.03577448795539695,0.26323666312142435,12,3072,0.17606910340085988,-0.23625898555483185,22,0.03577448795539695,0.9687146037454789,0.9687146037454789,0.0,0,1,0.008653403757295834,0.0328730947075721,,-1,0
ct_w4_i2,4,evaluation,problem_tree,256,50,independent_full_fisher,31,1,17.0,0.043226137071410875,0.6032880006949689,17,4352,0.2824264630600095,0.10801207080484275,24,0.043226137071410875,0.9584013847980981,0.9584013847980981,0.0,0,1,0.017889106215212374,0.029652680302947654,,-1,0
ct_w4_i2,4,evaluation,problem_tree,256,101,independent_full_fisher,31,1,13.0,0.018749913160696963,0.4211105954410302,13,3328,0.13253710431712182,0.3635090426793185,27,0.018749913160696963,0.9814708186635295,0.9814708186635295,0.0,0,1,0.00647677932985423,0.01538023360127304,,-1,0
ct_w4_i2,4,evaluation,width3,64,0,independent_full_fisher,48,1,14.0,0.06456153096244854,0.26237654213688705,14,896,0.13949589830285614,0.10858767436159177,30,0.06456153096244854,0.939890618364158,0.939890618364158,0.0,0,1,0.03092046969658813,0.1178476911265044,,-1,0
ct_w4_i2,4,evaluation,width3,64,19,independent_full_fisher,48,0,,1.0000166152162127,0.1933204301780594,199,12736,0.16556222540095403,0.17127940279235623,29,1.0000166152162127,5.232090508659982e-43,0.9999853888619451,1.0,7,1,4.807654306598206e-06,2.4868837205514573e-05,383741250451.36084,38,1
ct_w4_i2,4,evaluation,width3,64,42,independent_full_fisher,48,0,,1.0000095886620262,0.22820741294149258,199,12736,0.21749686843694746,0.19656705265784116,26,1.0000095886620262,3.3295772916267215e-39,0.817348498425996,1.0,10,1,3.1444755875847706e-06,1.3779024734796611e-05,,-1,0
ct_w4_i2,4,evaluation,width3,64,50,independent_full_fisher,48,0,,1.0000676674366336,0.28714560169731795,199,12736,0.15323969627492323,0.15368691374455593,24,1.0000676674366336,3.2568723253219186e-37,0.5501124337789074,1.0,9,1,1.952714759210913e-05,6.800434161862184e-05,,-1,0
ct_w4_i2,4,evaluation,width3,64,101,independent_full_fisher,48,1,50.0,0.01717675574569988,0.27276991814323565,50,3200,0.17051330828817107,0.16051547589376686,29,0.01717675574569988,0.985922658304804,0.985922658304804,0.0,0,1,0.009380575034015959,0.03439006433653023,,-1,0
ct_w4_i2,4,evaluation,width3,256,0,independent_full_fisher,48,1,17.0,0.03712676137113924,0.26237654213688705,17,4352,0.4831862440208367,0.4789198148996181,47,0.03712676137113924,0.9639950325315513,0.9639950325315513,0.0,0,1,0.01879606890141141,0.07163776436845154,,-1,0
ct_w4_i2,4,evaluation,width3,256,19,independent_full_fisher,48,1,25.0,0.026986129662924796,0.1933204301780594,25,6400,0.6421080788126178,0.6314709068880257,44,0.026986129662924796,0.9750594363459971,0.9750594363459971,0.0,0,1,0.017853058071403576,0.09234956727004937,,-1,0
ct_w4_i2,4,evaluation,width3,256,42,independent_full_fisher,48,1,19.0,0.04103099995344728,0.22820741294149258,19,4864,0.5088250739202578,0.5128624103365222,46,0.04103099995344728,0.974466722484725,0.974466722484725,0.0,0,1,0.032775221065264995,0.1436203173367898,,-1,0
ct_w4_i2,4,evaluation,width3,256,50,independent_full_fisher,48,0,,1.0000252612346188,0.28714560169731795,199,50944,0.5283934091590845,0.4978161845082763,43,1.0000252612346188,1.965477205855268e-42,0.8746946841807518,1.0,9,1,9.785282939349984e-06,3.407777406830948e-05,,-1,0
ct_w4_i2,4,evaluation,width3,256,101,independent_full_fisher,48,1,10.0,0.09588900447186965,0.27276991814323565,10,2560,0.6124795429277498,0.6204684756614648,43,0.09588900447186965,0.9146645462884779,0.9146645462884779,0.0,0,1,0.042227370726907035,0.15480948564398805,,-1,0
ct_w4_i2,4,evaluation,width3,1024,0,independent_full_fisher,48,1,11.0,0.09220589751748598,0.26237654213688705,11,11264,0.8981288444581397,0.8982880177338868,48,0.09220589751748598,0.9157509663233772,0.9157509663233772,0.0,0,1,0.04065769116506586,0.15495932233093435,,-1,0
ct_w4_i2,4,evaluation,width3,1024,19,independent_full_fisher,48,1,22.0,0.04806647284431875,0.1933204301780594,22,22528,0.7891274374825245,0.7786408376899194,48,0.04806647284431875,0.9552370986331213,0.9552370986331213,0.0,0,1,0.028672656510569623,0.14831674274757425,,-1,0
ct_w4_i2,4,evaluation,width3,1024,42,independent_full_fisher,48,1,8.0,0.07875977815745472,0.22820741294149258,8,8192,0.8852153707979858,0.8883242096956715,48,0.07875977815745472,0.9241791459095754,0.9241791459095754,0.0,0,1,0.03043641188970773,0.133371705578692,,-1,0
ct_w4_i2,4,evaluation,width3,1024,50,independent_full_fisher,48,1,21.0,0.09404873219686394,0.28714560169731795,21,21504,0.7289302630149667,0.7173948184109019,48,0.09404873219686394,0.9064705340203013,0.9064705340203013,0.0,0,1,0.11750497193314818,0.40921738392848844,,-1,0
ct_w4_i2,4,evaluation,width3,1024,101,independent_full_fisher,48,1,12.0,0.05537202819317599,0.27276991814323565,12,12288,0.7430178623969558,0.7361583916943415,47,0.05537202819317599,0.9478385707880335,0.9478385707880335,0.0,0,1,0.016498956134850317,0.06048671439710028,,-1,0
ct_w4_i3,4,evaluation,problem_tree,256,0,independent_full_fisher,31,1,8.0,0.05836207986837394,0.43384734676419967,8,2048,0.478373891884616,0.3926078327834781,27,0.05836207986837394,0.9506392411972084,0.9506392411972084,0.0,0,1,0.018695744301460485,0.04309290915549106,,-1,0
ct_w4_i3,4,evaluation,problem_tree,256,19,independent_full_fisher,31,1,12.0,0.09549962323249517,0.31459115724020037,12,3072,0.490887503683505,0.4111814804751387,27,0.09549962323249517,0.9161038300877639,0.9161038300877639,0.0,0,1,0.03478277214466383,0.1105650026841221,,-1,0
ct_w4_i3,4,evaluation,problem_tree,256,42,independent_full_fisher,31,1,15.0,0.05252311591539005,0.21934448129640446,15,3840,0.6833611329850592,0.5897312822728717,28,0.05252311591539005,0.9481401225730599,0.9481401225730599,0.0,0,1,0.018876169238954674,0.08605718788724362,,-1,0
ct_w4_i3,4,evaluation,problem_tree,256,50,independent_full_fisher,31,1,15.0,0.02059068009802978,0.28042912329065073,15,3840,0.5924088269671,0.35400735472406636,26,0.02059068009802978,0.9806752782627627,0.9806752782627627,0.0,0,1,0.013931538709897438,0.049679357644527154,,-1,0
ct_w4_i3,4,evaluation,problem_tree,256,101,independent_full_fisher,31,1,13.0,0.08846712891109831,0.27606610969870876,13,3328,0.577869258828562,0.4510536524723242,27,0.08846712891109831,0.9288231894864276,0.9288231894864276,0.0,0,1,0.029766642449631318,0.10782432686908887,,-1,0
ct_w4_i3,4,evaluation,width3,64,0,independent_full_fisher,45,1,13.0,0.043465716176763536,0.3488714703686332,13,832,0.4241579748829091,0.38963267265032214,19,0.043465716176763536,0.9577652661169067,0.9577652661169067,0.0,0,1,0.016188990146130483,0.046403880859115454,,-1,0
ct_w4_i3,4,evaluation,width3,64,19,independent_full_fisher,45,0,,1.0002307425949226,0.2825928281762947,199,12736,0.36025639809954474,0.35556142674116653,26,1.0002307425949226,2.5675096820155195e-30,0.9997914874695129,1.0,7,1,8.960636312452845e-05,0.0003170864727983393,271555673840.66812,45,1
ct_w4_i3,4,evaluation,width3,64,42,independent_full_fisher,45,0,,1.0003141339229806,0.24346470837291068,199,12736,0.2659898566569685,0.2449114170540817,28,1.0003141339229806,2.0570036660369643e-17,0.7701271640387752,1.0,4,1,0.0001512497060636182,0.0006212387293190422,,-1,0
ct_w4_i3,4,evaluation,width3,64,50,independent_full_fisher,45,0,,1.000381604804513,0.21293425569469654,199,12736,0.1795918923451585,0.10603008614586505,30,1.000381604804513,4.8730150933995967e-29,0.2535236256064451,1.0,8,1,0.00017698660884916877,0.0008311795970627233,,-1,0
ct_w4_i3,4,evaluation,width3,64,101,independent_full_fisher,45,0,,1.0000261817925988,0.20414344313339314,199,12736,0.315981322954005,0.28177225180631693,30,1.0000261817925988,3.630910559187126e-43,0.43242826413700813,1.0,11,1,1.3902689170552688e-05,6.810255062401526e-05,,-1,0
ct_w4_i3,4,evaluation,width3,256,0,independent_full_fisher,45,1,14.0,0.06372007180073425,0.3488714703686332,14,3584,0.5945913800931456,0.6039849524215181,40,0.06372007180073425,0.9367163289118605,0.9367163289118605,0.0,0,1,0.03174114060797189,0.09098233390776489,,-1,0
ct_w4_i3,4,evaluation,width3,256,19,independent_full_fisher,45,1,16.0,0.07996278512883848,0.2825928281762947,16,4096,0.7073082244334785,0.6808072945510252,44,0.07996278512883848,0.9403619212271044,0.9403619212271044,0.0,0,1,0.03801799368142401,0.13453276194860328,,-1,0
ct_w4_i3,4,evaluation,width3,256,42,independent_full_fisher,45,0,,1.0000162210501369,0.24346470837291068,199,50944,0.7280281031826238,0.7214275327410268,45,1.0000162210501369,7.102324211873686e-23,0.9176407435283983,1.0,11,1,7.431345556594506e-06,3.052329681069029e-05,946486475873.8925,38,1
ct_w4_i3,4,evaluation,width3,256,50,independent_full_fisher,45,1,26.0,0.0323940056298575,0.21293425569469654,26,6656,0.6133133895961269,0.5498890667327038,39,0.0323940056298575,0.9678282948319085,0.9678282948319085,0.0,0,1,0.020148534197865452,0.09462326356147346,,-1,0
ct_w4_i3,4,evaluation,width3,256,101,independent_full_fisher,45,1,15.0,0.08283029978272438,0.20414344313339314,15,3840,0.6482002853487389,0.6354031369521548,45,0.08283029978272438,0.9213958252500626,0.9213958252500626,0.0,0,1,0.03392268259633196,0.1661708163419479,,-1,0
ct_w4_i3,4,evaluation,width3,1024,0,independent_full_fisher,45,1,11.0,0.03147743636983158,0.3488714703686332,11,11264,0.8676718515056465,0.8164817476867086,44,0.03147743636983158,0.968681693779521,0.968681693779521,0.0,0,1,0.015423437034594544,0.044209510792893016,,-1,0
ct_w4_i3,4,evaluation,width3,1024,19,independent_full_fisher,45,1,14.0,0.06874079677984213,0.2825928281762947,14,14336,0.876163343527653,0.8615227411046774,44,0.06874079677984213,0.9402068871789657,0.9402068871789657,0.0,0,1,0.0341741427607165,0.12093067959742086,,-1,0
ct_w4_i3,4,evaluation,width3,1024,42,independent_full_fisher,45,1,11.0,0.06965274616562489,0.24346470837291068,11,11264,0.8823580475163569,0.8528732274617757,45,0.06965274616562489,0.9334515465550879,0.9334515465550879,0.0,0,1,0.04873757246799261,0.2001833152480651,,-1,0
ct_w4_i3,4,evaluation,width3,1024,50,independent_full_fisher,45,1,12.0,0.027030185323885902,0.21293425569469654,12,12288,0.857476668221311,0.8129440804952197,45,0.027030185323885902,0.9762879001048866,0.9762879001048866,0.0,0,1,0.02013681448680527,0.09456822445552056,,-1,0
ct_w4_i3,4,evaluation,width3,1024,101,independent_full_fisher,45,1,10.0,0.06642820593777188,0.20414344313339314,10,10240,0.8816079204350301,0.8829987945345321,45,0.06642820593777188,0.9388893212310974,0.9388893212310974,0.0,0,1,0.02613985583800178,0.12804651198579645,,-1,0
ct_w4_i4,4,evaluation,problem_tree,256,0,independent_full_fisher,31,1,9.0,0.09075157358485875,0.481984707302426,9,2304,0.408859931092851,0.2300164274899525,25,0.09075157358485875,0.9347528286258083,0.9347528286258083,0.0,0,1,0.03383227738147167,0.07019367392551581,,-1,0
ct_w4_i4,4,evaluation,problem_tree,256,19,independent_full_fisher,31,1,10.0,0.09076315941883806,0.46602749117993614,10,2560,0.37789855854974286,0.13619575036191325,27,0.09076315941883806,0.9128100273463147,0.9128100273463147,0.0,0,1,0.027393576746439073,0.05878103173072732,,-1,0
ct_w4_i4,4,evaluation,problem_tree,256,42,independent_full_fisher,31,1,11.0,0.09519065530502324,0.35774222208185374,11,2816,0.27128410888080706,-0.02754430885345572,28,0.09519065530502324,0.9312868389316602,0.9312868389316602,0.0,0,1,0.031593490681899025,0.08831356415813348,,-1,0
ct_w4_i4,4,evaluation,problem_tree,256,50,independent_full_fisher,31,1,13.0,0.0470770997493144,0.4937541916763604,13,3328,0.4199851396094833,0.3379163412373185,23,0.0470770997493144,0.9536538105617193,0.9536538105617193,0.0,0,1,0.029949811595585067,0.060657331320877535,,-1,0
ct_w4_i4,4,evaluation,problem_tree,256,101,independent_full_fisher,31,1,9.0,0.07945658303406766,0.41314482233208244,9,2304,0.4251672323159469,0.41595145289737817,21,0.07945658303406766,0.9280920472261546,0.9280920472261546,0.0,0,1,0.02086408805809515,0.0505006644893271,,-1,0
ct_w4_i4,4,evaluation,width3,64,0,independent_full_fisher,50,0,,1.000099531051692,0.22151276948237367,199,12736,0.27499874634575167,0.2665085828176994,28,1.000099531051692,1.5542294511488377e-38,0.9999162656543544,1.0,10,1,2.8216200253039305e-05,0.00012737956515542794,677642104272.7844,43,1
ct_w4_i4,4,evaluation,width3,64,19,independent_full_fisher,50,0,,1.0008490678341673,0.28802877158954204,199,12736,0.1228491295482397,0.12610176777848325,25,1.0008490678341673,1.5337446520903346e-08,0.6417686108959909,1.0,7,1,0.0007259192336487888,0.0025203011131237486,,-1,0
ct_w4_i4,4,evaluation,width3,64,42,independent_full_fisher,50,0,,2.0000019709720114,0.23175391083235752,199,12736,0.17379603748055913,0.15862965597043824,26,2.0000019709720114,3.1853994679987546e-42,0.9999683776801689,2.0,8,1,4.991913946791356e-07,2.1539718267806613e-06,280201789395.75726,31,1
ct_w4_i4,4,evaluation,width3,64,50,independent_full_fisher,50,1,20.0,0.014930890566535737,0.2535885536851205,20,1280,0.2604454031067444,0.24692039763872395,27,0.014930890566535737,0.9850862097320789,0.9850862097320789,0.0,0,1,0.007285023692711706,0.02872773075458871,,-1,0
ct_w4_i4,4,evaluation,width3,64,101,independent_full_fisher,50,0,,2.0000082483282746,0.22882500981821374,199,12736,0.15271459637674753,0.1643100050566748,26,2.0000082483282746,1.3864710728114796e-20,0.9999919516477757,2.0,4,1,2.8010200203934817e-06,1.2240882334578313e-05,485783332042.30225,40,1
ct_w4_i4,4,evaluation,width3,256,0,independent_full_fisher,50,1,23.0,0.0732341246449888,0.22151276948237367,23,5888,0.5022910358053944,0.5122961211724147,45,0.0732341246449888,0.9268285003551524,0.9268285003551524,0.0,0,1,0.08182639648775665,0.3693981014230775,,-1,0
ct_w4_i4,4,evaluation,width3,256,19,independent_full_fisher,50,0,,1.0000021885212522,0.28802877158954204,199,50944,0.5020941408887836,0.49405573970365696,46,1.0000021885212522,1.4881114396992985e-18,0.5507109166886213,1.0,7,1,7.709291451409906e-07,2.676569916562398e-06,,-1,0
ct_w4_i4,4,evaluation,width3,256,42,independent_full_fisher,50,0,,1.0002250908245003,0.23175391083235752,199,50944,0.5140426539460664,0.5336257488425531,45,1.0002250908245003,3.996450671050459e-12,0.7644018153913092,1.0,5,1,9.533728529056992e-05,0.00041137292979505965,,-1,0
ct_w4_i4,4,evaluation,width3,256,50,independent_full_fisher,50,1,15.0,0.043412524364395466,0.2535885536851205,15,3840,0.2965512930936918,0.2946653978819082,39,0.043412524364395466,0.9603623944233671,0.9603623944233671,0.0,0,1,0.014480026043504977,0.05710047174086866,,-1,0
ct_w4_i4,4,evaluation,width3,256,101,independent_full_fisher,50,1,25.0,0.05711708271683946,0.22882500981821374,25,6400,0.4452092239512147,0.44114060075963296,40,0.05711708271683946,0.94294732590045,0.94294732590045,0.0,0,1,0.08150704305062238,0.35619814073371747,,-1,0
ct_w4_i4,4,evaluation,width3,1024,0,independent_full_fisher,50,1,10.0,0.08383548628725102,0.22151276948237367,10,10240,0.7367328350930519,0.7325953171088301,50,0.08383548628725102,0.9288773037603653,0.9288773037603653,0.0,0,1,0.06473325447378381,0.2922326086439671,,-1,0
ct_w4_i4,4,evaluation,width3,1024,19,independent_full_fisher,50,1,8.0,0.06565703724841576,0.28802877158954204,8,8192,0.8359024781343856,0.8332544126763258,50,0.06565703724841576,0.9401466022920106,0.9401466022920106,0.0,0,1,0.02243671392693828,0.07789747462768032,,-1,0
ct_w4_i4,4,evaluation,width3,1024,42,independent_full_fisher,50,1,10.0,0.07827822787645822,0.23175391083235752,10,10240,0.7926318110448598,0.7896949901422059,49,0.07827822787645822,0.935397368083264,0.935397368083264,0.0,0,1,0.032155110342919783,0.1387467863106726,,-1,0
ct_w4_i4,4,evaluation,width3,1024,50,independent_full_fisher,50,1,8.0,0.03819864500962211,0.2535885536851205,8,8192,0.6962042986045553,0.6996183634749887,49,0.03819864500962211,0.9627451162598809,0.9627451162598809,0.0,0,1,0.035058447257117806,0.13824932847974553,,-1,0
ct_w4_i4,4,evaluation,width3,1024,101,independent_full_fisher,50,1,10.0,0.09215676050020427,0.22882500981821374,10,10240,0.6281595766272775,0.6135332753514625,47,0.09215676050020427,0.9135095098929403,0.9135095098929403,0.0,0,1,0.033097082354309824,0.14463926989712905,,-1,0
ct_w4_i5,4,evaluation,problem_tree,256,0,independent_full_fisher,31,1,11.0,0.06380431816482712,0.44714486877393894,11,2816,0.43110429661209837,0.38297267773554533,26,0.06380431816482712,0.9408054134592034,0.9408054134592034,0.0,0,1,0.01681089659305181,0.037596085222104655,,-1,0
ct_w4_i5,4,evaluation,problem_tree,256,19,independent_full_fisher,31,1,19.0,0.019723275372014015,0.29428227216598285,19,4864,0.5526848784107228,0.4711175608659454,26,0.019723275372014015,0.9826373675814609,0.9826373675814609,0.0,0,1,0.007846063038103878,0.026661691104785595,,-1,0
ct_w4_i5,4,evaluation,problem_tree,256,42,independent_full_fisher,31,1,20.0,0.04094236739314816,0.32934210290716026,20,5120,0.3448548292323896,0.40343226726618564,25,0.04094236739314816,0.9658427764531784,0.9658427764531784,0.0,0,1,0.01738289191779432,0.05278065502209556,,-1,0
ct_w4_i5,4,evaluation,problem_tree,256,50,independent_full_fisher,31,1,14.0,0.09499917486063048,0.37297576534506177,14,3584,0.5318365405524489,0.1723132489601642,26,0.09499917486063048,0.9139206412848279,0.9139206412848279,0.0,0,1,0.034669999854205776,0.09295510077479303,,-1,0
ct_w4_i5,4,evaluation,problem_tree,256,101,independent_full_fisher,31,1,6.0,0.09590928451348368,0.2491508985477244,6,1536,0.3963376904577081,0.365399981010841,28,0.09590928451348368,0.9272440763488982,0.9272440763488982,0.0,0,1,0.02985955382985474,0.11984525845141673,,-1,0
ct_w4_i5,4,evaluation,width3,64,0,independent_full_fisher,48,1,19.0,0.04096646412508065,0.33287401287581925,19,1216,0.32608661936010647,0.3150859919635007,28,0.04096646412508065,0.9626782074682675,0.9626782074682675,0.0,0,1,0.01893013517817342,0.05686876850081844,,-1,0
ct_w4_i5,4,evaluation,width3,64,19,independent_full_fisher,48,1,16.0,0.05904760836934031,0.26311316118293804,16,1024,-0.20630336469152732,-0.21074542217208553,24,0.05904760836934031,0.9409704347713872,0.9409704347713872,0.0,0,1,0.0276569152650525,0.10511414609861772,,-1,0
ct_w4_i5,4,evaluation,width3,64,42,independent_full_fisher,48,0,,1.0000470058556399,0.1941826522889841,199,12736,0.08076696478233102,0.08470828409362656,28,1.0000470058556399,2.937535708331246e-27,0.9999669954736076,1.0,6,1,1.6429259120475237e-05,8.460724440010784e-05,691011884846.9548,45,1
ct_w4_i5,4,evaluation,width3,64,50,independent_full_fisher,48,0,,1.0001427331036403,0.26373648052012366,199,12736,0.41491117233091607,0.42446644449852317,24,1.0001427331036403,1.6629633441852216e-19,0.739033585036606,1.0,7,1,4.355089817097719e-05,0.00016513035316573948,,-1,0
ct_w4_i5,4,evaluation,width3,64,101,independent_full_fisher,48,1,12.0,0.029269052912043847,0.21243363065592513,12,768,-0.03889595605745675,-0.035559676189942616,28,0.029269052912043847,0.9712947321791845,0.9712947321791845,0.0,0,1,0.01244061545850118,0.05856236331360837,,-1,0
ct_w4_i5,4,evaluation,width3,256,0,independent_full_fisher,48,1,13.0,0.03295113214568346,0.33287401287581925,13,3328,0.39852513313876387,0.38788539142251705,48,0.03295113214568346,0.9682260536832011,0.9682260536832011,0.0,0,1,0.012853422103763725,0.038613474187180766,,-1,0
ct_w4_i5,4,evaluation,width3,256,19,independent_full_fisher,48,1,18.0,0.09136585236334405,0.26311316118293804,18,4608,0.5442846655640698,0.5251580592609607,46,0.09136585236334405,0.9113533069125417,0.9113533069125417,0.0,0,1,0.03501384786763899,0.13307524302554544,,-1,0
ct_w4_i5,4,evaluation,width3,256,42,independent_full_fisher,48,1,16.0,0.05752859547341238,0.1941826522889841,16,4096,0.46420320147341887,0.4557788611399423,43,0.05752859547341238,0.9438033749735266,0.9438033749735266,0.0,0,1,0.02589054153364333,0.13333086776007586,,-1,0
ct_w4_i5,4,evaluation,width3,256,50,independent_full_fisher,48,1,18.0,0.03705990419457983,0.26373648052012366,18,4608,0.6104847305427809,0.6148942446204176,47,0.03705990419457983,0.9636593240988751,0.9636593240988751,0.0,0,1,0.020631682294140242,0.07822839773038527,,-1,0
ct_w4_i5,4,evaluation,width3,256,101,independent_full_fisher,48,1,13.0,0.09034460434149238,0.21243363065592513,13,3328,0.5274348780906292,0.5253144358848049,39,0.09034460434149238,0.9190468971139862,0.9190468971139862,0.0,0,1,0.06564796286915643,0.3090281075856828,,-1,0
ct_w4_i5,4,evaluation,width3,1024,0,independent_full_fisher,48,1,12.0,0.09802390391189064,0.33287401287581925,12,12288,0.783791945471369,0.7690292712668628,48,0.09802390391189064,0.9185422729286219,0.9185422729286219,0.0,0,1,0.05275622270198553,0.15848705714875547,,-1,0
ct_w4_i5,4,evaluation,width3,1024,19,independent_full_fisher,48,0,,1.0000114206865778,0.26311316118293804,199,203776,0.6904202243271604,0.6800414328328797,48,1.0000114206865778,1.8151574987088517e-10,0.660936711168867,1.0,7,1,2.5710889252548957e-06,9.771798999698316e-06,,-1,0
ct_w4_i5,4,evaluation,width3,1024,42,independent_full_fisher,48,1,19.0,0.05607303791840401,0.1941826522889841,19,19456,0.7146732551931122,0.7116116760647125,48,0.05607303791840401,0.9713235151807716,0.9713235151807716,0.0,0,1,0.05945848444192889,0.30619874505289135,,-1,0
ct_w4_i5,4,evaluation,width3,1024,50,independent_full_fisher,48,1,9.0,0.0530934245342376,0.26373648052012366,9,9216,0.8709559006662069,0.8654620156070415,48,0.0530934245342376,0.9527436572726053,0.9527436572726053,0.0,0,1,0.017783772039329068,0.06743008022347567,,-1,0
ct_w4_i5,4,evaluation,width3,1024,101,independent_full_fisher,48,1,8.0,0.05046120067492055,0.21243363065592513,8,8192,0.8217537024146203,0.8122652705201377,47,0.05046120067492055,0.954444233864943,0.954444233864943,0.0,0,1,0.01393056298268795,0.06557607164023398,,-1,0
ct_w5_i1,5,calibration,problem_tree,256,0,independent_full_fisher,31,1,17.0,0.03111438378769371,0.2278283533190047,17,4352,0.5241036114277193,0.18495723156458574,29,0.03111438378769371,0.9845524609026797,0.9845524609026797,0.0,0,1,0.01751239497026712,0.07686661785131857,,-1,0
