instance_id,instance_width,graph,seed,method,parameter_dimension,exact_ng_norm,exact_ng_target_cosine,exact_alignment_residual,exact_explained_variance,sample_rank,sample_alignment_residual,direction_cosine_exact_ng,direction_relative_error_exact_ng,direction_cosine_target
ct_w3_i5,3,problem_tree,42,sampled_two_block_fisher,31,2.5424630418312493,0.8105397598611034,0.9769833380270069,0.7569281113452014,29,0.8891235673074264,0.24663393878087667,1.1377598610433783,-0.0928226886898093
ct_w3_i5,3,problem_tree,42,sampled_star_fisher,31,2.5424630418312493,0.8105397598611034,0.9769833380270069,0.7569281113452014,29,0.8891235673074264,0.7056522384074215,0.7556619020294439,0.4732286684627554
ct_w3_i5,3,problem_tree,42,sampled_full_fisher,31,2.5424630418312493,0.8105397598611034,0.9769833380270069,0.7569281113452014,29,0.8891235673074264,0.6412295955564691,0.767994665477131,0.32270357111079795
ct_w3_i5,3,problem_tree,42,protected_ray_star,31,2.5424630418312493,0.8105397598611034,0.9769833380270069,0.7569281113452014,29,0.8891235673074264,0.8457128302251227,0.5355233048178127,0.9647716873391067
ct_w3_i5,3,problem_tree,50,sampled_diagonal_fisher,31,2.6070243748347175,0.7605464266457754,0.8137836229927087,0.8803086046780344,26,0.8600740570672782,0.47747857484709644,1.022273373567857,0.15455496676898045
ct_w3_i5,3,problem_tree,50,sampled_two_block_fisher,31,2.6070243748347175,0.7605464266457754,0.8137836229927087,0.8803086046780344,26,0.8600740570672782,0.2224698173778535,1.247020595356906,-0.08705270638810424
ct_w3_i5,3,problem_tree,50,sampled_star_fisher,31,2.6070243748347175,0.7605464266457754,0.8137836229927087,0.8803086046780344,26,0.8600740570672782,0.7165831443726518,0.7528835974137681,0.43594823427885376
ct_w3_i5,3,problem_tree,50,sampled_full_fisher,31,2.6070243748347175,0.7605464266457754,0.8137836229927087,0.8803086046780344,26,0.8600740570672782,0.5399430006926604,0.8559806167231383,0.24520769297883158
ct_w3_i5,3,problem_tree,50,protected_ray_star,31,2.6070243748347175,0.7605464266457754,0.8137836229927087,0.8803086046780344,26,0.8600740570672782,0.7821233498689925,0.6668431441111249,0.9807736281217927
ct_w3_i5,3,problem_tree,101,sampled_diagonal_fisher,31,2.638496531182102,0.8530225155786599,1.152732623892102,0.846014306436536,30,1.286634133986269,0.5246882793206773,0.9749992006964138,0.3186227703047585
ct_w3_i5,3,problem_tree,101,sampled_two_block_fisher,31,2.638496531182102,0.8530225155786599,1.152732623892102,0.846014306436536,30,1.286634133986269,0.20765302125193133,1.1880272306348003,-0.16007317772449764
ct_w3_i5,3,problem_tree,101,sampled_star_fisher,31,2.638496531182102,0.8530225155786599,1.152732623892102,0.846014306436536,30,1.286634133986269,0.7014077694178934,0.7451775315706102,0.569133556693001
ct_w3_i5,3,problem_tree,101,sampled_full_fisher,31,2.638496531182102,0.8530225155786599,1.152732623892102,0.846014306436536,30,1.286634133986269,0.7361667879130048,0.6768963157062889,0.46479633280030225
ct_w3_i5,3,problem_tree,101,protected_ray_star,31,2.638496531182102,0.8530225155786599,1.152732623892102,0.846014306436536,30,1.286634133986269,0.8626267876616031,0.5062941396690779,0.9710626587196367
ct_w3_i5,3,width2,0,sampled_diagonal_fisher,41,4.226364227701152,0.9551331336642331,0.47894703610914185,0.9530699693698776,40,0.38967990958282006,0.4295336956455398,1.0681444699613065,0.4080346249439319
ct_w3_i5,3,width2,0,sampled_two_block_fisher,41,4.226364227701152,0.9551331336642331,0.47894703610914185,0.9530699693698776,40,0.38967990958282006,0.5592973846193472,0.8687065854994144,0.49858128578889
ct_w3_i5,3,width2,0,sampled_star_fisher,41,4.226364227701152,0.9551331336642331,0.47894703610914185,0.9530699693698776,40,0.38967990958282006,0.6024682379794186,0.8734705245737567,0.5898505502690508
ct_w3_i5,3,width2,0,sampled_full_fisher,41,4.226364227701152,0.9551331336642331,0.47894703610914185,0.9530699693698776,40,0.38967990958282006,0.8154553127249636,0.5852355774800166,0.7482643847527755
ct_w3_i5,3,width2,0,protected_ray_star,41,4.226364227701152,0.9551331336642331,0.47894703610914185,0.9530699693698776,40,0.38967990958282006,0.9438443687707463,0.33953429833700904,0.9783669126591047
ct_w3_i5,3,width2,19,sampled_diagonal_fisher,41,4.652734984052141,0.9755489789424134,0.8210240024844494,0.8831707157684497,39,0.8256885815276921,0.356329359961381,1.0769542216496764,0.3351383167040205
ct_w3_i5,3,width2,19,sampled_two_block_fisher,41,4.652734984052141,0.9755489789424134,0.8210240024844494,0.8831707157684497,39,0.8256885815276921,0.26483628163959805,1.0777296886870134,0.19683765548899315
ct_w3_i5,3,width2,19,sampled_star_fisher,41,4.652734984052141,0.9755489789424134,0.8210240024844494,0.8831707157684497,39,0.8256885815276921,0.6702440899171029,0.7517191643675984,0.6738146378020631
ct_w3_i5,3,width2,19,sampled_full_fisher,41,4.652734984052141,0.9755489789424134,0.8210240024844494,0.8831707157684497,39,0.8256885815276921,0.7024572300299418,0.7204456851944303,0.6743764292641323
ct_w3_i5,3,width2,19,protected_ray_star,41,4.652734984052141,0.9755489789424134,0.8210240024844494,0.8831707157684497,39,0.8256885815276921,0.9499717573500526,0.32009938930846804,0.9803509672077515
ct_w3_i5,3,width2,42,sampled_diagonal_fisher,41,4.480890873623384,0.9812883553270171,0.6859962042883974,0.8193763415135323,41,0.6981342461584614,0.4288632285771408,0.917136457001562,0.39736970584580844
ct_w3_i5,3,width2,42,sampled_two_block_fisher,41,4.480890873623384,0.9812883553270171,0.6859962042883974,0.8193763415135323,41,0.6981342461584614,0.6154164688691589,0.7882304859351075,0.5688726668965041
ct_w3_i5,3,width2,42,sampled_star_fisher,41,4.480890873623384,0.9812883553270171,0.6859962042883974,0.8193763415135323,41,0.6981342461584614,0.7903225882310345,0.621739872877637,0.7706687575366954
ct_w3_i5,3,width2,42,sampled_full_fisher,41,4.480890873623384,0.9812883553270171,0.6859962042883974,0.8193763415135323,41,0.6981342461584614,0.9656607329330545,0.2620658965487318,0.9376228798060282
ct_w3_i5,3,width2,42,protected_ray_star,41,4.480890873623384,0.9812883553270171,0.6859962042883974,0.8193763415135323,41,0.6981342461584614,0.9663368285570337,0.26328745314031643,0.9782268729890469
ct_w3_i5,3,width2,50,sampled_diagonal_fisher,41,4.505321224696879,0.9668350231374726,0.4639473444886756,0.8941081631352898,40,0.42583074313377656,0.3218683962161397,1.1645871403925603,0.29270536048770207
ct_w3_i5,3,width2,50,sampled_two_block_fisher,41,4.505321224696879,0.9668350231374726,0.4639473444886756,0.8941081631352898,40,0.42583074313377656,0.3202066748839369,0.99716324246024,0.22768653045394388
ct_w3_i5,3,width2,50,sampled_star_fisher,41,4.505321224696879,0.9668350231374726,0.4639473444886756,0.8941081631352898,40,0.42583074313377656,0.6116759074077981,0.8050234426574215,0.5536949555012974
ct_w3_i5,3,width2,50,sampled_full_fisher,41,4.505321224696879,0.9668350231374726,0.4639473444886756,0.8941081631352898,40,0.42583074313377656,0.8231506978051599,0.5695628072347865,0.7592046017891102
ct_w3_i5,3,width2,50,protected_ray_star,41,4.505321224696879,0.9668350231374726,0.4639473444886756,0.8941081631352898,40,0.42583074313377656,0.9574610471196041,0.29545034781173296,0.9795425097142825
ct_w3_i5,3,width2,101,sampled_diagonal_fisher,41,4.665042173405676,0.9720166414178558,0.3356568830202835,0.9248674713520951,38,0.43974631742291237,0.4017973135969722,1.0938031691333026,0.396159804823692
ct_w3_i5,3,width2,101,sampled_two_block_fisher,41,4.665042173405676,0.9720166414178558,0.3356568830202835,0.9248674713520951,38,0.43974631742291237,0.2309706312777085,1.0914807455657982,0.19961279109146463
ct_w3_i5,3,width2,101,sampled_star_fisher,41,4.665042173405676,0.9720166414178558,0.3356568830202835,0.9248674713520951,38,0.43974631742291237,0.47488801158916544,1.0185110044249086,0.4900430631552396
ct_w3_i5,3,width2,101,sampled_full_fisher,41,4.665042173405676,0.9720166414178558,0.3356568830202835,0.9248674713520951,38,0.43974631742291237,0.7266423252442252,0.6883557150938697,0.7031494693471374
ct_w3_i5,3,width2,101,protected_ray_star,41,4.665042173405676,0.9720166414178558,0.3356568830202835,0.9248674713520951,38,0.43974631742291237,0.9427553418620028,0.3423435174686733,0.9802679607775742
ct_w3_i5,3,width3,0,sampled_diagonal_fisher,47,5.5677643628298785,1.0,4.4536029182428054e-14,0.9999999999999925,47,0.0,0.342341145961447,1.004473909111038,0.3423411459614391
ct_w3_i5,3,width3,0,sampled_two_block_fisher,47,5.5677643628298785,1.0,4.4536029182428054e-14,0.9999999999999925,47,0.0,0.5664305709010143,0.8340678998409623,0.5664305709010017
ct_w3_i5,3,width3,0,sampled_star_fisher,47,5.5677643628298785,1.0,4.4536029182428054e-14,0.9999999999999925,47,0.0,0.5706211385319844,0.8295260668121235,0.570621138531978
ct_w3_i5,3,width3,0,sampled_full_fisher,47,5.5677643628298785,1.0,4.4536029182428054e-14,0.9999999999999925,47,0.0,0.7983155637983709,0.6144175950498079,0.798315563798364
ct_w3_i5,3,width3,0,protected_ray_star,47,5.5677643628298785,1.0,4.4536029182428054e-14,0.9999999999999925,47,0.0,0.977177534289756,0.2173855344781345,0.9771775342897537
ct_w3_i5,3,width3,19,sampled_diagonal_fisher,47,5.56776436282986,1.0000000000000002,2.1530693804646565e-13,0.9999999999998593,46,0.0,0.39429656930009166,0.9326091892119536,0.39429656930014306
ct_w3_i5,3,width3,19,sampled_two_block_fisher,47,5.56776436282986,1.0000000000000002,2.1530693804646565e-13,0.9999999999998593,46,0.0,0.5263012107745778,0.8539760811954956,0.526301210774583
ct_w3_i5,3,width3,19,sampled_star_fisher,47,5.56776436282986,1.0000000000000002,2.1530693804646565e-13,0.9999999999998593,46,0.0,0.7371244372601924,0.6758637523519547,0.7371244372602255
ct_w3_i5,3,width3,19,sampled_full_fisher,47,5.56776436282986,1.0000000000000002,2.1530693804646565e-13,0.9999999999998593,46,0.0,0.9106422127048304,0.42274764882887234,0.9106422127048548
ct_w3_i5,3,width3,19,protected_ray_star,47,5.56776436282986,1.0000000000000002,2.1530693804646565e-13,0.9999999999998593,46,0.0,0.9794883200624674,0.20572062058887533,0.9794883200624807
ct_w3_i5,3,width3,42,sampled_diagonal_fisher,47,5.567764362830062,1.0000000000000002,8.714162920948518e-14,1.0000000000000155,46,0.0,0.33185910857972106,0.9794026220762141,0.33185910857971723
ct_w3_i5,3,width3,42,sampled_two_block_fisher,47,5.567764362830062,1.0000000000000002,8.714162920948518e-14,1.0000000000000155,46,0.0,0.5086100561116316,0.8742031598505468,0.5086100561116225
ct_w3_i5,3,width3,42,sampled_star_fisher,47,5.567764362830062,1.0000000000000002,8.714162920948518e-14,1.0000000000000155,46,0.0,0.6131407703115939,0.7954762776728063,0.6131407703115873
ct_w3_i5,3,width3,42,sampled_full_fisher,47,5.567764362830062,1.0000000000000002,8.714162920948518e-14,1.0000000000000155,46,0.0,0.8358207356960499,0.5688579193404324,0.8358207356960324
ct_w3_i5,3,width3,42,protected_ray_star,47,5.567764362830062,1.0000000000000002,8.714162920948518e-14,1.0000000000000155,46,0.0,0.9783148172460446,0.2117145052254603,0.9783148172460419
ct_w3_i5,3,width3,50,sampled_diagonal_fisher,47,5.567764362827344,1.0,1.1712650682868474e-13,0.9999999999998492,45,0.0,0.4021121138897449,0.9927581969693068,0.40211211388975016
ct_w3_i5,3,width3,50,sampled_two_block_fisher,47,5.567764362827344,1.0,1.1712650682868474e-13,0.9999999999998492,45,0.0,0.5575619707908346,0.8440792014345163,0.5575619707906142
ct_w3_i5,3,width3,50,sampled_star_fisher,47,5.567764362827344,1.0,1.1712650682868474e-13,0.9999999999998492,45,0.0,0.3873948223366026,1.0317724157609065,0.3873948223366234
ct_w3_i5,3,width3,50,sampled_full_fisher,47,5.567764362827344,1.0,1.1712650682868474e-13,0.9999999999998492,45,0.0,0.7216645944019536,0.7103038799581174,0.72166459440172
ct_w3_i5,3,width3,50,protected_ray_star,47,5.567764362827344,1.0,1.1712650682868474e-13,0.9999999999998492,45,0.0,0.9791709310678803,0.20735669802583132,0.9791709310678459
ct_w3_i5,3,width3,101,sampled_diagonal_fisher,47,5.567764362828157,1.0000000000000002,1.6862018069768296e-13,0.9999999999996746,39,0.0,0.2852254045316693,1.1956375667135348,0.28522540453164846
ct_w3_i5,3,width3,101,sampled_two_block_fisher,47,5.567764362828157,1.0000000000000002,1.6862018069768296e-13,0.9999999999996746,39,0.0,0.3202860566554331,1.0013389048379597,0.3202860566551783
ct_w3_i5,3,width3,101,sampled_star_fisher,47,5.567764362828157,1.0000000000000002,1.6862018069768296e-13,0.9999999999996746,39,0.0,0.380375536776853,1.0355339097020675,0.38037553677732605
ct_w3_i5,3,width3,101,sampled_full_fisher,47,5.567764362828157,1.0000000000000002,1.6862018069768296e-13,0.9999999999996746,39,0.0,0.5659106495576799,0.8497883157821672,0.5659106495579382
ct_w3_i5,3,width3,101,protected_ray_star,47,5.567764362828157,1.0000000000000002,1.6862018069768296e-13,0.9999999999996746,39,0.0,0.9811436254850938,0.19699467725034087,0.9811436254851832
ct_w4_i2,4,chain,0,sampled_diagonal_fisher,31,2.117844386606093,-0.6182355370151641,1.7896576448481873,0.7640306056004026,26,2.083335114520034,0.7107618188793854,0.8757547019058234,-0.4689433262295767
ct_w4_i2,4,chain,0,sampled_two_block_fisher,31,2.117844386606093,-0.6182355370151641,1.7896576448481873,0.7640306056004026,26,2.083335114520034,0.6299073951939994,0.9829749402039163,-0.3526561087505181
ct_w4_i2,4,chain,0,sampled_star_fisher,31,2.117844386606093,-0.6182355370151641,1.7896576448481873,0.7640306056004026,26,2.083335114520034,0.5982364911398603,0.9229924433429153,-0.2315806732886554
ct_w4_i2,4,chain,0,sampled_full_fisher,31,2.117844386606093,-0.6182355370151641,1.7896576448481873,0.7640306056004026,26,2.083335114520034,0.5632101299920655,0.9121165261227282,-0.11008298368991296
ct_w4_i2,4,chain,0,protected_ray_star,31,2.117844386606093,-0.6182355370151641,1.7896576448481873,0.7640306056004026,26,2.083335114520034,0.5795934357930962,1.0591923750840284,-0.9810590778729024
ct_w4_i2,4,chain,19,sampled_diagonal_fisher,31,2.2698396445982576,-0.6025171200259177,2.068272923319409,0.7435251272140433,28,2.0485872390008586,0.7712396510284866,0.7406544832060258,-0.5945068749340262
ct_w4_i2,4,chain,19,sampled_two_block_fisher,31,2.2698396445982576,-0.6025171200259177,2.068272923319409,0.7435251272140433,28,2.0485872390008586,0.8026902364671696,0.6901009629687668,-0.7202177700216399
ct_w4_i2,4,chain,19,sampled_star_fisher,31,2.2698396445982576,-0.6025171200259177,2.068272923319409,0.7435251272140433,28,2.0485872390008586,0.7815461220309039,0.6608508223472594,-0.18046106600736447
ct_w4_i2,4,chain,19,sampled_full_fisher,31,2.2698396445982576,-0.6025171200259177,2.068272923319409,0.7435251272140433,28,2.0485872390008586,0.9387369519053437,0.3518878315979397,-0.6995332931796732
ct_w4_i2,4,chain,19,protected_ray_star,31,2.2698396445982576,-0.6025171200259177,2.068272923319409,0.7435251272140433,28,2.0485872390008586,0.5629810130495893,1.026615310945401,-0.9811508752711602
ct_w4_i2,4,chain,42,sampled_diagonal_fisher,31,2.4391324295488426,-0.6830790194761674,2.0563467100608457,0.7466782042143758,26,2.091996253030898,0.8136877454877846,0.6353355811557854,-0.6388561514973574
ct_w4_i2,4,chain,42,sampled_two_block_fisher,31,2.4391324295488426,-0.6830790194761674,2.0563467100608457,0.7466782042143758,26,2.091996253030898,0.8842932993477867,0.5025371143957363,-0.7515709565422107
ct_w4_i2,4,chain,42,sampled_star_fisher,31,2.4391324295488426,-0.6830790194761674,2.0563467100608457,0.7466782042143758,26,2.091996253030898,0.6005966632784686,0.9272011771920666,-0.18759963968877783
ct_w4_i2,4,chain,42,sampled_full_fisher,31,2.4391324295488426,-0.6830790194761674,2.0563467100608457,0.7466782042143758,26,2.091996253030898,0.9380298606601195,0.3708615383274377,-0.67533168860754
ct_w4_i2,4,chain,42,protected_ray_star,31,2.4391324295488426,-0.6830790194761674,2.0563467100608457,0.7466782042143758,26,2.091996253030898,0.7379171958354983,0.7624215317682327,-0.9793815644109116
ct_w4_i2,4,chain,50,sampled_diagonal_fisher,31,2.035967752045327,-0.5316370189289846,1.7048985364776987,0.8030500368227927,27,1.5946452389365393,0.8143888494134072,0.7452619393766458,-0.55047049223157
ct_w4_i2,4,chain,50,sampled_two_block_fisher,31,2.035967752045327,-0.5316370189289846,1.7048985364776987,0.8030500368227927,27,1.5946452389365393,0.8480068479810512,0.6849963020305803,-0.6597858676018289
ct_w4_i2,4,chain,50,sampled_star_fisher,31,2.035967752045327,-0.5316370189289846,1.7048985364776987,0.8030500368227927,27,1.5946452389365393,0.6959183258688734,0.863874434312663,-0.18878737525711436
ct_w4_i2,4,chain,50,sampled_full_fisher,31,2.035967752045327,-0.5316370189289846,1.7048985364776987,0.8030500368227927,27,1.5946452389365393,0.8347288025304974,0.5828458368496032,-0.5501253637036009
ct_w4_i2,4,chain,50,protected_ray_star,31,2.035967752045327,-0.5316370189289846,1.7048985364776987,0.8030500368227927,27,1.5946452389365393,0.6169578477040202,1.046714959987622,-0.9808099467590906
ct_w4_i2,4,chain,101,sampled_diagonal_fisher,31,2.343024979010797,-0.7053415906219159,1.7641876886734598,0.8415263637633653,28,1.7387454083637657,0.8349077938080428,0.6170970443082179,-0.5988442979092945
ct_w4_i2,4,chain,101,sampled_two_block_fisher,31,2.343024979010797,-0.7053415906219159,1.7641876886734598,0.8415263637633653,28,1.7387454083637657,0.7956213789144599,0.684351598556567,-0.6906683955113784
ct_w4_i2,4,chain,101,sampled_star_fisher,31,2.343024979010797,-0.7053415906219159,1.7641876886734598,0.8415263637633653,28,1.7387454083637657,0.6598467341879425,0.8776462241096523,-0.22398407652848204
ct_w4_i2,4,chain,101,sampled_full_fisher,31,2.343024979010797,-0.7053415906219159,1.7641876886734598,0.8415263637633653,28,1.7387454083637657,0.7007491926484758,0.8244440752530846,-0.5951508211450386
ct_w4_i2,4,chain,101,protected_ray_star,31,2.343024979010797,-0.7053415906219159,1.7641876886734598,0.8415263637633653,28,1.7387454083637657,0.7227609616212949,0.8043760020952414,-0.9820416417079565
ct_w4_i2,4,problem_tree,0,sampled_diagonal_fisher,31,2.5615002380180063,0.7787989255755055,1.2882683703465658,0.921618257411037,27,1.2682327452092064,0.5430916798163576,1.0027282031781761,0.31528805482310807
ct_w4_i2,4,problem_tree,0,sampled_two_block_fisher,31,2.5615002380180063,0.7787989255755055,1.2882683703465658,0.921618257411037,27,1.2682327452092064,0.32794776927506203,1.2144916111160244,-0.04706380694584534
ct_w4_i2,4,problem_tree,0,sampled_star_fisher,31,2.5615002380180063,0.7787989255755055,1.2882683703465658,0.921618257411037,27,1.2682327452092064,0.7614841321517737,0.7272195465693242,0.5159114329016915
ct_w4_i2,4,problem_tree,0,sampled_full_fisher,31,2.5615002380180063,0.7787989255755055,1.2882683703465658,0.921618257411037,27,1.2682327452092064,0.5205988109117878,0.904699120298378,0.15815160287459365
ct_w4_i2,4,problem_tree,0,protected_ray_star,31,2.5615002380180063,0.7787989255755055,1.2882683703465658,0.921618257411037,27,1.2682327452092064,0.7555002636796992,0.6584068698068916,0.9426026914278796
ct_w4_i2,4,problem_tree,19,sampled_diagonal_fisher,31,2.742522461993181,0.8309914272366609,1.457868902966797,0.8446124677814233,30,1.4190131818824743,0.480148755727553,1.0295613126088232,0.3863715549100487
ct_w4_i2,4,problem_tree,19,sampled_two_block_fisher,31,2.742522461993181,0.8309914272366609,1.457868902966797,0.8446124677814233,30,1.4190131818824743,0.15170240895939074,1.2284140806199575,-0.11977347116592031
ct_w4_i2,4,problem_tree,19,sampled_star_fisher,31,2.742522461993181,0.8309914272366609,1.457868902966797,0.8446124677814233,30,1.4190131818824743,0.5845215017968116,0.92046197075423,0.4940405475484752
ct_w4_i2,4,problem_tree,19,sampled_full_fisher,31,2.742522461993181,0.8309914272366609,1.457868902966797,0.8446124677814233,30,1.4190131818824743,0.729616515927998,0.6879440241892111,0.5028507389275007
ct_w4_i2,4,problem_tree,19,protected_ray_star,31,2.742522461993181,0.8309914272366609,1.457868902966797,0.8446124677814233,30,1.4190131818824743,0.8211854334538518,0.5822368967947503,0.9552753541171215
ct_w4_i2,4,problem_tree,42,sampled_diagonal_fisher,31,2.343522860883147,0.6985864355894628,1.4239227289100265,0.9028586579248421,28,1.5219446204300238,0.5582845077112434,1.0444053878900477,0.3008817948522415
ct_w4_i2,4,problem_tree,42,sampled_two_block_fisher,31,2.343522860883147,0.6985864355894628,1.4239227289100265,0.9028586579248421,28,1.5219446204300238,0.49022246192139235,1.105177180643904,0.04551009237840231
ct_w4_i2,4,problem_tree,42,sampled_star_fisher,31,2.343522860883147,0.6985864355894628,1.4239227289100265,0.9028586579248421,28,1.5219446204300238,0.7278856133153768,0.7471206783701659,0.541083705952918
ct_w4_i2,4,problem_tree,42,sampled_full_fisher,31,2.343522860883147,0.6985864355894628,1.4239227289100265,0.9028586579248421,28,1.5219446204300238,0.7088204975812822,0.7063451437695585,0.4052668197010926
ct_w4_i2,4,problem_tree,42,protected_ray_star,31,2.343522860883147,0.6985864355894628,1.4239227289100265,0.9028586579248421,28,1.5219446204300238,0.7293797495894941,0.7419613302243029,0.831241720516962
ct_w4_i2,4,problem_tree,50,sampled_diagonal_fisher,31,2.9820171064346037,0.738370319939652,0.7939930291031151,0.8894261738864081,26,0.6651942278466079,0.38665241904926667,1.1075627124011838,0.3317833274255872
ct_w4_i2,4,problem_tree,50,sampled_two_block_fisher,31,2.9820171064346037,0.738370319939652,0.7939930291031151,0.8894261738864081,26,0.6651942278466079,-0.009078454414168163,1.4206184951732592,-0.06589727035295853
ct_w4_i2,4,problem_tree,50,sampled_star_fisher,31,2.9820171064346037,0.738370319939652,0.7939930291031151,0.8894261738864081,26,0.6651942278466079,0.5423813601688928,0.9566803435119873,0.6125459838259085
ct_w4_i2,4,problem_tree,50,sampled_full_fisher,31,2.9820171064346037,0.738370319939652,0.7939930291031151,0.8894261738864081,26,0.6651942278466079,0.333750332127057,1.1543393503410884,0.35448159277702246
ct_w4_i2,4,problem_tree,50,protected_ray_star,31,2.9820171064346037,0.738370319939652,0.7939930291031151,0.8894261738864081,26,0.6651942278466079,0.771586608253662,0.6755098663175453,0.9783005890339628
ct_w4_i2,4,problem_tree,101,sampled_diagonal_fisher,31,2.4332544998890384,0.8036822129700144,1.573628200614654,0.8497168212692611,29,1.4746380550392317,0.5680947056827792,1.0071611346752924,0.44596707970531513
ct_w4_i2,4,problem_tree,101,sampled_two_block_fisher,31,2.4332544998890384,0.8036822129700144,1.573628200614654,0.8497168212692611,29,1.4746380550392317,0.4128901302483347,1.0834330534927636,0.11561754235813354
ct_w4_i2,4,problem_tree,101,sampled_star_fisher,31,2.4332544998890384,0.8036822129700144,1.573628200614654,0.8497168212692611,29,1.4746380550392317,0.6540314406770447,0.9038484971296538,0.5702786899150344
ct_w4_i2,4,problem_tree,101,sampled_full_fisher,31,2.4332544998890384,0.8036822129700144,1.573628200614654,0.8497168212692611,29,1.4746380550392317,0.6461384945920279,0.7886670159099974,0.47536701790640756
ct_w4_i2,4,problem_tree,101,protected_ray_star,31,2.4332544998890384,0.8036822129700144,1.573628200614654,0.8497168212692611,29,1.4746380550392317,0.826062119635016,0.5636018513541239,0.9550155472707078
ct_w4_i2,4,width2,0,sampled_diagonal_fisher,44,5.105865936481015,0.982281860548033,0.5252491154167797,0.8675969183168292,44,0.7383606792671122,0.36400350923642977,1.1278266628906857,0.3500018244793746
ct_w4_i2,4,width2,0,sampled_two_block_fisher,44,5.105865936481015,0.982281860548033,0.5252491154167797,0.8675969183168292,44,0.7383606792671122,0.4269981977728798,0.9411070260486125,0.3891851747619145
ct_w4_i2,4,width2,0,sampled_star_fisher,44,5.105865936481015,0.982281860548033,0.5252491154167797,0.8675969183168292,44,0.7383606792671122,0.5517267577856607,0.8883674119828623,0.5290574172407699
ct_w4_i2,4,width2,0,sampled_full_fisher,44,5.105865936481015,0.982281860548033,0.5252491154167797,0.8675969183168292,44,0.7383606792671122,0.6923429878178251,0.7245444856161088,0.6763802070656678
ct_w4_i2,4,width2,0,protected_ray_star,44,5.105865936481015,0.982281860548033,0.5252491154167797,0.8675969183168292,44,0.7383606792671122,0.9633641848442756,0.27439755162909374,0.979077994566557
ct_w4_i2,4,width2,19,sampled_diagonal_fisher,44,5.070758765857933,0.9853317925349788,0.5315771762797794,0.888870550070109,42,0.5131397046465298,0.2994158892959359,1.1837095173259895,0.29448063616495934
ct_w4_i2,4,width2,19,sampled_two_block_fisher,44,5.070758765857933,0.9853317925349788,0.5315771762797794,0.888870550070109,42,0.5131397046465298,0.2138317892194518,1.0675689265826964,0.17035254478995912
ct_w4_i2,4,width2,19,sampled_star_fisher,44,5.070758765857933,0.9853317925349788,0.5315771762797794,0.888870550070109,42,0.5131397046465298,0.530584339095503,0.9579749258082945,0.5327656133162443
ct_w4_i2,4,width2,19,sampled_full_fisher,44,5.070758765857933,0.9853317925349788,0.5315771762797794,0.888870550070109,42,0.5131397046465298,0.8027048369527332,0.5971152968780186,0.7697059603422199
ct_w4_i2,4,width2,19,protected_ray_star,44,5.070758765857933,0.9853317925349788,0.5315771762797794,0.888870550070109,42,0.5131397046465298,0.9667547855818054,0.2613362689280947,0.9797075712773292
ct_w4_i2,4,width2,42,sampled_diagonal_fisher,44,4.868230194240128,0.9817666499602768,0.8221364865063373,0.8526109471577124,44,0.9945043254028235,0.3579337537546112,1.0424712500144626,0.3504478238267978
ct_w4_i2,4,width2,42,sampled_two_block_fisher,44,4.868230194240128,0.9817666499602768,0.8221364865063373,0.8526109471577124,44,0.9945043254028235,0.3032698438602718,1.0337613649649033,0.27322247427342466
ct_w4_i2,4,width2,42,sampled_star_fisher,44,4.868230194240128,0.9817666499602768,0.8221364865063373,0.8526109471577124,44,0.9945043254028235,0.6878764565991785,0.7616194318449298,0.6842196306484326
ct_w4_i2,4,width2,42,sampled_full_fisher,44,4.868230194240128,0.9817666499602768,0.8221364865063373,0.8526109471577124,44,0.9945043254028235,0.8671519691962357,0.5007872637949138,0.8424764461649126
ct_w4_i2,4,width2,42,protected_ray_star,44,4.868230194240128,0.9817666499602768,0.8221364865063373,0.8526109471577124,44,0.9945043254028235,0.967836689170066,0.2571047462711149,0.9795731618401213
ct_w4_i2,4,width2,50,sampled_diagonal_fisher,44,5.495677444882661,0.9805403303499846,1.0126086666815526,0.8267027528253477,41,0.9997862873761133,0.23727633288922056,1.032079067410441,0.17729047895670996
ct_w4_i2,4,width2,50,sampled_two_block_fisher,44,5.495677444882661,0.9805403303499846,1.0126086666815526,0.8267027528253477,41,0.9997862873761133,0.2699164674191631,1.0233903054198172,0.19651274447660644
ct_w4_i2,4,width2,50,sampled_star_fisher,44,5.495677444882661,0.9805403303499846,1.0126086666815526,0.8267027528253477,41,0.9997862873761133,0.6701597474106487,0.7425721342538862,0.6333151103232006
ct_w4_i2,4,width2,50,sampled_full_fisher,44,5.495677444882661,0.9805403303499846,1.0126086666815526,0.8267027528253477,41,0.9997862873761133,0.6502313729772173,0.7727513291174541,0.6146751730525104
ct_w4_i2,4,width2,50,protected_ray_star,44,5.495677444882661,0.9805403303499846,1.0126086666815526,0.8267027528253477,41,0.9997862873761133,0.9695548567932989,0.2503574586202243,0.9787943233752118
ct_w4_i2,4,width2,101,sampled_diagonal_fisher,44,4.9242504261179505,0.983429261080689,0.6837075519124367,0.8570333983699934,42,0.6332783564084814,0.30957042601421425,1.175099633210551,0.3000868519177779
ct_w4_i2,4,width2,101,sampled_two_block_fisher,44,4.9242504261179505,0.983429261080689,0.6837075519124367,0.8570333983699934,42,0.6332783564084814,0.19387632653687964,1.0869991954601337,0.1274022955345747
