instance_id,instance_width,split,graph,samples_per_batch,total_samples_per_update,seed,method,success,first_success_step,minimum_gap,sample_batches,total_samples,first_direction_cosine_exact_ng,first_sample_rank,final_gap,final_pstar,final_dominant_probability,final_gradient_ratio,final_trap_candidate
ct_w4_i4,4,evaluation,width3,64,128,50,independent_equal_full_fisher,0,,1.0000157400052299,199,25472,0.3634787538385973,34,1.0000157400052299,2.856862982255251e-20,0.999987275015051,1.9730631667269227e-05,1
ct_w4_i4,4,evaluation,width3,64,128,101,independent_equal_full_fisher,0,,1.0000077831442695,199,25472,0.20830690897963305,36,1.0000077831442695,4.1267870535633705e-06,0.9999840481975997,2.509310102474407e-05,1
ct_w4_i4,4,evaluation,width3,256,512,0,independent_equal_full_fisher,1,16.0,0.04309060299704903,16,8192,0.7668499780896724,47,0.04309060299704903,0.9589454783556255,0.9589454783556255,0.08226773054223667,0
ct_w4_i4,4,evaluation,width3,256,512,19,independent_equal_full_fisher,1,15.0,0.07907004212217217,15,7680,0.7286058936392773,49,0.07907004212217217,0.9215344278652009,0.9215344278652009,0.2952277729240807,0
ct_w4_i4,4,evaluation,width3,256,512,42,independent_equal_full_fisher,1,9.0,0.06381307737452957,9,4608,0.6711964810026951,48,0.06381307737452957,0.9428333214558748,0.9428333214558748,0.08711581914044471,0
ct_w4_i4,4,evaluation,width3,256,512,50,independent_equal_full_fisher,1,15.0,0.04284570037388136,15,7680,0.5931995400667729,47,0.04284570037388136,0.9657554392094092,0.9657554392094092,0.11643089188491668,0
ct_w4_i4,4,evaluation,width3,256,512,101,independent_equal_full_fisher,1,11.0,0.08447762332507658,11,5632,0.5441266019279026,48,0.08447762332507658,0.9173595260036497,0.9173595260036497,0.2738373660826218,0
ct_w4_i5,4,evaluation,problem_tree,256,512,0,independent_equal_full_fisher,1,13.0,0.03972998729485511,13,6656,0.5114021004544732,28,0.03972998729485511,0.9685562864941821,0.9685562864941821,0.022956943442162786,0
ct_w4_i5,4,evaluation,problem_tree,256,512,19,independent_equal_full_fisher,0,,1.0000428157839547,199,101888,0.3675240596845668,28,1.0000428157839547,7.809777165004151e-15,0.5879048889716816,5.312193828491045e-05,0
ct_w4_i5,4,evaluation,problem_tree,256,512,42,independent_equal_full_fisher,1,13.0,0.06796557360672928,13,6656,0.4251114393542466,27,0.06796557360672928,0.944381576349497,0.944381576349497,0.07192580279994916,0
ct_w4_i5,4,evaluation,problem_tree,256,512,50,independent_equal_full_fisher,1,13.0,0.04518430598328571,13,6656,0.4112586113403254,29,0.04518430598328571,0.960858564543359,0.960858564543359,0.04751753865236146,0
ct_w4_i5,4,evaluation,problem_tree,256,512,101,independent_equal_full_fisher,1,19.0,0.03708811603971007,19,9728,0.5088700930532783,28,0.03708811603971007,0.9631656554929173,0.9631656554929173,0.06989673937670086,0
ct_w4_i5,4,evaluation,width3,64,128,0,independent_equal_full_fisher,1,17.0,0.050038955722607525,17,2176,0.2902541080649512,39,0.050038955722607525,0.9505480285344533,0.9505480285344533,0.05350478829076373,0
ct_w4_i5,4,evaluation,width3,64,128,19,independent_equal_full_fisher,0,,1.000106444033193,199,25472,0.3496651456272678,39,1.000106444033193,1.0693899616090626e-06,0.4176552539918749,0.0002033670443436734,0
ct_w4_i5,4,evaluation,width3,64,128,42,independent_equal_full_fisher,0,,1.0000788276337929,199,25472,0.3000762770426584,37,1.0000788276337929,2.871594288077646e-23,0.9999601928718805,0.00025270106313184803,1
ct_w4_i5,4,evaluation,width3,64,128,50,independent_equal_full_fisher,1,13.0,0.07043746133797768,13,1664,0.4868205654653743,41,0.07043746133797768,0.9336482845204676,0.9336482845204676,0.1176931896106583,0
ct_w4_i5,4,evaluation,width3,64,128,101,independent_equal_full_fisher,1,17.0,0.08961794052291339,17,2176,0.2781859969738827,36,0.08961794052291339,0.9121921937578794,0.9121921937578794,0.16306692933645384,0
ct_w4_i5,4,evaluation,width3,256,512,0,independent_equal_full_fisher,1,12.0,0.08275275055279252,12,6144,0.6724060263012354,47,0.08275275055279252,0.934071618161469,0.934071618161469,0.12278336031726395,0
ct_w4_i5,4,evaluation,width3,256,512,19,independent_equal_full_fisher,1,19.0,0.0642058400090928,19,9728,0.7306606213954261,46,0.0642058400090928,0.9361897587359576,0.9361897587359576,0.22290357174722558,0
ct_w4_i5,4,evaluation,width3,256,512,42,independent_equal_full_fisher,0,,1.0000517527588606,199,101888,0.6285855543902338,46,1.0000517527588606,2.2423588475192962e-11,0.5965931024816599,0.00014325042067323546,0
ct_w4_i5,4,evaluation,width3,256,512,50,independent_equal_full_fisher,1,17.0,0.03023358189148162,17,8704,0.7406069936377432,45,0.03023358189148162,0.9701239395706359,0.9701239395706359,0.06711441024276292,0
ct_w4_i5,4,evaluation,width3,256,512,101,independent_equal_full_fisher,1,10.0,0.09872973707217803,10,5120,0.6542536534079642,42,0.09872973707217803,0.9082368587269385,0.9082368587269385,0.12692729152653828,0
ct_w5_i1,5,calibration,problem_tree,256,512,0,independent_equal_full_fisher,0,,1.0001487796795328,199,101888,0.23489265430635084,25,1.0001487796795328,5.3693754092298965e-24,0.9723946110960199,0.0002558543122918998,1
ct_w5_i1,5,calibration,problem_tree,256,512,19,independent_equal_full_fisher,1,17.0,0.07796880727180167,17,8704,0.651465329041034,31,0.07796880727180167,0.9234204897999319,0.9234204897999319,0.34362144760876423,0
ct_w5_i1,5,calibration,problem_tree,256,512,42,independent_equal_full_fisher,1,11.0,0.06697467604578833,11,5632,0.682759104466733,29,0.06697467604578833,0.9560931688290558,0.9560931688290558,0.06025623181010471,0
ct_w5_i1,5,calibration,problem_tree,256,512,50,independent_equal_full_fisher,1,10.0,0.09613241488032997,10,5120,0.4234830555054345,29,0.09613241488032997,0.9304917462207208,0.9304917462207208,0.14441201718511945,0
ct_w5_i1,5,calibration,problem_tree,256,512,101,independent_equal_full_fisher,1,16.0,0.051736151524725216,16,8192,0.6892424011073525,28,0.051736151524725216,0.9569459192697414,0.9569459192697414,0.2004115561519563,0
ct_w5_i1,5,calibration,width3,64,128,0,independent_equal_full_fisher,0,,1.000003087441911,199,25472,0.46865992420781616,42,1.000003087441911,2.8538654911703674e-21,0.7326487454842643,5.614201399401005e-06,0
ct_w5_i1,5,calibration,width3,64,128,19,independent_equal_full_fisher,0,,1.0000077466808595,199,25472,0.5436774485906896,43,1.0000077466808595,3.952182186619512e-27,0.6459651369826308,1.6708043684035955e-05,0
ct_w5_i1,5,calibration,width3,64,128,42,independent_equal_full_fisher,1,21.0,0.04264295136903051,21,2688,0.29316320744426666,45,0.04264295136903051,0.9787477185495477,0.9787477185495477,0.14927538425546102,0
ct_w5_i1,5,calibration,width3,64,128,50,independent_equal_full_fisher,0,,1.0003545158029183,199,25472,0.22279727453766987,30,1.0003545158029183,8.511145183596982e-32,0.23501418111399114,0.0004032470655358714,0
ct_w5_i1,5,calibration,width3,64,128,101,independent_equal_full_fisher,0,,1.000272715102616,199,25472,0.24445784287637598,39,1.000272715102616,1.2642125882165612e-21,0.3934645280883575,0.0003785942976273878,0
ct_w5_i1,5,calibration,width3,256,512,0,independent_equal_full_fisher,1,22.0,0.09967482694764662,22,11264,0.7406671428653695,46,0.09967482694764662,0.9055219033268789,0.9055219033268789,0.5004324068065281,0
ct_w5_i1,5,calibration,width3,256,512,19,independent_equal_full_fisher,1,18.0,0.06914017721424948,18,9216,0.7843285846266408,47,0.06914017721424948,0.9611064453213566,0.9611064453213566,0.3026009249088008,0
ct_w5_i1,5,calibration,width3,256,512,42,independent_equal_full_fisher,0,,1.0001095472251986,199,101888,0.8652546751225216,48,1.0001095472251986,2.7046231798620117e-23,0.4246386469285132,0.00016081061655911938,0
ct_w5_i1,5,calibration,width3,256,512,50,independent_equal_full_fisher,0,,1.0000526832574685,199,101888,0.3375728417846256,42,1.0000526832574685,4.918278365073569e-37,0.6597254660872285,6.201178202881926e-05,0
ct_w5_i1,5,calibration,width3,256,512,101,independent_equal_full_fisher,1,16.0,0.09818697846161761,16,8192,0.4932600628012914,45,0.09818697846161761,0.93803921900851,0.93803921900851,0.14978998911057517,0
ct_w5_i2,5,evaluation,problem_tree,256,512,0,independent_equal_full_fisher,1,12.0,0.09499869325098942,12,6144,0.5053378808489903,30,0.09499869325098942,0.940248638041943,0.940248638041943,0.08015606940452025,0
ct_w5_i2,5,evaluation,problem_tree,256,512,19,independent_equal_full_fisher,1,9.0,0.07591538088338545,9,4608,0.5187051416634575,28,0.07591538088338545,0.9376514386669992,0.9376514386669992,0.08520114207483187,0
ct_w5_i2,5,evaluation,problem_tree,256,512,42,independent_equal_full_fisher,1,17.0,0.09648500446974495,17,8704,0.5084439880699132,27,0.09648500446974495,0.9041844244950643,0.9041844244950643,0.3019093450143671,0
ct_w5_i2,5,evaluation,problem_tree,256,512,50,independent_equal_full_fisher,0,,1.0000477117556876,199,101888,0.20538422790343674,26,1.0000477117556876,1.2976753766893147e-06,0.9999762729942989,5.07731966165041e-05,1
ct_w5_i2,5,evaluation,problem_tree,256,512,101,independent_equal_full_fisher,1,13.0,0.05115754106257775,13,6656,0.7109599486982724,29,0.05115754106257775,0.973151655229339,0.973151655229339,0.07299718626184701,0
ct_w5_i2,5,evaluation,width3,64,128,0,independent_equal_full_fisher,1,21.0,0.06452226760964308,21,2688,0.369933721621175,39,0.06452226760964308,0.9439206819224457,0.9439206819224457,0.32529385095922136,0
ct_w5_i2,5,evaluation,width3,64,128,19,independent_equal_full_fisher,0,,1.0000548732118002,199,25472,0.2843218618233098,37,1.0000548732118002,1.9215010292023481e-07,0.9999662871765391,0.00011611619444870967,1
ct_w5_i2,5,evaluation,width3,64,128,42,independent_equal_full_fisher,0,,1.0000472084106526,199,25472,0.23230793814693732,39,1.0000472084106526,1.3971326813844956e-36,0.9999756035807951,0.0001600417623464626,1
ct_w5_i2,5,evaluation,width3,64,128,50,independent_equal_full_fisher,1,16.0,0.06746431332092229,16,2048,0.4726840668778143,35,0.06746431332092229,0.9333149629147015,0.9333149629147015,0.14720316071079886,0
ct_w5_i2,5,evaluation,width3,64,128,101,independent_equal_full_fisher,0,,2.0000879660978157,199,25472,0.3844954362247154,40,2.0000879660978157,8.862247518624726e-33,0.9198410668005742,0.00023979155379318912,1
ct_w5_i2,5,evaluation,width3,256,512,0,independent_equal_full_fisher,1,17.0,0.09661026657220262,17,8704,0.5955709467969541,47,0.09661026657220262,0.9143092424927755,0.9143092424927755,0.15379826326912435,0
ct_w5_i2,5,evaluation,width3,256,512,19,independent_equal_full_fisher,0,,1.0000219633640697,199,101888,0.6388779934045311,47,1.0000219633640697,2.542144163461924e-27,0.6820387100705431,5.2467344832533246e-05,0
ct_w5_i2,5,evaluation,width3,256,512,42,independent_equal_full_fisher,0,,1.0001220109191031,199,101888,0.596630932071003,44,1.0001220109191031,2.1995691212910555e-27,0.9651184979781733,0.000285391222938242,1
ct_w5_i2,5,evaluation,width3,256,512,50,independent_equal_full_fisher,0,,1.0000066347374759,199,101888,0.6390714797062342,42,1.0000066347374759,4.5616408676180144e-29,0.9745400206992303,8.332812573059041e-06,1
ct_w5_i2,5,evaluation,width3,256,512,101,independent_equal_full_fisher,1,12.0,0.03234241926148229,12,6144,0.7542194937185094,45,0.03234241926148229,0.9700585560023812,0.9700585560023812,0.1701045337498644,0
ct_w5_i3,5,evaluation,problem_tree,256,512,0,independent_equal_full_fisher,1,10.0,0.08293482805248864,10,5120,0.5971136856651311,27,0.08293482805248864,0.9224510500114007,0.9224510500114007,0.08521249297111164,0
ct_w5_i3,5,evaluation,problem_tree,256,512,19,independent_equal_full_fisher,1,14.0,0.09883986546401324,14,7168,0.5871479989129555,28,0.09883986546401324,0.9109105377263996,0.9109105377263996,0.1171582034791968,0
ct_w5_i3,5,evaluation,problem_tree,256,512,42,independent_equal_full_fisher,1,13.0,0.07542816567713828,13,6656,0.5080498187637557,27,0.07542816567713828,0.9273609062428271,0.9273609062428271,0.09046346243276195,0
ct_w5_i3,5,evaluation,problem_tree,256,512,50,independent_equal_full_fisher,1,13.0,0.03953978347720977,13,6656,0.5115774003022374,27,0.03953978347720977,0.9705903495512018,0.9705903495512018,0.05300086128291437,0
ct_w5_i3,5,evaluation,problem_tree,256,512,101,independent_equal_full_fisher,1,13.0,0.048422924121849675,13,6656,0.5700821850471824,27,0.048422924121849675,0.9527585063985379,0.9527585063985379,0.061461612076742965,0
ct_w5_i3,5,evaluation,width3,64,128,0,independent_equal_full_fisher,1,16.0,0.03526774134078359,16,2048,0.571759088089501,40,0.03526774134078359,0.9694725024332785,0.9694725024332785,0.05853468181433581,0
ct_w5_i3,5,evaluation,width3,64,128,19,independent_equal_full_fisher,0,,1.0000648990197973,199,25472,0.32230583890091785,32,1.0000648990197973,1.2982759744012098e-33,0.5664776819569161,0.00019295605447800998,0
ct_w5_i3,5,evaluation,width3,64,128,42,independent_equal_full_fisher,0,,1.0002089934834757,199,25472,0.017986945328499194,39,1.0002089934834757,5.318738858633863e-35,0.5062413164263543,0.00031680322291599767,0
ct_w5_i3,5,evaluation,width3,64,128,50,independent_equal_full_fisher,0,,1.0000210958501832,199,25472,0.36285771134046746,42,1.0000210958501832,1.0399639010639292e-24,0.9044664466990165,2.389826975699716e-05,1
ct_w5_i3,5,evaluation,width3,64,128,101,independent_equal_full_fisher,0,,1.985075675453622,199,25472,0.47202106756812906,45,2.000114979031995,1.802743032708042e-24,0.8912347473027495,0.00014675094280291166,0
ct_w5_i3,5,evaluation,width3,256,512,0,independent_equal_full_fisher,1,14.0,0.026662119759135905,14,7168,0.8089436572339598,47,0.026662119759135905,0.9748692663112476,0.9748692663112476,0.08051221104434611,0
ct_w5_i3,5,evaluation,width3,256,512,19,independent_equal_full_fisher,0,,1.0007985333075542,199,101888,0.7672776079058602,47,1.0007985333075542,3.9379856953069196e-23,0.20743391788595436,0.000887932557730068,0
ct_w5_i3,5,evaluation,width3,256,512,42,independent_equal_full_fisher,1,14.0,0.04454238339803851,14,7168,0.7196393601576796,46,0.04454238339803851,0.9592833647442318,0.9592833647442318,0.10832629141440218,0
ct_w5_i3,5,evaluation,width3,256,512,50,independent_equal_full_fisher,1,25.0,0.0901350302045536,25,12800,0.7525429388419081,45,0.0901350302045536,0.9225363186551149,0.9225363186551149,0.275499656625376,0
ct_w5_i3,5,evaluation,width3,256,512,101,independent_equal_full_fisher,1,11.0,0.06109019248151881,11,5632,0.7601748525734647,46,0.06109019248151881,0.961361478990503,0.961361478990503,0.08864536624828445,0
ct_w5_i4,5,evaluation,problem_tree,256,512,0,independent_equal_full_fisher,1,8.0,0.09893340425887587,8,4096,0.6114234268099034,27,0.09893340425887587,0.9209154508845183,0.9209154508845183,0.1197265505120437,0
ct_w5_i4,5,evaluation,problem_tree,256,512,19,independent_equal_full_fisher,1,16.0,0.07152470535864097,16,8192,0.6549126108377326,28,0.07152470535864097,0.9318836171354665,0.9318836171354665,0.16886639661802558,0
ct_w5_i4,5,evaluation,problem_tree,256,512,42,independent_equal_full_fisher,1,14.0,0.04309910673438999,14,7168,0.5315189606077414,30,0.04309910673438999,0.9612466987560926,0.9612466987560926,0.04617804053448615,0
ct_w5_i4,5,evaluation,problem_tree,256,512,50,independent_equal_full_fisher,1,11.0,0.08061774094742802,11,5632,0.19563237827500268,26,0.08061774094742802,0.9370226885161204,0.9370226885161204,0.07419177175068593,0
ct_w5_i4,5,evaluation,problem_tree,256,512,101,independent_equal_full_fisher,1,13.0,0.05047914913935436,13,6656,0.15782937470220137,27,0.05047914913935436,0.9524715986503001,0.9524715986503001,0.09069506008047408,0
ct_w5_i4,5,evaluation,width3,64,128,0,independent_equal_full_fisher,1,17.0,0.05930675355842041,17,2176,0.2558061226163365,25,0.05930675355842041,0.9409510390976074,0.9409510390976074,0.10457554118820966,0
ct_w5_i4,5,evaluation,width3,64,128,19,independent_equal_full_fisher,0,,1.0000266493112697,199,25472,0.4112446825214768,37,1.0000266493112697,1.933333901484305e-23,0.4019809619653484,4.0439372986470855e-05,0
ct_w5_i4,5,evaluation,width3,64,128,42,independent_equal_full_fisher,0,,1.0000231300205957,199,25472,0.4880913236668857,46,1.0000231300205957,1.8072973709714155e-30,0.9999751924216791,6.265099021588672e-05,1
ct_w5_i4,5,evaluation,width3,64,128,50,independent_equal_full_fisher,1,13.0,0.05154482003031369,13,1664,0.25615503225331837,39,0.05154482003031369,0.9544437875170406,0.9544437875170406,0.12586480435401107,0
ct_w5_i4,5,evaluation,width3,64,128,101,independent_equal_full_fisher,1,17.0,0.059911362144354996,17,2176,0.26616617736667836,35,0.059911362144354996,0.9529288036791194,0.9529288036791194,0.0824187419064897,0
ct_w5_i4,5,evaluation,width3,256,512,0,independent_equal_full_fisher,1,11.0,0.059273042364154094,11,5632,0.753501038496394,48,0.059273042364154094,0.9430918155314776,0.9430918155314776,0.13816497831503402,0
ct_w5_i4,5,evaluation,width3,256,512,19,independent_equal_full_fisher,0,,1.0001485077587855,199,101888,0.7345108518234456,48,1.0001485077587855,5.656888472285696e-15,0.37934951503162,0.0002525899344404591,0
ct_w5_i4,5,evaluation,width3,256,512,42,independent_equal_full_fisher,1,25.0,0.07436736606922345,25,12800,0.6794442849706782,48,0.07436736606922345,0.931016917852632,0.931016917852632,0.21422450573555027,0
ct_w5_i4,5,evaluation,width3,256,512,50,independent_equal_full_fisher,1,21.0,0.07773751950677621,21,10752,0.7272585661446926,48,0.07773751950677621,0.9231975870604608,0.9231975870604608,0.46422628636910945,0
ct_w5_i4,5,evaluation,width3,256,512,101,independent_equal_full_fisher,1,13.0,0.07855662943785191,13,6656,0.5490221442814431,46,0.07855662943785191,0.9495194074497221,0.9495194074497221,0.18814659461940103,0
ct_w5_i5,5,evaluation,problem_tree,256,512,0,independent_equal_full_fisher,1,11.0,0.07116500935571857,11,5632,0.6173775459663056,29,0.07116500935571857,0.9346096341487811,0.9346096341487811,0.0878032466670268,0
ct_w5_i5,5,evaluation,problem_tree,256,512,19,independent_equal_full_fisher,1,18.0,0.04773275772284258,18,9216,0.720477210255239,29,0.04773275772284258,0.9526317993640363,0.9526317993640363,0.05091674075115074,0
ct_w5_i5,5,evaluation,problem_tree,256,512,42,independent_equal_full_fisher,1,23.0,0.027282305263753415,23,11776,0.5128619907596138,31,0.027282305263753415,0.9776025988412202,0.9776025988412202,0.03214797933181677,0
ct_w5_i5,5,evaluation,problem_tree,256,512,50,independent_equal_full_fisher,1,12.0,0.04666717461528336,12,6144,0.6593685720912756,28,0.04666717461528336,0.9563348690393018,0.9563348690393018,0.03826644047683681,0
ct_w5_i5,5,evaluation,problem_tree,256,512,101,independent_equal_full_fisher,1,10.0,0.07098781818445232,10,5120,0.6413571020585418,30,0.07098781818445232,0.9348466525192666,0.9348466525192666,0.0659275574503948,0
ct_w5_i5,5,evaluation,width3,64,128,0,independent_equal_full_fisher,1,17.0,0.06395044441934772,17,2176,0.21264630565356646,39,0.06395044441934772,0.9376356306813228,0.9376356306813228,0.17510958205264274,0
ct_w5_i5,5,evaluation,width3,64,128,19,independent_equal_full_fisher,0,,1.0000194931169677,199,25472,0.42151265965201573,44,1.0000194931169677,4.118260517297238e-40,0.9999851380070154,3.6068496310872426e-05,1
ct_w5_i5,5,evaluation,width3,64,128,42,independent_equal_full_fisher,0,,1.0001480881073679,199,25472,0.4604127126243975,36,1.0001480881073679,3.864219245352153e-18,0.2836770216701764,0.00017345996862538625,0
ct_w5_i5,5,evaluation,width3,64,128,50,independent_equal_full_fisher,1,23.0,0.015725972262146115,23,2944,0.27530970188700865,36,0.015725972262146115,0.9873672778008485,0.9873672778008485,0.04756832206598588,0
ct_w5_i5,5,evaluation,width3,64,128,101,independent_equal_full_fisher,1,18.0,0.06856470246451174,18,2304,0.1987784653048502,34,0.06856470246451174,0.950230149284745,0.950230149284745,0.06907781655891666,0
ct_w5_i5,5,evaluation,width3,256,512,0,independent_equal_full_fisher,1,13.0,0.07949308562865909,13,6656,0.7459117324741914,46,0.07949308562865909,0.936497999334932,0.936497999334932,0.29665204061743766,0
ct_w5_i5,5,evaluation,width3,256,512,19,independent_equal_full_fisher,0,,1.0003931706056193,199,101888,0.7842852566723061,45,1.0004335400110662,9.969170061776007e-26,0.4490377729240255,0.0010663951796961771,0
ct_w5_i5,5,evaluation,width3,256,512,42,independent_equal_full_fisher,1,16.0,0.05971092475176576,16,8192,0.631158722683972,44,0.05971092475176576,0.9437938128081708,0.9437938128081708,0.21246847804863522,0
ct_w5_i5,5,evaluation,width3,256,512,50,independent_equal_full_fisher,1,19.0,0.03317918431094746,19,9728,0.7403314958938884,46,0.03317918431094746,0.9673321503701161,0.9673321503701161,0.1759805138617342,0
ct_w5_i5,5,evaluation,width3,256,512,101,independent_equal_full_fisher,1,18.0,0.043189684453414756,18,9216,0.4626550966308361,46,0.043189684453414756,0.9584413324229384,0.9584413324229384,0.13371104732329803,0
ct_w6_i1,6,calibration,problem_tree,256,512,0,independent_equal_full_fisher,1,12.0,0.04556423323622916,12,6144,0.46434428013885803,29,0.04556423323622916,0.9754258504660188,0.9754258504660188,0.03461540550570718,0
ct_w6_i1,6,calibration,problem_tree,256,512,19,independent_equal_full_fisher,1,17.0,0.04048078303294034,17,8704,0.6495847729749654,31,0.04048078303294034,0.9797004575807179,0.9797004575807179,0.06730525652734233,0
ct_w6_i1,6,calibration,problem_tree,256,512,42,independent_equal_full_fisher,0,,1.0000147610349632,199,101888,0.623142411907433,29,1.0000147610349632,3.921546636003648e-16,0.5512141750169584,1.3247977882877108e-05,0
ct_w6_i1,6,calibration,problem_tree,256,512,50,independent_equal_full_fisher,1,13.0,0.06479183797991617,13,6656,0.4848688940720941,30,0.06479183797991617,0.9640519069567869,0.9640519069567869,0.043624131744102845,0
ct_w6_i1,6,calibration,problem_tree,256,512,101,independent_equal_full_fisher,1,11.0,0.04535809583154915,11,5632,0.522278224157456,29,0.04535809583154915,0.9780503662555767,0.9780503662555767,0.04078385027738316,0
ct_w6_i1,6,calibration,width3,64,128,0,independent_equal_full_fisher,1,17.0,0.050837815612156945,17,2176,0.2346693402584407,38,0.050837815612156945,0.9502844546542246,0.9502844546542246,0.050030019688731144,0
ct_w6_i1,6,calibration,width3,64,128,19,independent_equal_full_fisher,1,19.0,0.09711614683678427,19,2432,0.3136843110101591,40,0.09711614683678427,0.9403429561003405,0.9403429561003405,0.2038458981860404,0
ct_w6_i1,6,calibration,width3,64,128,42,independent_equal_full_fisher,1,17.0,0.025953889997095914,17,2176,0.21279706863814965,39,0.025953889997095914,0.9744776916911906,0.9744776916911906,0.12815786322160214,0
ct_w6_i1,6,calibration,width3,64,128,50,independent_equal_full_fisher,1,23.0,0.06562825749317902,23,2944,0.1659947447640296,39,0.06562825749317902,0.9492075815597507,0.9492075815597507,0.14793218368105981,0
ct_w6_i1,6,calibration,width3,64,128,101,independent_equal_full_fisher,1,16.0,0.05247613140698526,16,2048,0.4075939519789744,45,0.05247613140698526,0.9563521616408328,0.9563521616408328,0.08686288067442348,0
ct_w6_i1,6,calibration,width3,256,512,0,independent_equal_full_fisher,1,16.0,0.08213649387313815,16,8192,0.597786310508501,46,0.08213649387313815,0.9418323921371947,0.9418323921371947,0.1324648257752765,0
ct_w6_i1,6,calibration,width3,256,512,19,independent_equal_full_fisher,1,20.0,0.048470993310093746,20,10240,0.7275315980662175,48,0.048470993310093746,0.96323752983424,0.96323752983424,0.152083395258955,0
ct_w6_i1,6,calibration,width3,256,512,42,independent_equal_full_fisher,1,13.0,0.07473185306380081,13,6656,0.8079070183375135,48,0.07473185306380081,0.9577700657976864,0.9577700657976864,0.16729655664720372,0
ct_w6_i1,6,calibration,width3,256,512,50,independent_equal_full_fisher,1,15.0,0.05205277289375232,15,7680,0.722205883561058,47,0.05205277289375232,0.9496294168842673,0.9496294168842673,0.1866145233062162,0
ct_w6_i1,6,calibration,width3,256,512,101,independent_equal_full_fisher,1,16.0,0.06287193139662328,16,8192,0.7940826915097259,48,0.06287193139662328,0.9375346810214341,0.9375346810214341,0.13949676562194596,0
ct_w6_i2,6,evaluation,problem_tree,256,512,0,independent_equal_full_fisher,1,12.0,0.05079315662870165,12,6144,0.2727282920937166,28,0.05079315662870165,0.9540388756409628,0.9540388756409628,0.026621976784563003,0
ct_w6_i2,6,evaluation,problem_tree,256,512,19,independent_equal_full_fisher,1,9.0,0.06755507838189168,9,4608,0.6426376567445775,29,0.06755507838189168,0.9435113698114138,0.9435113698114138,0.06709372665776404,0
ct_w6_i2,6,evaluation,problem_tree,256,512,42,independent_equal_full_fisher,1,15.0,0.054592659346031525,15,7680,0.2392925169309647,25,0.054592659346031525,0.9484486153034333,0.9484486153034333,0.045042191714447115,0
ct_w6_i2,6,evaluation,problem_tree,256,512,50,independent_equal_full_fisher,1,10.0,0.08745076249084427,10,5120,0.5873302782751129,28,0.08745076249084427,0.9216061690856677,0.9216061690856677,0.053285746283088235,0
ct_w6_i2,6,evaluation,problem_tree,256,512,101,independent_equal_full_fisher,1,9.0,0.09852133250335093,9,4608,0.4103857974571326,27,0.09852133250335093,0.9042624608981485,0.9042624608981485,0.0736945561913608,0
ct_w6_i2,6,evaluation,width3,64,128,0,independent_equal_full_fisher,1,16.0,0.049155429848884324,16,2048,0.4177695100359278,28,0.049155429848884324,0.9618940848898899,0.9618940848898899,0.13284881890595918,0
ct_w6_i2,6,evaluation,width3,64,128,19,independent_equal_full_fisher,0,,2.000007673353105,199,25472,0.054784089211769985,29,2.000007673353105,1.742147830408778e-34,0.9999952473623646,1.0953810215342217e-05,1
ct_w6_i2,6,evaluation,width3,64,128,42,independent_equal_full_fisher,1,18.0,0.07480827727572148,18,2304,0.5663302875272945,38,0.07480827727572148,0.9385213212138168,0.9385213212138168,0.13929656235008336,0
ct_w6_i2,6,evaluation,width3,64,128,50,independent_equal_full_fisher,1,25.0,0.04426059133718141,25,3200,0.36012630133708845,40,0.04426059133718141,0.9563484222961262,0.9563484222961262,0.0683837445525804,0
ct_w6_i2,6,evaluation,width3,64,128,101,independent_equal_full_fisher,0,,1.0000666910571674,199,25472,0.22119937785410554,36,1.0000666910571674,2.085455237229492e-10,0.877833270311841,6.731512909008835e-05,0
ct_w6_i2,6,evaluation,width3,256,512,0,independent_equal_full_fisher,1,11.0,0.08115705906826598,11,5632,0.5218322923506475,44,0.08115705906826598,0.9219797707795789,0.9219797707795789,0.1377117751496695,0
ct_w6_i2,6,evaluation,width3,256,512,19,independent_equal_full_fisher,1,19.0,0.06054462031282348,19,9728,0.39151040664230646,43,0.06054462031282348,0.9395248709066056,0.9395248709066056,0.14154206284129742,0
ct_w6_i2,6,evaluation,width3,256,512,42,independent_equal_full_fisher,1,13.0,0.0934875240898414,13,6656,0.7480676298084927,46,0.0934875240898414,0.936577488585549,0.936577488585549,0.26234142768926944,0
ct_w6_i2,6,evaluation,width3,256,512,50,independent_equal_full_fisher,1,15.0,0.08682363048502673,15,7680,0.6957894301363161,47,0.08682363048502673,0.93144177141628,0.93144177141628,0.2598307119880298,0
ct_w6_i2,6,evaluation,width3,256,512,101,independent_equal_full_fisher,1,11.0,0.09766860528590726,11,5632,0.5394960118365942,44,0.09766860528590726,0.9064577268358336,0.9064577268358336,0.05860517996944246,0
ct_w6_i3,6,evaluation,problem_tree,256,512,0,independent_equal_full_fisher,1,14.0,0.035926948954161375,14,7168,0.5685996721250258,29,0.035926948954161375,0.965384688196832,0.965384688196832,0.08527341872375219,0
ct_w6_i3,6,evaluation,problem_tree,256,512,19,independent_equal_full_fisher,1,9.0,0.09518676149190419,9,4608,0.7332693719013734,31,0.09518676149190419,0.9114753541521116,0.9114753541521116,0.13914615578778988,0
ct_w6_i3,6,evaluation,problem_tree,256,512,42,independent_equal_full_fisher,1,12.0,0.08040306554278054,12,6144,0.8048582861339801,31,0.08040306554278054,0.9322338842609439,0.9322338842609439,0.11191108892132706,0
