instance_id,instance_width,split,graph,seed,method,parameter_dimension,gap,direction_cosine_exact_natural,direction_cosine_projected_target,direction_relative_error_exact_natural,direction_norm,exact_natural_norm,fisher_rank,fisher_condition
ct_w3_i4,3,evaluation,width3,19,exact_diagonal,46,3.503712175161443,0.44661905692960124,0.44661905692966986,0.8983091170534209,2.1050672481776114,5.744562646542279,46,718.4144841567911
ct_w3_i4,3,evaluation,width3,19,exact_two_block,46,3.503712175161443,0.4864928259611251,0.48649282596135035,0.8820903789290653,2.0968079327333746,5.744562646542279,46,718.4144841567911
ct_w3_i4,3,evaluation,width3,19,exact_star,46,3.503712175161443,0.6231356004108255,0.6231356004109185,0.8133625267933732,2.296961867362707,5.744562646542279,46,718.4144841567911
ct_w3_i4,3,evaluation,width3,19,projected_target,46,3.503712175161443,1.0000000000000002,1.0,1.0770877798515784e-12,5.744562646538029,5.744562646542279,46,718.4144841567911
ct_w3_i4,3,evaluation,width3,42,exact_natural,46,3.653941956993555,0.9999999999999998,1.0,0.0,5.744562646536238,5.744562646536238,46,318.6474794539707
ct_w3_i4,3,evaluation,width3,42,exact_regularized_full,46,3.653941956993555,0.9304096761024686,0.9304096761023731,0.5653232030417616,2.8722813232690143,5.744562646536238,46,318.6474794539707
ct_w3_i4,3,evaluation,width3,42,exact_diagonal,46,3.653941956993555,0.33387275135532335,0.333872751355226,0.9429311059609067,1.7784079804881705,5.744562646536238,46,318.6474794539707
ct_w3_i4,3,evaluation,width3,42,exact_two_block,46,3.653941956993555,0.5217954738138636,0.5217954738137326,0.8842508747632293,1.6604699001511443,5.744562646536238,46,318.6474794539707
ct_w3_i4,3,evaluation,width3,42,exact_star,46,3.653941956993555,0.7547966916617879,0.7547966916616937,0.7719416610475198,1.9982011994641624,5.744562646536238,46,318.6474794539707
ct_w3_i4,3,evaluation,width3,42,projected_target,46,3.653941956993555,1.0,1.0,4.73744002628404e-13,5.744562646538029,5.744562646536238,46,318.6474794539707
ct_w3_i4,3,evaluation,width3,50,exact_natural,46,3.54815654595377,1.0,0.9999999999999998,0.0,5.7445626465373305,5.7445626465373305,46,411.9664655942407
ct_w3_i4,3,evaluation,width3,50,exact_regularized_full,46,3.54815654595377,0.9124678270286753,0.9124678270286511,0.6124891530281585,2.623439758689199,5.7445626465373305,46,411.9664655942407
ct_w3_i4,3,evaluation,width3,50,exact_diagonal,46,3.54815654595377,0.34354310831114127,0.34354310831111634,0.941312825637374,1.6060457964788453,5.7445626465373305,46,411.9664655942407
ct_w3_i4,3,evaluation,width3,50,exact_two_block,46,3.54815654595377,0.4942048214962782,0.49420482149625344,0.8947882673147122,1.6219503713758385,5.7445626465373305,46,411.9664655942407
ct_w3_i4,3,evaluation,width3,50,exact_star,46,3.54815654595377,0.6670929260924185,0.6670929260924006,0.8243968787857652,1.804048347755876,5.7445626465373305,46,411.9664655942407
ct_w3_i4,3,evaluation,width3,50,projected_target,46,3.54815654595377,0.9999999999999998,1.0,1.8883814531225218e-13,5.744562646538029,5.7445626465373305,46,411.9664655942407
ct_w3_i4,3,evaluation,width3,101,exact_natural,46,3.416758711009864,1.0000000000000002,1.0000000000000002,0.0,5.74456264653928,5.74456264653928,46,321.31104179458583
ct_w3_i4,3,evaluation,width3,101,exact_regularized_full,46,3.416758711009864,0.9458740436782473,0.9458740436782797,0.5797874446655663,2.673663644134991,5.74456264653928,46,321.31104179458583
ct_w3_i4,3,evaluation,width3,101,exact_diagonal,46,3.416758711009864,0.35920250398563947,0.35920250398566966,0.9390737966943444,1.4640956733550974,5.74456264653928,46,321.31104179458583
ct_w3_i4,3,evaluation,width3,101,exact_two_block,46,3.416758711009864,0.6581391383206331,0.6581391383206836,0.8559725899047714,1.441363777444579,5.74456264653928,46,321.31104179458583
ct_w3_i4,3,evaluation,width3,101,exact_star,46,3.416758711009864,0.6562250997132815,0.6562250997133242,0.8420897669280768,1.622254104228297,5.74456264653928,46,321.31104179458583
ct_w3_i4,3,evaluation,width3,101,projected_target,46,3.416758711009864,1.0000000000000002,1.0,3.458428523386e-13,5.744562646538029,5.74456264653928,46,321.31104179458583
ct_w3_i5,3,evaluation,chain,0,exact_natural,31,8.055665348643187,1.0000000000000002,-0.7975129238268017,0.0,2.479161697877485,2.479161697877485,31,1496.9819481783722
ct_w3_i5,3,evaluation,chain,0,exact_regularized_full,31,8.055665348643187,0.9844176485846646,-0.80636655499076,0.1832169929610314,2.312990409025021,2.479161697877485,31,1496.9819481783722
ct_w3_i5,3,evaluation,chain,0,exact_diagonal,31,8.055665348643187,0.8535788074325624,-0.6868441952389432,0.5310634653161512,2.3717082451262845,2.479161697877485,31,1496.9819481783722
ct_w3_i5,3,evaluation,chain,0,exact_two_block,31,8.055665348643187,0.8871623765712804,-0.7804149918916756,0.4666609776787145,2.3717082451262845,2.479161697877485,31,1496.9819481783722
ct_w3_i5,3,evaluation,chain,0,exact_star,31,8.055665348643187,0.7018958939698926,-0.43211456103777407,0.7554496951907267,2.364163712249902,2.479161697877485,31,1496.9819481783722
ct_w3_i5,3,evaluation,chain,0,projected_target,31,8.055665348643187,-0.7975129238268017,1.0,2.777149523681284,4.743416490252569,2.479161697877485,31,1496.9819481783722
ct_w3_i5,3,evaluation,chain,19,exact_natural,31,7.852480612073675,1.0,-0.7805055490175994,0.0,2.3533093997112378,2.3533093997112378,31,516.3458598840929
ct_w3_i5,3,evaluation,chain,19,exact_regularized_full,31,7.852480612073675,0.992890043480978,-0.7856401727661055,0.12472348060075651,2.2489475780231807,2.3533093997112378,31,516.3458598840929
ct_w3_i5,3,evaluation,chain,19,exact_diagonal,31,7.852480612073675,0.8574560967796117,-0.6835197320933519,0.5360763284984498,2.3717082451262845,2.3533093997112378,31,516.3458598840929
ct_w3_i5,3,evaluation,chain,19,exact_two_block,31,7.852480612073675,0.8987789000083407,-0.7607015400772197,0.4517588699175669,2.3717082451262845,2.3533093997112378,31,516.3458598840929
ct_w3_i5,3,evaluation,chain,19,exact_star,31,7.852480612073675,0.7741859753017896,-0.42057051029078096,0.6631292618511887,2.28726178109663,2.3533093997112378,31,516.3458598840929
ct_w3_i5,3,evaluation,chain,19,projected_target,31,7.852480612073675,-0.7805055490175994,1.0,2.865173964424815,4.743416490252569,2.3533093997112378,31,516.3458598840929
ct_w3_i5,3,evaluation,chain,42,exact_natural,31,7.612799006976312,1.0,-0.7556994189640766,0.0,2.2468729950896003,2.2468729950896003,31,1878.8681637255436
ct_w3_i5,3,evaluation,chain,42,exact_regularized_full,31,7.612799006976312,0.978987994587922,-0.8012608143690635,0.204773032677587,2.1576572722199443,2.2468729950896003,31,1878.8681637255436
ct_w3_i5,3,evaluation,chain,42,exact_diagonal,31,7.612799006976312,0.8345873309910194,-0.6941670501264122,0.5935425073536883,2.3717082451262845,2.2468729950896003,31,1878.8681637255436
ct_w3_i5,3,evaluation,chain,42,exact_two_block,31,7.612799006976312,0.904919835243305,-0.778276605605792,0.4514558839055987,2.3717082451262845,2.2468729950896003,31,1878.8681637255436
ct_w3_i5,3,evaluation,chain,42,exact_star,31,7.612799006976312,0.7913166751678705,-0.4631908339395623,0.62436290297981,2.062296220483978,2.2468729950896003,31,1878.8681637255436
ct_w3_i5,3,evaluation,chain,42,projected_target,31,7.612799006976312,-0.7556994189640766,1.0,2.940674547821924,4.743416490252569,2.2468729950896003,31,1878.8681637255436
ct_w3_i5,3,evaluation,chain,50,exact_natural,31,7.707797538181204,0.9999999999999999,-0.6776646393392513,0.0,2.3404707332606414,2.3404707332606414,31,694.4303638807554
ct_w3_i5,3,evaluation,chain,50,exact_regularized_full,31,7.707797538181204,0.9605782568548182,-0.7799902278480757,0.2816257849272992,2.1429186995799205,2.3404707332606414,31,694.4303638807554
ct_w3_i5,3,evaluation,chain,50,exact_diagonal,31,7.707797538181204,0.812854534127151,-0.6930209576349475,0.6160069857985422,2.3717082451262845,2.3404707332606414,31,694.4303638807554
ct_w3_i5,3,evaluation,chain,50,exact_two_block,31,7.707797538181204,0.8462997214144926,-0.7744182796734003,0.5582843967121809,2.3717082451262845,2.3404707332606414,31,694.4303638807554
ct_w3_i5,3,evaluation,chain,50,exact_star,31,7.707797538181204,0.6721537269356938,-0.4289935745459639,0.7692569852424199,2.0615633132697604,2.3404707332606414,31,694.4303638807554
ct_w3_i5,3,evaluation,chain,50,projected_target,31,7.707797538181204,-0.6776646393392513,1.0,2.802556478584459,4.743416490252569,2.3404707332606414,31,694.4303638807554
ct_w3_i5,3,evaluation,chain,101,exact_natural,31,7.987000812766177,1.0000000000000002,-0.7834227477980622,0.0,2.512938451275762,2.512938451275762,31,683.2870354706047
ct_w3_i5,3,evaluation,chain,101,exact_regularized_full,31,7.987000812766177,0.977716299998216,-0.7873280522592255,0.2126528505910734,2.3717082451262845,2.512938451275762,31,683.2870354706047
ct_w3_i5,3,evaluation,chain,101,exact_diagonal,31,7.987000812766177,0.8642025855315355,-0.6927147089275993,0.5094010653427208,2.3717082451262845,2.512938451275762,31,683.2870354706047
ct_w3_i5,3,evaluation,chain,101,exact_two_block,31,7.987000812766177,0.9113736787324271,-0.7330877326144053,0.4128551863805822,2.371708245126285,2.512938451275762,31,683.2870354706047
ct_w3_i5,3,evaluation,chain,101,exact_star,31,7.987000812766177,0.7449583047652836,-0.42822512617196107,0.6961139697257203,2.3717082451262845,2.512938451275762,31,683.2870354706047
ct_w3_i5,3,evaluation,chain,101,projected_target,31,7.987000812766177,-0.7834227477980622,1.0,2.7423709241167518,4.743416490252569,2.512938451275762,31,683.2870354706047
ct_w3_i5,3,evaluation,problem_tree,0,exact_natural,31,3.2208998741747354,1.0,0.8002881759317371,0.0,2.6371042653355388,2.6371042653355388,31,2661.7281418181815
ct_w3_i5,3,evaluation,problem_tree,0,exact_regularized_full,31,3.2208998741747354,0.6950621321979347,0.4019553961890989,0.7193815956793206,1.7672219026944134,2.6371042653355388,31,2661.7281418181815
ct_w3_i5,3,evaluation,problem_tree,0,exact_diagonal,31,3.2208998741747354,0.5265328241311126,0.4048674343436631,0.9659912743904616,2.5980762113533156,2.6371042653355388,31,2661.7281418181815
ct_w3_i5,3,evaluation,problem_tree,0,exact_two_block,31,3.2208998741747354,0.22005612067346725,-0.11869830866372232,1.2155123549686004,2.4927024768158144,2.6371042653355388,31,2661.7281418181815
ct_w3_i5,3,evaluation,problem_tree,0,exact_star,31,3.2208998741747354,0.7633509815490356,0.6681737665856975,0.6619037072176733,2.3935588404969637,2.6371042653355388,31,2661.7281418181815
ct_w3_i5,3,evaluation,problem_tree,0,projected_target,31,3.2208998741747354,0.8002881759317371,1.0,1.3148012965274767,5.196152422706632,2.6371042653355388,31,2661.7281418181815
ct_w3_i5,3,evaluation,problem_tree,19,exact_natural,31,4.106239920188896,1.0,0.8820190533924926,0.0,2.83764368658025,2.83764368658025,31,793.4736578441745
ct_w3_i5,3,evaluation,problem_tree,19,exact_regularized_full,31,4.106239920188896,0.8021823693056683,0.6111911374678093,0.622745786541469,1.774206203866555,2.83764368658025,31,793.4736578441745
ct_w3_i5,3,evaluation,problem_tree,19,exact_diagonal,31,4.106239920188896,0.5252129306982978,0.32759813249399916,0.9025090785007639,2.343414292100106,2.83764368658025,31,793.4736578441745
ct_w3_i5,3,evaluation,problem_tree,19,exact_two_block,31,4.106239920188896,0.19797987364074054,-0.10644186178768254,1.1164294815905458,2.078306022617763,2.83764368658025,31,793.4736578441745
ct_w3_i5,3,evaluation,problem_tree,19,exact_star,31,4.106239920188896,0.8087370112259161,0.7222217668050347,0.5900677763336662,2.1607396115398436,2.83764368658025,31,793.4736578441745
ct_w3_i5,3,evaluation,problem_tree,19,projected_target,31,4.106239920188896,0.8820190533924926,1.0,1.0596663327013993,5.196152422706632,2.83764368658025,31,793.4736578441745
ct_w3_i5,3,evaluation,problem_tree,42,exact_natural,31,4.173645729076032,1.0,0.8105397598616753,0.0,2.5424630418364194,2.5424630418364194,31,1777.8303710155617
ct_w3_i5,3,evaluation,problem_tree,42,exact_regularized_full,31,4.173645729076032,0.790659576578455,0.4611737235139218,0.640384218291839,1.5329806108416564,2.5424630418364194,31,1777.8303710155617
ct_w3_i5,3,evaluation,problem_tree,42,exact_diagonal,31,4.173645729076032,0.4366583762425666,0.27371254072444384,1.0732224753813613,2.5980762113533156,2.5424630418364194,31,1777.8303710155617
ct_w3_i5,3,evaluation,problem_tree,42,exact_two_block,31,4.173645729076032,0.21407025947864758,-0.1608221459110205,1.171959305117769,2.1906252711852936,2.5424630418364194,31,1777.8303710155617
ct_w3_i5,3,evaluation,problem_tree,42,exact_star,31,4.173645729076032,0.7488790844222903,0.624939404798689,0.6818440588248064,2.311832588158382,2.5424630418364194,31,1777.8303710155617
ct_w3_i5,3,evaluation,problem_tree,42,projected_target,31,4.173645729076032,0.8105397598616753,1.0,1.3652203364338582,5.196152422706632,2.5424630418364194,31,1777.8303710155617
ct_w3_i5,3,evaluation,problem_tree,50,exact_natural,31,3.7082538009566948,0.9999999999999999,0.7605464266452474,0.0,2.6070243748287556,2.6070243748287556,31,3066.3489028566914
ct_w3_i5,3,evaluation,problem_tree,50,exact_regularized_full,31,3.7082538009566948,0.664899927381417,0.31304087906801253,0.748831259917818,1.594473545915332,2.6070243748287556,31,3066.3489028566914
ct_w3_i5,3,evaluation,problem_tree,50,exact_diagonal,31,3.7082538009566948,0.5103590155627998,0.30609342614772794,0.9878929762685756,2.598076211353316,2.6070243748287556,31,3066.3489028566914
ct_w3_i5,3,evaluation,problem_tree,50,exact_two_block,31,3.7082538009566948,0.1894890449004975,-0.1812699216065626,1.257509373232713,2.5421946663365445,2.6070243748287556,31,3066.3489028566914
ct_w3_i5,3,evaluation,problem_tree,50,exact_star,31,3.7082538009566948,0.7737520674499033,0.6012505191873675,0.6498335127631256,2.3947669857953966,2.6070243748287556,31,3066.3489028566914
ct_w3_i5,3,evaluation,problem_tree,50,projected_target,31,3.7082538009566948,0.7605464266452474,1.0,1.3931419779573324,5.196152422706632,2.6070243748287556,31,3066.3489028566914
ct_w3_i5,3,evaluation,problem_tree,101,exact_natural,31,3.55798172147244,1.0,0.8530225155786821,0.0,2.6384965311821817,2.6384965311821817,31,715.5210490696894
ct_w3_i5,3,evaluation,problem_tree,101,exact_regularized_full,31,3.55798172147244,0.8367913096966245,0.5859476302930755,0.5790166853806777,1.7108800609843866,2.6384965311821817,31,715.5210490696894
ct_w3_i5,3,evaluation,problem_tree,101,exact_diagonal,31,3.55798172147244,0.6112963449190433,0.4244982459400272,0.8750614504819749,2.5980762113533165,2.6384965311821817,31,715.5210490696894
ct_w3_i5,3,evaluation,problem_tree,101,exact_two_block,31,3.55798172147244,0.31662063389747236,-0.06271784688012133,1.0739172843090576,2.1639763884622156,2.6384965311821817,31,715.5210490696894
ct_w3_i5,3,evaluation,problem_tree,101,exact_star,31,3.55798172147244,0.788659014778282,0.7050995598059346,0.6274733814831971,2.4115387095912575,2.6384965311821817,31,715.5210490696894
ct_w3_i5,3,evaluation,problem_tree,101,projected_target,31,3.55798172147244,0.8530225155786821,1.0,1.2323004568569886,5.196152422706632,2.6384965311821817,31,715.5210490696894
ct_w3_i5,3,evaluation,width2,0,exact_natural,41,3.3770859254755905,0.9999999999999998,0.9551331336642327,0.0,4.226364227701371,4.226364227701371,41,1175.0712099489108
ct_w3_i5,3,evaluation,width2,0,exact_regularized_full,41,3.3770859254755905,0.8742075877251331,0.8035237755145229,0.5775940541934315,2.3726456752385543,4.226364227701371,41,1175.0712099489108
ct_w3_i5,3,evaluation,width2,0,exact_diagonal,41,3.3770859254755905,0.4142375180663704,0.37858947766127127,0.9308463497213434,2.575321693964809,4.226364227701371,41,1175.0712099489108
ct_w3_i5,3,evaluation,width2,0,exact_two_block,41,3.3770859254755905,0.47993881406947314,0.38346338790327916,0.8777872640472671,1.9050511022989316,4.226364227701371,41,1175.0712099489108
ct_w3_i5,3,evaluation,width2,0,exact_star,41,3.3770859254755905,0.6232197371589385,0.5852546268909938,0.7887871742150668,2.1990681790172597,4.226364227701371,41,1175.0712099489108
ct_w3_i5,3,evaluation,width2,0,projected_target,41,3.3770859254755905,0.9551331336642327,1.0,0.4434104389976963,5.431390245600108,4.226364227701371,41,1175.0712099489108
ct_w3_i5,3,evaluation,width2,19,exact_natural,41,3.516961875635184,0.9999999999999999,0.975548978942417,0.0,4.652734984051371,4.652734984051371,41,630.0434748167315
ct_w3_i5,3,evaluation,width2,19,exact_regularized_full,41,3.516961875635184,0.8613724502597877,0.8459073936435948,0.6229189136599953,2.330231761582093,4.652734984051371,41,630.0434748167315
ct_w3_i5,3,evaluation,width2,19,exact_diagonal,41,3.516961875635184,0.37078795406633486,0.3483526144829817,0.9390752467529323,2.3723269584335522,4.652734984051371,41,630.0434748167315
ct_w3_i5,3,evaluation,width2,19,exact_two_block,41,3.516961875635184,0.24976910475725508,0.18093206185278726,0.9759196105468857,1.7282096873250188,4.652734984051371,41,630.0434748167315
ct_w3_i5,3,evaluation,width2,19,exact_star,41,3.516961875635184,0.6858663393529912,0.6792648345491971,0.766458666128867,2.071869089914552,4.652734984051371,41,630.0434748167315
ct_w3_i5,3,evaluation,width2,19,projected_target,41,3.516961875635184,0.975548978942417,1.0,0.29170785971956015,5.431390245600108,4.652734984051371,41,630.0434748167315
ct_w3_i5,3,evaluation,width2,42,exact_natural,41,4.070665386827949,1.0,0.9812883553270166,0.0,4.480890873623598,4.480890873623598,41,285.9766601566155
ct_w3_i5,3,evaluation,width2,42,exact_regularized_full,41,4.070665386827949,0.9252904967740001,0.898226157013504,0.5371177514785702,2.441866848617687,4.480890873623598,41,285.9766601566155
ct_w3_i5,3,evaluation,width2,42,exact_diagonal,41,4.070665386827949,0.3859368964028637,0.36109296840108457,0.9235215004354156,1.5371715006999271,4.480890873623598,41,285.9766601566155
ct_w3_i5,3,evaluation,width2,42,exact_two_block,41,4.070665386827949,0.5105605161724126,0.4644979413575789,0.8734981344990322,1.5983632884186734,4.480890873623598,41,285.9766601566155
ct_w3_i5,3,evaluation,width2,42,exact_star,41,4.070665386827949,0.7051212604780207,0.6940849894977029,0.7745775746829512,1.7628093006558438,4.480890873623598,41,285.9766601566155
ct_w3_i5,3,evaluation,width2,42,projected_target,41,4.070665386827949,0.9812883553270166,1.0,0.30059562646826765,5.431390245600108,4.480890873623598,41,285.9766601566155
ct_w3_i5,3,evaluation,width2,50,exact_natural,41,3.386237225891997,1.0000000000000002,0.966835023137465,0.0,4.505321224696512,4.505321224696512,41,2085.9551076933662
ct_w3_i5,3,evaluation,width2,50,exact_regularized_full,41,3.386237225891997,0.8665736059413582,0.8033757795163718,0.6063733722567246,2.3523824455812474,4.505321224696512,41,2085.9551076933662
ct_w3_i5,3,evaluation,width2,50,exact_diagonal,41,3.386237225891997,0.3409750287351826,0.32152775708746073,0.9694254278489755,2.6028279649126427,4.505321224696512,41,2085.9551076933662
ct_w3_i5,3,evaluation,width2,50,exact_two_block,41,3.386237225891997,0.35912323449019384,0.28264815237237334,0.9334739752069489,1.7014246989050292,4.505321224696512,41,2085.9551076933662
ct_w3_i5,3,evaluation,width2,50,exact_star,41,3.386237225891997,0.6428337837791525,0.6173800103751292,0.8020734163462504,1.8247296392259262,4.505321224696512,41,2085.9551076933662
ct_w3_i5,3,evaluation,width2,50,projected_target,41,3.386237225891997,0.966835023137465,1.0,0.3495924827306072,5.431390245600108,4.505321224696512,41,2085.9551076933662
ct_w3_i5,3,evaluation,width2,101,exact_natural,41,2.8007803984500654,1.0000000000000002,0.972016641417877,0.0,4.665042173407869,4.665042173407869,41,1910.6240415671082
ct_w3_i5,3,evaluation,width2,101,exact_regularized_full,41,2.8007803984500654,0.8789379211598835,0.8504759906120031,0.6126630939461242,2.3062844969056178,4.665042173407869,41,1910.6240415671082
ct_w3_i5,3,evaluation,width2,101,exact_diagonal,41,2.8007803984500654,0.3701179392161654,0.3675341993482358,0.952871936075861,2.7156951228000548,4.665042173407869,41,1910.6240415671082
ct_w3_i5,3,evaluation,width2,101,exact_two_block,41,2.8007803984500654,0.30735125668373203,0.2517747414774672,0.9539352106381451,1.7452546943095162,4.665042173407869,41,1910.6240415671082
ct_w3_i5,3,evaluation,width2,101,exact_star,41,2.8007803984500654,0.5043173076282308,0.5155493873727357,0.8635668558162,2.309991992851554,4.665042173407869,41,1910.6240415671082
ct_w3_i5,3,evaluation,width2,101,projected_target,41,2.8007803984500654,0.972016641417877,1.0,0.3035568852562358,5.431390245600108,4.665042173407869,41,1910.6240415671082
ct_w3_i5,3,evaluation,width3,0,exact_natural,47,3.7132546923655543,1.0,0.9999999999999999,0.0,5.567764362829146,5.567764362829146,47,379.2233426444195
ct_w3_i5,3,evaluation,width3,0,exact_regularized_full,47,3.7132546923655543,0.887151246218416,0.8871512462183735,0.6225452021204587,2.6129504937685404,5.567764362829146,47,379.2233426444195
ct_w3_i5,3,evaluation,width3,0,exact_diagonal,47,3.7132546923655543,0.3636430166225563,0.363643016622524,0.9323991752516249,1.801657481772032,5.567764362829146,47,379.2233426444195
ct_w3_i5,3,evaluation,width3,0,exact_two_block,47,3.7132546923655543,0.586479775436239,0.586479775436193,0.8552325502250017,1.7367155983817761,5.567764362829146,47,379.2233426444195
ct_w3_i5,3,evaluation,width3,0,exact_star,47,3.7132546923655543,0.5802323722862255,0.5802323722861817,0.8568700955270633,1.7481076776714537,5.567764362829146,47,379.2233426444195
ct_w3_i5,3,evaluation,width3,0,projected_target,47,3.7132546923655543,0.9999999999999999,1.0000000000000002,2.1011665168927492e-13,5.5677643628300215,5.567764362829146,47,379.2233426444195
ct_w3_i5,3,evaluation,width3,19,exact_natural,47,3.5460089878752834,1.0000000000000002,1.0,0.0,5.567764362830586,5.567764362830586,47,860.0879423518408
ct_w3_i5,3,evaluation,width3,19,exact_regularized_full,47,3.5460089878752834,0.8895239304426723,0.8895239304427851,0.6101450639971886,2.701121392191474,5.567764362830586,47,860.0879423518408
ct_w3_i5,3,evaluation,width3,19,exact_diagonal,47,3.5460089878752834,0.3717000446941748,0.3717000446942797,0.9371641785736403,1.3556991730479562,5.567764362830586,47,860.0879423518408
ct_w3_i5,3,evaluation,width3,19,exact_two_block,47,3.5460089878752834,0.43354621093645834,0.43354621093658274,0.9155369206168323,1.5131749376851167,5.567764362830586,47,860.0879423518408
ct_w3_i5,3,evaluation,width3,19,exact_star,47,3.5460089878752834,0.7744336580141932,0.7744336580142777,0.7803739275622387,1.7681149834980314,5.567764362830586,47,860.0879423518408
ct_w3_i5,3,evaluation,width3,19,projected_target,47,3.5460089878752834,1.0,1.0000000000000002,5.058606821321946e-13,5.5677643628300215,5.567764362830586,47,860.0879423518408
ct_w3_i5,3,evaluation,width3,42,exact_natural,47,3.9386042401201937,1.0000000000000002,1.0000000000000002,0.0,5.567764362832366,5.567764362832366,47,330.01394074729643
ct_w3_i5,3,evaluation,width3,42,exact_regularized_full,47,3.9386042401201937,0.90734746301896,0.907347463019085,0.5919401550254803,2.731584489657207,5.567764362832366,47,330.01394074729643
ct_w3_i5,3,evaluation,width3,42,exact_diagonal,47,3.9386042401201937,0.33571544550482635,0.3357154455049463,0.9452097218930097,1.4333925247478272,5.567764362832366,47,330.01394074729643
ct_w3_i5,3,evaluation,width3,42,exact_two_block,47,3.9386042401201937,0.5556378960687861,0.5556378960689435,0.8809715903909567,1.4718788770450464,5.567764362832366,47,330.01394074729643
ct_w3_i5,3,evaluation,width3,42,exact_star,47,3.9386042401201937,0.6838531169346467,0.6838531169347701,0.8175688855749257,1.7536846713175736,5.567764362832366,47,330.01394074729643
ct_w3_i5,3,evaluation,width3,42,projected_target,47,3.9386042401201937,1.0000000000000002,1.0000000000000002,5.824294119947261e-13,5.5677643628300215,5.567764362832366,47,330.01394074729643
ct_w3_i5,3,evaluation,width3,50,exact_natural,47,3.432022050830814,1.0,1.0000000000000002,0.0,5.5677643628221745,5.5677643628221745,47,810.7468462240577
ct_w3_i5,3,evaluation,width3,50,exact_regularized_full,47,3.432022050830814,0.8810434643265251,0.8810434643260422,0.6234647607381972,2.6441766706358485,5.5677643628221745,47,810.7468462240577
ct_w3_i5,3,evaluation,width3,50,exact_diagonal,47,3.432022050830814,0.368204434928444,0.36820443492825167,0.9307797788486932,1.8057589719238252,5.5677643628221745,47,810.7468462240577
ct_w3_i5,3,evaluation,width3,50,exact_two_block,47,3.432022050830814,0.5549893209096135,0.5549893209090975,0.870375539460543,1.6643679937079192,5.5677643628221745,47,810.7468462240577
ct_w3_i5,3,evaluation,width3,50,exact_star,47,3.432022050830814,0.5885013642669348,0.5885013642665813,0.8463480646069618,1.883149941639018,5.5677643628221745,47,810.7468462240577
ct_w3_i5,3,evaluation,width3,50,projected_target,47,3.432022050830814,1.0000000000000002,1.0000000000000002,1.795658979943483e-12,5.5677643628300215,5.5677643628221745,47,810.7468462240577
ct_w3_i5,3,evaluation,width3,101,exact_natural,47,2.684983320919738,1.0,1.0000000000000002,0.0,5.567764362800567,5.567764362800567,47,1682.5907063854875
ct_w3_i5,3,evaluation,width3,101,exact_regularized_full,47,2.684983320919738,0.8454025815903524,0.845402581588482,0.674215761288425,2.416272144092098,5.567764362800567,47,1682.5907063854875
ct_w3_i5,3,evaluation,width3,101,exact_diagonal,47,2.684983320919738,0.31705261140751373,0.3170526114070383,0.9658920170461366,2.7838821814150103,5.567764362800567,47,1682.5907063854875
ct_w3_i5,3,evaluation,width3,101,exact_two_block,47,2.684983320919738,0.5139953203067215,0.5139953203055271,0.8809773428949863,1.743913818174886,5.567764362800567,47,1682.5907063854875
ct_w3_i5,3,evaluation,width3,101,exact_star,47,2.684983320919738,0.34693648597174603,0.3469364859696752,0.9383456663938197,2.0947034286956474,5.567764362800567,47,1682.5907063854875
ct_w3_i5,3,evaluation,width3,101,projected_target,47,2.684983320919738,1.0000000000000002,1.0000000000000002,6.7943018779530284e-12,5.5677643628300215,5.567764362800567,47,1682.5907063854875
ct_w4_i1,4,calibration,chain,0,exact_natural,31,8.916083732803159,1.0,-0.9213114015722309,0.0,2.9363287236022524,2.9363287236022524,31,891.0628832185213
ct_w4_i1,4,calibration,chain,0,exact_regularized_full,31,8.916083732803159,0.9804313837450509,-0.8795212326478041,0.2377437022104764,2.4874685927665503,2.9363287236022524,31,891.0628832185213
ct_w4_i1,4,calibration,chain,0,exact_diagonal,31,8.916083732803159,0.8479396315234148,-0.7783963190442057,0.5300934141827133,2.4874685927665503,2.9363287236022524,31,891.0628832185213
ct_w4_i1,4,calibration,chain,0,exact_two_block,31,8.916083732803159,0.9135320624068837,-0.8383399939851491,0.41215004704447994,2.48746859276655,2.9363287236022524,31,891.0628832185213
ct_w4_i1,4,calibration,chain,0,exact_star,31,8.916083732803159,0.6926712131505043,-0.5305464936551796,0.7352266818870354,2.4528050557196015,2.9363287236022524,31,891.0628832185213
ct_w4_i1,4,calibration,chain,0,projected_target,31,8.916083732803159,-0.9213114015722309,1.0,2.644325554614481,4.9749371855331,2.9363287236022524,31,891.0628832185213
ct_w4_i1,4,calibration,chain,19,exact_natural,31,9.220731684206536,1.0000000000000002,-0.9235608440618978,0.0,3.0254138304105287,3.0254138304105287,31,371.43139757078785
ct_w4_i1,4,calibration,chain,19,exact_regularized_full,31,9.220731684206536,0.9784570912051421,-0.8895424276142556,0.2589222914997207,2.4874685927665494,3.0254138304105287,31,371.43139757078785
ct_w4_i1,4,calibration,chain,19,exact_diagonal,31,9.220731684206536,0.8336758283554067,-0.7615822330891192,0.5523735241390311,2.48746859276655,3.0254138304105287,31,371.43139757078785
ct_w4_i1,4,calibration,chain,19,exact_two_block,31,9.220731684206536,0.8915000789353025,-0.8303676122642152,0.4582917537543002,2.4874685927665494,3.0254138304105287,31,371.43139757078785
