instance_id,instance_width,split,graph,seed,sample_budget,method,parameter_dimension,sample_rank,sample_alignment_residual,direction_cosine_exact_natural,direction_cosine_projected_target,exact_natural_cosine_projected_target,direction_relative_error_exact_natural,exact_natural_norm,direction_norm,initial_gap
ct_w6_i2,6,evaluation,problem_tree,0,256,sampled_full_fisher,31,28,0.7391816099946664,0.65250962083458,0.29771788793847725,0.8040661170546064,0.7600972606078512,3.025403055215613,1.7946940957432218,3.503490087209487
ct_w6_i2,6,evaluation,problem_tree,0,256,protected_ray_star,31,28,0.7391816099946664,0.8153529026312768,0.9795214984742189,0.8040661170546064,0.6000175190012699,3.025403055215613,2.943417426936223,3.503490087209487
ct_w6_i2,6,evaluation,problem_tree,19,256,sampled_adam,31,29,1.4407229712043417,0.46766342978445286,0.26475377685485424,0.789754456488427,0.9829343437811923,2.9537625511933854,0.11135527915203634,4.6314981129201165
ct_w6_i2,6,evaluation,problem_tree,19,256,sampled_diagonal_fisher,31,29,1.4407229712043417,0.5424375805905459,0.2793426876423955,0.789754456488427,0.9454187663308279,2.9537625511933854,2.883140648667699,4.6314981129201165
ct_w6_i2,6,evaluation,problem_tree,19,256,sampled_two_block_fisher,31,29,1.4407229712043417,0.2760586244161078,-0.12422251447940216,0.789754456488427,1.1890486853552051,2.9537625511933854,2.883140648667699,4.6314981129201165
ct_w6_i2,6,evaluation,problem_tree,19,256,sampled_star_fisher,31,29,1.4407229712043417,0.767325500336156,0.557989197979171,0.789754456488427,0.6608665666634213,2.9537625511933854,2.738480878332185,4.6314981129201165
ct_w6_i2,6,evaluation,problem_tree,19,256,sampled_full_fisher,31,29,1.4407229712043417,0.6383732155666936,0.25811434908952485,0.789754456488427,0.7766935782521132,2.9537625511933854,2.1921869007427914,4.6314981129201165
ct_w6_i2,6,evaluation,problem_tree,19,256,protected_ray_star,31,29,1.4407229712043417,0.8640773932701301,0.9512776880842229,0.789754456488427,0.5525124107105952,2.9537625511933854,1.8793678269017164,4.6314981129201165
ct_w6_i2,6,evaluation,problem_tree,42,256,sampled_adam,31,25,0.7243866435830869,0.4947415650127037,0.1713113825479548,0.6763114230163666,0.9807220250762089,2.7682795796147572,0.11135526801810892,5.022858615252096
ct_w6_i2,6,evaluation,problem_tree,42,256,sampled_diagonal_fisher,31,25,0.7243866435830869,0.49306167080798174,0.24031136555059116,0.6763114230163666,1.0284288314287988,2.7682795796147572,2.883140648667699,5.022858615252096
ct_w6_i2,6,evaluation,problem_tree,42,256,sampled_two_block_fisher,31,25,0.7243866435830869,0.00839380120968694,-0.32442554336762774,0.6763114230163666,1.4377834132432916,2.7682795796147572,2.8831406486676983,5.022858615252096
ct_w6_i2,6,evaluation,problem_tree,42,256,sampled_star_fisher,31,25,0.7243866435830869,0.7171504527859751,0.5012613973610572,0.6763114230163666,0.7686953730649763,2.7682795796147572,2.883140648667699,5.022858615252096
ct_w6_i2,6,evaluation,problem_tree,42,256,sampled_full_fisher,31,25,0.7243866435830869,0.48269580240686644,0.09971242781358135,0.6763114230163666,0.930459041118024,2.7682795796147572,2.206152063683992,5.022858615252096
ct_w6_i2,6,evaluation,problem_tree,42,256,protected_ray_star,31,25,0.7243866435830869,0.682933222602963,0.9674158867983831,0.6763114230163666,0.7490676022937822,2.7682795796147572,2.349617823691619,5.022858615252096
ct_w6_i2,6,evaluation,problem_tree,50,256,sampled_adam,31,28,0.6297793015286959,0.3959480980599383,0.20245886202839655,0.7414693534070813,0.986106771139635,3.048334637148963,0.11135527741318561,5.267439581414244
ct_w6_i2,6,evaluation,problem_tree,50,256,sampled_diagonal_fisher,31,28,0.6297793015286959,0.47642916359042226,0.24328600246788434,0.7414693534070813,0.9966605057099694,3.048334637148963,2.883140648667699,5.267439581414244
ct_w6_i2,6,evaluation,problem_tree,50,256,sampled_two_block_fisher,31,28,0.6297793015286959,0.2105396008055038,-0.22307873223294453,0.7414693534070813,1.2232307028803613,3.048334637148963,2.883140648667699,5.267439581414244
ct_w6_i2,6,evaluation,problem_tree,50,256,sampled_star_fisher,31,28,0.6297793015286959,0.6856201110116363,0.5727530113507878,0.7414693534070813,0.7730608213376874,3.048334637148963,2.883140648667699,5.267439581414244
ct_w6_i2,6,evaluation,problem_tree,50,256,sampled_full_fisher,31,28,0.6297793015286959,0.5749536941326523,0.127056227768162,0.7414693534070813,0.830794920367288,3.048334637148963,2.192203253016456,5.267439581414244
ct_w6_i2,6,evaluation,problem_tree,50,256,protected_ray_star,31,28,0.6297793015286959,0.8001237606591096,0.9784309486126344,0.7414693534070813,0.6225236840798978,3.048334637148963,2.9466981321020618,5.267439581414244
ct_w6_i2,6,evaluation,problem_tree,101,256,sampled_adam,31,27,0.8821069972182413,0.5412763709460416,0.4516386974325583,0.8273333909683395,0.9811962327066368,3.1294835357279833,0.11135526343708337,3.817174635750529
ct_w6_i2,6,evaluation,problem_tree,101,256,sampled_diagonal_fisher,31,27,0.8821069972182413,0.49405773944898324,0.3531044070956248,0.8273333909683395,0.9687252220543625,3.1294835357279833,2.8831406486676996,3.817174635750529
