instance_id,width,split,parameter_seed,sample_budget,gradient_samples_per_update,fisher_samples_per_update,method,success,first_success_step,minimum_gap,final_gap,final_pstar,final_dominant_probability,final_fisher_condition,final_gradient_rms_ratio,final_trap,sample_batches,total_samples,first_direction_cosine,first_direction_relative_error,first_sample_rank,first_gradient_fisher_mismatch,parameter_dimension,stored_metric_entries
ct_w5_i5,5,evaluation,0,1024,512,512,independent_full_fisher,1,70.0,0.09230444167205576,0.09230444167205576,0.9093231934063274,0.9093231934063274,,0.23537582167916482,0,70,71680,0.4455664122871027,1.0530276232966513,48,0.2765181629158514,49,1225
ct_w5_i5,5,evaluation,19,1024,512,512,independent_full_fisher,1,75.0,0.06941967045242947,0.06941967045242947,0.9307192382980136,0.9307192382980136,,0.6041096479672593,0,75,76800,0.9713745097508453,0.2392717712107086,49,0.196153375733855,49,1225
ct_w5_i5,5,evaluation,42,1024,512,512,independent_full_fisher,1,67.0,0.03636935265751262,0.03636935265751262,0.9704825991401252,0.9704825991401252,,0.15440700684046657,0,67,68608,0.9267471400279391,0.3827606562123674,49,0.34247339774951063,49,1225
ct_w5_i5,5,evaluation,50,1024,512,512,independent_full_fisher,1,39.0,0.07478831320656631,0.07478831320656631,0.9315626216251954,0.9315626216251954,,0.19363565913514266,0,39,39936,0.9201492367324269,0.39962673400955845,49,0.28186154598825813,49,1225
ct_w5_i5,5,evaluation,101,1024,512,512,independent_full_fisher,0,,0.9999868344769656,1.0000166502583436,7.800654613944531e-12,0.9819503440117245,963237042475.388,2.858042642746581e-05,1,199,203776,0.9301930528495914,0.37364942700453496,49,0.20107632093933459,49,1225
ct_w5_i5,5,evaluation,0,4096,2048,2048,independent_full_fisher,1,40.0,0.07331775174775146,0.07331775174775146,0.9345097317661218,0.9345097317661218,,0.1717999629884743,0,40,163840,0.9635206040093671,0.27010885209719737,49,0.12370093811064972,49,1225
ct_w5_i5,5,evaluation,19,4096,2048,2048,independent_full_fisher,1,30.0,0.09571558547528447,0.09571558547528447,0.9116004309280601,0.9116004309280601,,0.4681169684544207,0,30,122880,0.9871473247679028,0.16032888218968516,49,0.122500152662433,49,1225
ct_w5_i5,5,evaluation,42,4096,2048,2048,independent_full_fisher,1,36.0,0.048590723246119794,0.048590723246119794,0.9584647791703272,0.9584647791703272,,0.21851923640206047,0,36,147456,0.984520928151989,0.17594926455095616,49,0.12822881045432366,49,1225
ct_w5_i5,5,evaluation,50,4096,2048,2048,independent_full_fisher,1,23.0,0.0735987012971222,0.0735987012971222,0.931442216931111,0.931442216931111,,0.15245474362062042,0,23,94208,0.9782674497790053,0.2084828540719575,49,0.11447678767708833,49,1225
ct_w5_i5,5,evaluation,101,4096,2048,2048,independent_full_fisher,1,59.0,0.09770580294674858,0.09770580294674858,0.9250103999453317,0.9250103999453317,,0.2783940121108634,0,59,241664,0.9868006236005946,0.1624769300510423,49,0.10879440568514906,49,1225
ct_w6_i1,6,calibration,0,64,32,32,independent_full_fisher,0,,3.0000298613524556,3.0000298613524556,2.806943804390981e-31,0.9999828955863257,41329163579.58568,7.094473275631701e-05,1,199,12736,0.30900465474146216,1.1755810012572827,30,0.743951612903226,52,1378
ct_w6_i1,6,calibration,19,64,32,32,independent_full_fisher,1,16.0,0.09635842030894892,0.09635842030894892,0.9190645289000846,0.9190645289000846,,0.1367373187146034,0,16,1024,0.2835782188051278,1.1970144370013858,29,0.9314516129032258,52,1378
